"genes"	"logFC"	"adj.P.Val"
"ENSG00000006042"	"ENSG00000006042"	-0.749966795793444	0.00297224991906842
"ENSG00000006062"	"ENSG00000006062"	0.704456694534759	0.00429517187750203
"ENSG00000006114"	"ENSG00000006114"	0.15806787906911	0.415038067950384
"ENSG00000006118"	"ENSG00000006118"	-0.184936412554796	0.283690103363096
"ENSG00000006125"	"ENSG00000006125"	-0.2274403031733	0.0625312325329921
"ENSG00000006194"	"ENSG00000006194"	0.253425932558244	0.0310584752840584
"ENSG00000006282"	"ENSG00000006282"	0.469353314042143	0.0782336029660897
"ENSG00000006327"	"ENSG00000006327"	0.320732287110093	0.305564647820059
"ENSG00000006432"	"ENSG00000006432"	-0.52679935735262	0.275595319647541
"ENSG00000006451"	"ENSG00000006451"	0.172877527104433	0.245566425904678
"ENSG00000006453"	"ENSG00000006453"	-0.400630451024309	0.0343421324515105
"ENSG00000006459"	"ENSG00000006459"	-1.01190940069471	3.20217394484716e-05
"ENSG00000006468"	"ENSG00000006468"	0.689724387763136	0.000291544007847931
"ENSG00000006530"	"ENSG00000006530"	0.129856183963958	0.182942054028987
"ENSG00000006576"	"ENSG00000006576"	0.00793699391501956	0.971904910102711
"ENSG00000006607"	"ENSG00000006607"	0.040664390717235	0.902522841603648
"ENSG00000006625"	"ENSG00000006625"	0.648347187184509	0.0014904010178274
"ENSG00000006634"	"ENSG00000006634"	-0.108781793249467	0.577053138894286
"ENSG00000006652"	"ENSG00000006652"	0.318368147394279	0.117008249400511
"ENSG00000006695"	"ENSG00000006695"	-0.0890717140670079	0.534446256605284
"ENSG00000006704"	"ENSG00000006704"	-0.0937821056921466	0.520336997461557
"ENSG00000006712"	"ENSG00000006712"	0.153195016101717	0.102526795724682
"ENSG00000006715"	"ENSG00000006715"	0.00879014151898261	0.965334704665811
"ENSG00000006740"	"ENSG00000006740"	0.513266766793953	0.00292221829506496
"ENSG00000006744"	"ENSG00000006744"	-0.174949146665692	0.0909229185291598
"ENSG00000006757"	"ENSG00000006757"	-0.379026410425359	0.110607664892215
"ENSG00000006831"	"ENSG00000006831"	-0.252958570741	0.0317863064293973
"ENSG00000006837"	"ENSG00000006837"	0.0532523566184038	0.724917940398067
"ENSG00000007047"	"ENSG00000007047"	-0.203267036572335	0.248799911679315
"ENSG00000007062"	"ENSG00000007062"	0.674111677910687	0.00153310463095749
"ENSG00000007080"	"ENSG00000007080"	-0.299514185377481	0.114545211064484
"ENSG00000007168"	"ENSG00000007168"	0.141890546123526	0.134687484186709
"ENSG00000007202"	"ENSG00000007202"	-0.373990142855668	0.0229891818233318
"ENSG00000007237"	"ENSG00000007237"	0.399594716138318	0.265838551516172
"ENSG00000007341"	"ENSG00000007341"	0.168509995698269	0.140676311300549
"ENSG00000007376"	"ENSG00000007376"	0.146712981742678	0.449620491182574
"ENSG00000007384"	"ENSG00000007384"	-1.56454904271828	6.25339656621219e-07
"ENSG00000007392"	"ENSG00000007392"	0.221149166049361	0.27962614292406
"ENSG00000007402"	"ENSG00000007402"	0.0961684945525683	0.806086191570944
"ENSG00000007516"	"ENSG00000007516"	0.392502561753527	0.545198487351686
"ENSG00000007520"	"ENSG00000007520"	-0.111363755775243	0.613932172450075
"ENSG00000007541"	"ENSG00000007541"	-0.157951886624116	0.405034328877273
"ENSG00000007545"	"ENSG00000007545"	-0.221936486483937	0.306809501016901
"ENSG00000007866"	"ENSG00000007866"	-0.168468285756353	0.520861284861605
"ENSG00000007923"	"ENSG00000007923"	-0.126318544711528	0.428190416376246
"ENSG00000007944"	"ENSG00000007944"	2.47905834100357	9.50135333610321e-08
"ENSG00000007968"	"ENSG00000007968"	0.315125812154318	0.4815336604504
"ENSG00000008018"	"ENSG00000008018"	0.0977917820460181	0.573248563371853
"ENSG00000008083"	"ENSG00000008083"	1.99247913179546	6.81827286185073e-10
"ENSG00000008086"	"ENSG00000008086"	-0.384793770605042	0.493434391743741
"ENSG00000008128"	"ENSG00000008128"	0.0500179863229158	0.831213970038121
"ENSG00000008130"	"ENSG00000008130"	0.366020006963673	0.00250101121290946
"ENSG00000008256"	"ENSG00000008256"	-0.448632387243505	0.0455402213531508
"ENSG00000008277"	"ENSG00000008277"	0.840112942028544	0.00137335720805944
"ENSG00000008282"	"ENSG00000008282"	-0.826101526458862	1.97413074234043e-07
"ENSG00000008283"	"ENSG00000008283"	-0.301112235302316	0.33400223928096
"ENSG00000008294"	"ENSG00000008294"	-0.163715702760846	0.399240362800932
"ENSG00000008300"	"ENSG00000008300"	0.39087415116251	0.192202519001037
"ENSG00000008311"	"ENSG00000008311"	1.47556580521477	4.00560668362206e-05
"ENSG00000008323"	"ENSG00000008323"	-0.109547689916915	0.761951174747403
"ENSG00000008324"	"ENSG00000008324"	0.306432217447796	0.0801611750820817
"ENSG00000008382"	"ENSG00000008382"	0.0637095561672991	0.817076475677228
"ENSG00000008394"	"ENSG00000008394"	0.179196357481166	0.256280532008286
"ENSG00000008405"	"ENSG00000008405"	-0.277193830738117	0.0293360677215178
"ENSG00000008516"	"ENSG00000008516"	0.33710831625329	0.34900399838899
"ENSG00000008710"	"ENSG00000008710"	-0.0119849595347921	0.976728105842335
"ENSG00000008838"	"ENSG00000008838"	-0.289013774146181	0.0103732616712995
"ENSG00000008853"	"ENSG00000008853"	0.327613425805507	0.0172324282886461
"ENSG00000008869"	"ENSG00000008869"	-0.334048000792027	0.0970414276967019
"ENSG00000008952"	"ENSG00000008952"	0.208973804984475	0.0582486024098664
"ENSG00000008988"	"ENSG00000008988"	0.0390757374629604	0.886067182784468
"ENSG00000009307"	"ENSG00000009307"	-0.175499540334483	0.212989232222355
"ENSG00000009335"	"ENSG00000009335"	-0.285060825783995	0.0174770271170398
"ENSG00000009413"	"ENSG00000009413"	-0.485341854554769	0.00306098439372775
"ENSG00000009724"	"ENSG00000009724"	-0.363250670751091	0.437684672662585
"ENSG00000009780"	"ENSG00000009780"	-0.329492924877983	0.0424866564130214
"ENSG00000009790"	"ENSG00000009790"	0.0101931011197809	0.977822062402119
