"genes"	"logFC"	"adj.P.Val"
"ENSG00000004866"	"ENSG00000004866"	0.348595337827713	0.186696565814411
"ENSG00000004897"	"ENSG00000004897"	0.331868136011702	0.0125627183151369
"ENSG00000004948"	"ENSG00000004948"	0.479356608693545	0.522408831698594
"ENSG00000004961"	"ENSG00000004961"	0.138923665191361	0.463098907670443
"ENSG00000004975"	"ENSG00000004975"	0.0848610253168269	0.691642954962869
"ENSG00000005007"	"ENSG00000005007"	0.11661629119487	0.480389373468183
"ENSG00000005020"	"ENSG00000005020"	-0.139364287584596	0.770942731203145
"ENSG00000005022"	"ENSG00000005022"	0.158148965959008	0.585173477509497
"ENSG00000005059"	"ENSG00000005059"	0.397493341062161	0.345843617984623
"ENSG00000005075"	"ENSG00000005075"	0.149580717343497	0.569681294490288
"ENSG00000005100"	"ENSG00000005100"	0.541160866428473	0.170140917767911
"ENSG00000005156"	"ENSG00000005156"	0.0704387171802008	0.733680393115997
"ENSG00000005175"	"ENSG00000005175"	0.0792403430145283	0.680225975716708
"ENSG00000005187"	"ENSG00000005187"	0.280127413396564	0.396192972806213
"ENSG00000005189"	"ENSG00000005189"	0.503832538580283	0.0634294997011542
"ENSG00000005206"	"ENSG00000005206"	-0.148680295297129	0.676091342460023
"ENSG00000005238"	"ENSG00000005238"	-0.64507390792194	0.00393983916948994
"ENSG00000005249"	"ENSG00000005249"	0.232587878389201	0.683839802900612
"ENSG00000005302"	"ENSG00000005302"	0.226559110931243	0.235979759399107
"ENSG00000005339"	"ENSG00000005339"	0.235627191885188	0.762466698636774
"ENSG00000005379"	"ENSG00000005379"	0.116371271907063	0.924240008253553
"ENSG00000005436"	"ENSG00000005436"	0.0265822262763766	0.939868315139303
"ENSG00000005448"	"ENSG00000005448"	-0.389424626521477	0.165160499773971
"ENSG00000005469"	"ENSG00000005469"	0.0963588535295021	0.848366461350077
"ENSG00000005483"	"ENSG00000005483"	-0.233425338846818	0.305214353440579
"ENSG00000005486"	"ENSG00000005486"	-0.546590436391294	0.0194308058804327
"ENSG00000005700"	"ENSG00000005700"	0.0165484508620741	0.957549749974099
"ENSG00000005801"	"ENSG00000005801"	0.0493621693302941	0.867124058441704
"ENSG00000005810"	"ENSG00000005810"	0.198269877391178	0.589250430542157
"ENSG00000005812"	"ENSG00000005812"	-0.163858034843051	0.45554535676664
"ENSG00000005882"	"ENSG00000005882"	-0.268249634246655	0.432128812713019
"ENSG00000005884"	"ENSG00000005884"	-0.147235293455396	0.877209675282209
"ENSG00000005889"	"ENSG00000005889"	0.285462854245668	0.432128812713019
"ENSG00000005893"	"ENSG00000005893"	-0.252897385205615	0.170770510691982
"ENSG00000005955"	"ENSG00000005955"	-0.104625257944098	0.561045130804701
"ENSG00000006007"	"ENSG00000006007"	-0.34284916928785	0.0729192413124385
"ENSG00000006015"	"ENSG00000006015"	0.0413637271542822	0.942376383261051
"ENSG00000006016"	"ENSG00000006016"	0.993635721859502	0.27088467262037
"ENSG00000006025"	"ENSG00000006025"	-0.00780870893051855	0.991973320987092
"ENSG00000006042"	"ENSG00000006042"	-0.122574927286867	0.689530473736682
"ENSG00000006062"	"ENSG00000006062"	-0.449076534443916	0.10850431656737
"ENSG00000006114"	"ENSG00000006114"	0.0294097264582645	0.93272633023693
"ENSG00000006118"	"ENSG00000006118"	-0.0958639723162298	0.745058418829187
"ENSG00000006125"	"ENSG00000006125"	-0.164683507206592	0.361029723195806
"ENSG00000006194"	"ENSG00000006194"	0.00611007460252999	0.98245520385635
"ENSG00000006282"	"ENSG00000006282"	-0.0956837365195717	0.852728895859821
"ENSG00000006327"	"ENSG00000006327"	-0.487485886629191	0.220132421059079
"ENSG00000006432"	"ENSG00000006432"	0.126573835956425	0.86037362653567
"ENSG00000006451"	"ENSG00000006451"	-0.12662401412934	0.54093635538009
"ENSG00000006453"	"ENSG00000006453"	0.250673397238907	0.296387725862905
"ENSG00000006459"	"ENSG00000006459"	0.0254103358639819	0.957549749974099
"ENSG00000006468"	"ENSG00000006468"	0.151657425660051	0.682736287589591
"ENSG00000006530"	"ENSG00000006530"	0.189662051142919	0.149328145700888
"ENSG00000006576"	"ENSG00000006576"	0.280844289141413	0.135436450055903
"ENSG00000006607"	"ENSG00000006607"	0.140998373776966	0.70930904343591
"ENSG00000006625"	"ENSG00000006625"	0.304042532983011	0.305841986298415
"ENSG00000006634"	"ENSG00000006634"	0.255273588215888	0.253930028903605
"ENSG00000006652"	"ENSG00000006652"	0.207882924857039	0.481466415952547
"ENSG00000006695"	"ENSG00000006695"	0.144276724245827	0.495824721350679
"ENSG00000006704"	"ENSG00000006704"	-0.104066648371419	0.560944050996349
"ENSG00000006712"	"ENSG00000006712"	0.0818671127457131	0.591424024569131
"ENSG00000006715"	"ENSG00000006715"	-0.077750471890849	0.73226912162823
"ENSG00000006740"	"ENSG00000006740"	0.0764669743791968	0.822503452456274
"ENSG00000006744"	"ENSG00000006744"	0.108872038620037	0.484606885900399
"ENSG00000006757"	"ENSG00000006757"	-0.0673547453481387	0.841116326070663
"ENSG00000006831"	"ENSG00000006831"	-0.0637989038816862	0.771504293464803
"ENSG00000006837"	"ENSG00000006837"	0.130876216282168	0.412321237272295
"ENSG00000007047"	"ENSG00000007047"	-0.57982488463978	0.00238679604811458
"ENSG00000007062"	"ENSG00000007062"	0.383096036125727	0.243990840027024
"ENSG00000007080"	"ENSG00000007080"	-0.0301387217192417	0.938723723125358
"ENSG00000007168"	"ENSG00000007168"	-0.0201837140837551	0.923482196026915
"ENSG00000007202"	"ENSG00000007202"	0.121190741481255	0.676725751949596
"ENSG00000007237"	"ENSG00000007237"	0.0053230463248104	0.994073865816844
"ENSG00000007341"	"ENSG00000007341"	-0.0378175632843423	0.877887338316423
"ENSG00000007376"	"ENSG00000007376"	0.160393444526665	0.456009135421812
"ENSG00000007384"	"ENSG00000007384"	-0.194374694803074	0.680828383354967
"ENSG00000007392"	"ENSG00000007392"	0.190716486426371	0.521809830406244
"ENSG00000007402"	"ENSG00000007402"	-0.443157426065957	0.213903260534966
"ENSG00000007516"	"ENSG00000007516"	-0.809630686894456	0.0984381120972441
"ENSG00000007520"	"ENSG00000007520"	-0.180620265226903	0.475297067990156
"ENSG00000007541"	"ENSG00000007541"	-0.260769088506009	0.256682640748528
"ENSG00000007545"	"ENSG00000007545"	0.0652257412595088	0.86037362653567
"ENSG00000007866"	"ENSG00000007866"	-0.42066721781771	0.138548870573294
"ENSG00000007923"	"ENSG00000007923"	0.286421883484159	0.128133165452703
"ENSG00000007944"	"ENSG00000007944"	-0.0595278181022909	0.942858349251807
"ENSG00000007968"	"ENSG00000007968"	0.414973890265373	0.482418893166033
"ENSG00000008018"	"ENSG00000008018"	-0.00894745620673554	0.981081109349174
"ENSG00000008083"	"ENSG00000008083"	-0.419391646045313	0.331763796628091
"ENSG00000008086"	"ENSG00000008086"	0.17710037293317	0.850504949788465
"ENSG00000008128"	"ENSG00000008128"	0.114419004315165	0.679475176564997
"ENSG00000008130"	"ENSG00000008130"	-0.0334206214814312	0.894805090380519
"ENSG00000008256"	"ENSG00000008256"	0.233737489991928	0.507483010721047
"ENSG00000008277"	"ENSG00000008277"	0.60299376809254	0.167739000134889
"ENSG00000008282"	"ENSG00000008282"	-0.0691573936751828	0.819560298445663
"ENSG00000008283"	"ENSG00000008283"	0.268665520272825	0.36961055832716
"ENSG00000008294"	"ENSG00000008294"	-0.0746074868291995	0.816876310769286
"ENSG00000008300"	"ENSG00000008300"	-0.0892839459812027	0.85968537015406
"ENSG00000008311"	"ENSG00000008311"	0.0602702134013695	0.940308345313363
"ENSG00000008323"	"ENSG00000008323"	0.249193908057184	0.717941728193704
"ENSG00000008324"	"ENSG00000008324"	0.264873426934368	0.342107388591999
"ENSG00000008382"	"ENSG00000008382"	-0.354430586362035	0.17191862948657
"ENSG00000008394"	"ENSG00000008394"	-0.0674518253431753	0.815267917187545
"ENSG00000008405"	"ENSG00000008405"	-0.0577583343574375	0.798523861324806
"ENSG00000008516"	"ENSG00000008516"	0.541940395418824	0.189568180017553
"ENSG00000008710"	"ENSG00000008710"	-0.144867790041559	0.720100581416211
"ENSG00000008838"	"ENSG00000008838"	0.130509509097259	0.4310839605557
"ENSG00000008853"	"ENSG00000008853"	-0.126117184264326	0.569821184740606
"ENSG00000008869"	"ENSG00000008869"	-0.170260923422603	0.507483010721047
"ENSG00000008952"	"ENSG00000008952"	-0.130707694767869	0.432394773500277
"ENSG00000008988"	"ENSG00000008988"	0.131427052362984	0.715373481029494
"ENSG00000009307"	"ENSG00000009307"	0.0603428742467838	0.818542995679679
"ENSG00000009335"	"ENSG00000009335"	0.118393070409065	0.540956916231733
"ENSG00000009413"	"ENSG00000009413"	-0.289315276692409	0.161865606446882
"ENSG00000009724"	"ENSG00000009724"	0.325544536697016	0.621450236757733
"ENSG00000009780"	"ENSG00000009780"	0.0797252857060031	0.781306495005195
"ENSG00000009790"	"ENSG00000009790"	-0.097494717845918	0.823136853212263
"ENSG00000009830"	"ENSG00000009830"	0.0606089975943958	0.798509567115473
"ENSG00000009844"	"ENSG00000009844"	-0.0416260766607595	0.862846089342856
"ENSG00000009954"	"ENSG00000009954"	0.278251477735252	0.36985630797135
"ENSG00000010017"	"ENSG00000010017"	-0.102104887426828	0.55598711678285
"ENSG00000010072"	"ENSG00000010072"	0.0143449151057053	0.953586620230178
"ENSG00000010165"	"ENSG00000010165"	0.136788092813726	0.610572253097317
"ENSG00000010219"	"ENSG00000010219"	-0.0503344748496142	0.936179205796436
"ENSG00000010244"	"ENSG00000010244"	0.140594083031299	0.430991066192382
"ENSG00000010256"	"ENSG00000010256"	0.112316620558392	0.647853478303488
"ENSG00000010270"	"ENSG00000010270"	-0.180939321791892	0.395292214651057
"ENSG00000010278"	"ENSG00000010278"	0.29407311476472	0.362051335121942
"ENSG00000010292"	"ENSG00000010292"	0.600753816847042	0.0446622486442101
