"genes"	"logFC"	"adj.P.Val"
"ENSG00000006327"	"ENSG00000006327"	-0.747158721945297	0.0226237306990631
"ENSG00000006451"	"ENSG00000006451"	-0.33434440021914	0.0369662311193922
"ENSG00000006468"	"ENSG00000006468"	0.691848696193533	0.00448969996620747
"ENSG00000006530"	"ENSG00000006530"	0.439414933000298	0.000164925665788318
"ENSG00000006625"	"ENSG00000006625"	-1.84361680101355	6.4275214848968e-08
"ENSG00000006634"	"ENSG00000006634"	-0.956843209631579	2.47879698493303e-05
"ENSG00000006715"	"ENSG00000006715"	0.574316569307308	7.78296207727588e-05
"ENSG00000006744"	"ENSG00000006744"	-0.882892249244408	8.85795273018657e-11
"ENSG00000006757"	"ENSG00000006757"	-1.26718879763261	3.85546712359383e-07
"ENSG00000006837"	"ENSG00000006837"	-0.970301516572827	1.08033630755335e-09
"ENSG00000007062"	"ENSG00000007062"	2.06306026935488	1.76178193389283e-11
"ENSG00000007080"	"ENSG00000007080"	-0.906842273758079	1.37300346216565e-05
"ENSG00000007341"	"ENSG00000007341"	0.563144186218619	5.44738338188188e-05
"ENSG00000007376"	"ENSG00000007376"	-1.41009990303847	5.70724313931307e-10
"ENSG00000007520"	"ENSG00000007520"	-1.02284064002632	3.3307851647799e-06
"ENSG00000007923"	"ENSG00000007923"	-0.543060833861403	0.00129196550087603
"ENSG00000007944"	"ENSG00000007944"	-2.00583669225209	0.000151520937951975
"ENSG00000008083"	"ENSG00000008083"	-1.05296610671016	0.00187077523607762
"ENSG00000008128"	"ENSG00000008128"	-0.421494133232892	0.0359335636493664
"ENSG00000008130"	"ENSG00000008130"	-0.473328140917668	0.00123056592216786
"ENSG00000008283"	"ENSG00000008283"	-2.14506005838554	1.98492335385527e-09
"ENSG00000008311"	"ENSG00000008311"	-1.00264506658061	0.0176704024786517
"ENSG00000008405"	"ENSG00000008405"	-0.75797313960742	6.41950266963705e-07
"ENSG00000008869"	"ENSG00000008869"	-0.831203771470256	5.67508057732385e-05
"ENSG00000008988"	"ENSG00000008988"	-1.16198139477025	1.20176571672649e-06
"ENSG00000009413"	"ENSG00000009413"	0.930954525512228	2.19171919411784e-07
"ENSG00000010017"	"ENSG00000010017"	0.522221495741554	3.45063102361211e-05
"ENSG00000010072"	"ENSG00000010072"	0.245150165184593	0.0359374611456835
"ENSG00000010165"	"ENSG00000010165"	-1.16027303283484	2.03834627650542e-07
"ENSG00000010256"	"ENSG00000010256"	-0.657176240585551	7.42543769795584e-05
"ENSG00000010278"	"ENSG00000010278"	0.814961748546307	0.00108582732195642
"ENSG00000010318"	"ENSG00000010318"	-1.0132561750861	0.00011301166195324
"ENSG00000010322"	"ENSG00000010322"	0.807960914976594	7.5414383161848e-06
"ENSG00000010361"	"ENSG00000010361"	-0.642724462353902	0.0150472508777558
"ENSG00000010404"	"ENSG00000010404"	1.7474824558818	7.92885705404008e-07
"ENSG00000011052"	"ENSG00000011052"	-1.2244841934035	3.41031592692618e-09
"ENSG00000011105"	"ENSG00000011105"	-0.774182496135232	0.0215533694099156
"ENSG00000011114"	"ENSG00000011114"	0.601802512611356	0.000188591353375312
"ENSG00000011132"	"ENSG00000011132"	0.94004784912765	9.57163888891266e-07
"ENSG00000011143"	"ENSG00000011143"	0.68131267454324	4.74607901658145e-05
"ENSG00000011198"	"ENSG00000011198"	1.15008652195668	3.25021057143219e-10
"ENSG00000011201"	"ENSG00000011201"	-2.65868915859633	5.44738338188188e-05
"ENSG00000011258"	"ENSG00000011258"	-0.754619502963444	0.0332787571486243
"ENSG00000011275"	"ENSG00000011275"	0.412709947653672	0.0133705908156811
"ENSG00000011304"	"ENSG00000011304"	-1.6729717960524	3.96115641449164e-07
"ENSG00000011422"	"ENSG00000011422"	2.71460482197235	3.7089440455468e-11
"ENSG00000011478"	"ENSG00000011478"	-0.564638261361337	0.0272185216721171
"ENSG00000011485"	"ENSG00000011485"	-0.354672156533109	0.000876231319201711
"ENSG00000011566"	"ENSG00000011566"	-0.550114668850695	0.00346439651762793
"ENSG00000011638"	"ENSG00000011638"	1.57832658338702	6.51595418041701e-11
"ENSG00000012061"	"ENSG00000012061"	0.354330485125916	0.0378779941781873
"ENSG00000012822"	"ENSG00000012822"	0.486171527832515	0.0324903704190372
"ENSG00000013016"	"ENSG00000013016"	-1.56076692421935	3.58412838947936e-05
"ENSG00000013275"	"ENSG00000013275"	-0.410795298994003	0.00755288881472571
"ENSG00000013297"	"ENSG00000013297"	-1.8133198333013	5.98830849393695e-05
"ENSG00000013306"	"ENSG00000013306"	-0.707359098718872	5.05121013161016e-06
"ENSG00000013364"	"ENSG00000013364"	1.83200761246288	1.02444062342095e-08
"ENSG00000013374"	"ENSG00000013374"	0.334704656153509	0.00389554977923002
"ENSG00000013375"	"ENSG00000013375"	0.413175160792611	0.00959058061334825
"ENSG00000013503"	"ENSG00000013503"	-0.629223950772368	0.00732453628222283
"ENSG00000013523"	"ENSG00000013523"	0.793216290962554	2.96554109826734e-05
"ENSG00000013561"	"ENSG00000013561"	-1.18975589147157	2.47074645101702e-07
"ENSG00000013583"	"ENSG00000013583"	1.62272474585725	2.29253156381165e-06
"ENSG00000013810"	"ENSG00000013810"	-0.59752034844252	0.00181420318010403
"ENSG00000014123"	"ENSG00000014123"	1.08229447008748	2.70667125722622e-07
"ENSG00000014216"	"ENSG00000014216"	-0.475885205769557	0.00206486714155774
"ENSG00000014641"	"ENSG00000014641"	1.53542002765351	3.67980955461844e-14
"ENSG00000014824"	"ENSG00000014824"	0.322784007149861	0.0177478356930039
"ENSG00000014914"	"ENSG00000014914"	1.66419970982505	0.000274410871970115
"ENSG00000014919"	"ENSG00000014919"	0.529316574050654	2.25351747609988e-05
"ENSG00000015171"	"ENSG00000015171"	1.21790563569843	2.54107862766439e-07
"ENSG00000015532"	"ENSG00000015532"	0.810902250939677	0.0028396203850036
"ENSG00000015676"	"ENSG00000015676"	0.381818185080922	0.0033023108273226
"ENSG00000016391"	"ENSG00000016391"	1.5316176410206	3.20865283051591e-10
"ENSG00000017483"	"ENSG00000017483"	1.1081340546084	5.72452034059729e-05
"ENSG00000018699"	"ENSG00000018699"	-0.482185757605479	0.00914717795905329
"ENSG00000018869"	"ENSG00000018869"	1.12387133859514	0.000511867114549092
"ENSG00000019144"	"ENSG00000019144"	0.62458515013193	0.000377236409585795
"ENSG00000020129"	"ENSG00000020129"	-0.878531842395111	0.00711764858967668
"ENSG00000020256"	"ENSG00000020256"	0.458933896024809	0.00256028329260087
"ENSG00000020922"	"ENSG00000020922"	-0.370562203328738	0.0288621783855813
"ENSG00000021355"	"ENSG00000021355"	1.17119989102766	0.000227839491972472
"ENSG00000021776"	"ENSG00000021776"	-0.310100085037544	0.0495043593652726
"ENSG00000022277"	"ENSG00000022277"	-0.58992214229755	1.6852028780755e-05
"ENSG00000022976"	"ENSG00000022976"	0.574339452263179	0.00932796698283622
"ENSG00000023171"	"ENSG00000023171"	0.681709453009423	0.0243613791287512
"ENSG00000023191"	"ENSG00000023191"	0.419456312466805	0.000951411903914615
"ENSG00000023228"	"ENSG00000023228"	0.783490760295827	1.38140684547458e-10
"ENSG00000023318"	"ENSG00000023318"	-0.629514432465217	5.94062119007835e-05
"ENSG00000023572"	"ENSG00000023572"	-0.654451341784346	0.0188537713306591
"ENSG00000023608"	"ENSG00000023608"	-0.776281687323605	0.00160313259427113
"ENSG00000024526"	"ENSG00000024526"	0.645189100880712	0.0303955244701863
"ENSG00000025039"	"ENSG00000025039"	-1.93085364314622	0.00249499245449461
"ENSG00000025156"	"ENSG00000025156"	0.536618015355362	0.00434880112099859
"ENSG00000025434"	"ENSG00000025434"	-0.654405303773331	0.0280893167292111
"ENSG00000025796"	"ENSG00000025796"	-0.795893087107088	4.41964001614076e-08
"ENSG00000026508"	"ENSG00000026508"	-2.61324218675862	0.000420815781451166
"ENSG00000027001"	"ENSG00000027001"	-0.429157548276144	0.0267585377942711
"ENSG00000027075"	"ENSG00000027075"	-1.1050690257568	0.00720672084987535
"ENSG00000028310"	"ENSG00000028310"	-0.805804583271172	0.000110838490633019
"ENSG00000028528"	"ENSG00000028528"	-0.374289112324449	0.00250913175389713
"ENSG00000028839"	"ENSG00000028839"	0.833303273952994	2.17082451622805e-07
"ENSG00000029153"	"ENSG00000029153"	-0.790408701725576	0.000106062802186978
"ENSG00000029364"	"ENSG00000029364"	0.291161467227584	0.0252711992568539
"ENSG00000029725"	"ENSG00000029725"	-0.325216011897534	0.00562908682006744
"ENSG00000030582"	"ENSG00000030582"	-0.725509175506204	0.000591592937121119
"ENSG00000031081"	"ENSG00000031081"	1.32020876003681	0.00435468031578938
"ENSG00000031823"	"ENSG00000031823"	0.377424683773297	0.0016078472233705
"ENSG00000032219"	"ENSG00000032219"	0.658519860603795	0.000674024494619846
"ENSG00000032389"	"ENSG00000032389"	0.370688273022956	0.0168763123216876
"ENSG00000032742"	"ENSG00000032742"	0.634009299017334	0.00660969199879853
"ENSG00000033011"	"ENSG00000033011"	-0.770287655960396	0.00106112991238156
"ENSG00000033170"	"ENSG00000033170"	1.03993804565721	0.00024525753732742
"ENSG00000033178"	"ENSG00000033178"	-0.329805833337176	0.0414519018086834
"ENSG00000033327"	"ENSG00000033327"	1.12288443341605	0.00257588107595132
"ENSG00000033627"	"ENSG00000033627"	0.334427387766452	0.0162723785144475
"ENSG00000033867"	"ENSG00000033867"	-0.55539456639416	0.0428985458998704
"ENSG00000034063"	"ENSG00000034063"	-0.945353593652003	0.0124105577921887
"ENSG00000034152"	"ENSG00000034152"	-0.726809128427324	6.35393891134964e-05
"ENSG00000034533"	"ENSG00000034533"	-0.761416853192754	0.000845402814981154
"ENSG00000034677"	"ENSG00000034677"	-0.93324783219635	3.16190613785693e-05
"ENSG00000034693"	"ENSG00000034693"	0.812328673421078	1.21536417462641e-07
"ENSG00000035115"	"ENSG00000035115"	-0.946539957600725	0.0290088111440295
"ENSG00000035141"	"ENSG00000035141"	-0.863246571567905	0.00014695716027067
"ENSG00000036054"	"ENSG00000036054"	0.608029416452184	0.00116140186590041
"ENSG00000036672"	"ENSG00000036672"	1.35848243551528	8.43787166874856e-07
"ENSG00000037042"	"ENSG00000037042"	0.758961682463741	0.0149651650284297
"ENSG00000037474"	"ENSG00000037474"	-0.572518068875508	5.98830849393695e-05
"ENSG00000037637"	"ENSG00000037637"	0.491553922881065	0.000593636650623586
"ENSG00000037749"	"ENSG00000037749"	0.325243525233474	0.0474400943028666
"ENSG00000037757"	"ENSG00000037757"	-0.871430123016291	0.000166642412771256
"ENSG00000037897"	"ENSG00000037897"	-0.677044744192198	0.00258416899858923
"ENSG00000038002"	"ENSG00000038002"	0.542746834100526	0.00919087186079918
"ENSG00000038382"	"ENSG00000038382"	-0.919152482136548	0.000868795623303955
"ENSG00000038427"	"ENSG00000038427"	-0.913700956904624	0.0446283151163131
"ENSG00000039068"	"ENSG00000039068"	-3.86698954661104	0.000920659856490646
"ENSG00000039123"	"ENSG00000039123"	-0.214481022808034	0.0315030874114549
"ENSG00000039560"	"ENSG00000039560"	-0.403033747056241	0.0462626390514938
"ENSG00000040341"	"ENSG00000040341"	0.439177318895567	0.00120304673411148
"ENSG00000040487"	"ENSG00000040487"	-0.421206726139282	0.0133595128918934
"ENSG00000041357"	"ENSG00000041357"	-0.564580920103199	0.00241980126300876
"ENSG00000041802"	"ENSG00000041802"	-1.18775908938493	2.58830979036579e-08
"ENSG00000041982"	"ENSG00000041982"	-5.23449127523813	1.04743736138539e-08
"ENSG00000042317"	"ENSG00000042317"	1.05167672791054	2.00393810469261e-05
"ENSG00000042429"	"ENSG00000042429"	-0.419002550475964	0.00439436247899423
"ENSG00000042445"	"ENSG00000042445"	-0.622389268104391	0.000881380377643715
"ENSG00000043093"	"ENSG00000043093"	-0.298595000744323	0.0401264594502448
"ENSG00000043143"	"ENSG00000043143"	-1.89805423481649	1.75724143094235e-07
"ENSG00000043355"	"ENSG00000043355"	0.922769580846692	5.73756584085937e-06
"ENSG00000043514"	"ENSG00000043514"	0.361972932921398	0.0391649770481593
"ENSG00000044090"	"ENSG00000044090"	0.6454921047512	0.00765712054972356
"ENSG00000044115"	"ENSG00000044115"	-0.45492405701099	4.88028009088417e-06
"ENSG00000044574"	"ENSG00000044574"	-0.636339569059466	0.0163073301948049
"ENSG00000046647"	"ENSG00000046647"	0.675319603785807	0.00126979329086204
"ENSG00000046653"	"ENSG00000046653"	0.790960180496234	0.0002559077402587
"ENSG00000046889"	"ENSG00000046889"	-1.29174675164905	0.000150313988911984
"ENSG00000047188"	"ENSG00000047188"	0.395259985860489	0.0182320009347032
"ENSG00000047315"	"ENSG00000047315"	-0.629893279309264	2.01322338795183e-06
"ENSG00000047346"	"ENSG00000047346"	1.30261713048941	0.000211396634372316
"ENSG00000047410"	"ENSG00000047410"	-0.37293696952325	0.00810835706407636
"ENSG00000047849"	"ENSG00000047849"	-0.866026965447982	0.00822232039241728
"ENSG00000047932"	"ENSG00000047932"	1.32986624902114	8.51581447698098e-10
"ENSG00000048052"	"ENSG00000048052"	-1.95619515926828	0.0364000958990649
"ENSG00000048342"	"ENSG00000048342"	-0.408154137180913	0.0221052568790418
"ENSG00000048392"	"ENSG00000048392"	-0.87134909939161	0.00235204191339937
"ENSG00000048649"	"ENSG00000048649"	0.454810023527198	0.00960802593892434
"ENSG00000049130"	"ENSG00000049130"	-3.87426406761543	5.97675087022345e-05
"ENSG00000049167"	"ENSG00000049167"	0.38061285258269	0.00897040254060809
"ENSG00000049246"	"ENSG00000049246"	1.56430986886597	0.000415856042542262
"ENSG00000049541"	"ENSG00000049541"	-0.683189806319723	0.000538468659581976
"ENSG00000049656"	"ENSG00000049656"	-0.530041469936503	0.00148756842631293
"ENSG00000049759"	"ENSG00000049759"	-2.085671135878	2.30384123355067e-10
"ENSG00000049860"	"ENSG00000049860"	-0.68698305642374	0.000136196311367475
"ENSG00000049883"	"ENSG00000049883"	1.65223788915299	1.58248147887316e-11
"ENSG00000050165"	"ENSG00000050165"	-3.32820993231392	6.92865271839888e-13
"ENSG00000050344"	"ENSG00000050344"	-0.791390453325977	0.0386596577245311
"ENSG00000050393"	"ENSG00000050393"	-0.848166423953306	5.96301612168757e-06
"ENSG00000050426"	"ENSG00000050426"	0.884256796179828	0.00264338015267738
"ENSG00000051341"	"ENSG00000051341"	0.95186524502499	0.00450374481259678
"ENSG00000051382"	"ENSG00000051382"	0.890526957486338	0.00278354318158209
"ENSG00000051523"	"ENSG00000051523"	-1.85095789583751	2.23415068858264e-10
"ENSG00000051620"	"ENSG00000051620"	-1.28348376110006	5.95345508834686e-05
"ENSG00000052126"	"ENSG00000052126"	-0.346271971738203	0.0351112380701008
"ENSG00000052344"	"ENSG00000052344"	-0.969556889861972	0.0107931739193256
"ENSG00000052749"	"ENSG00000052749"	-0.741314578594872	0.000574098675581631
"ENSG00000052795"	"ENSG00000052795"	0.471942890608944	0.016031831077283
"ENSG00000052802"	"ENSG00000052802"	-0.773243289745404	0.00537861140342569
"ENSG00000053372"	"ENSG00000053372"	-1.09841508034788	4.15712612218703e-05
"ENSG00000053524"	"ENSG00000053524"	-1.13871076977968	0.000170095991200808
"ENSG00000054116"	"ENSG00000054116"	0.362104340222083	0.00813517150364505
"ENSG00000054267"	"ENSG00000054267"	0.458292529671031	0.00187077523607762
"ENSG00000054277"	"ENSG00000054277"	-1.81326630445795	0.000658833159385908
"ENSG00000054523"	"ENSG00000054523"	0.466873773426284	0.0280624627985637
"ENSG00000054654"	"ENSG00000054654"	0.845676272960534	0.000270669566095886
"ENSG00000054793"	"ENSG00000054793"	1.51145433396696	5.24683469911835e-06
"ENSG00000054967"	"ENSG00000054967"	-0.677210106571731	0.00731393277907748
"ENSG00000054983"	"ENSG00000054983"	0.327019767485218	0.0369668823192737
"ENSG00000055044"	"ENSG00000055044"	-0.606688591859147	0.000298943103289421
"ENSG00000055070"	"ENSG00000055070"	-1.27211287051475	0.000160411106299232
"ENSG00000055147"	"ENSG00000055147"	0.737191889659708	3.65023677267006e-07
"ENSG00000055163"	"ENSG00000055163"	-1.77055343717495	1.46949323311564e-05
"ENSG00000055917"	"ENSG00000055917"	0.245745292034643	0.017230534976401
"ENSG00000056097"	"ENSG00000056097"	0.241930099741603	0.0254815748888316
"ENSG00000056586"	"ENSG00000056586"	0.294675961114248	0.014429085576576
"ENSG00000056661"	"ENSG00000056661"	-0.759457528900019	1.33221928708519e-08
"ENSG00000057019"	"ENSG00000057019"	0.688071303230934	0.000185339309443297
"ENSG00000057252"	"ENSG00000057252"	1.30152184947684	3.59577051325424e-06
"ENSG00000057294"	"ENSG00000057294"	-0.96090582471127	0.0388806478901031
"ENSG00000057657"	"ENSG00000057657"	1.14373120640446	0.00287565063473235
"ENSG00000058085"	"ENSG00000058085"	-2.86784629255915	0.00498673932318194
"ENSG00000058600"	"ENSG00000058600"	-0.400047931205521	0.0191214836517242
"ENSG00000058668"	"ENSG00000058668"	1.36993337043759	9.61904688922398e-08
"ENSG00000058729"	"ENSG00000058729"	0.64258243839172	1.10172861299343e-06
"ENSG00000058799"	"ENSG00000058799"	-0.436941669244002	0.00927490028401103
"ENSG00000059769"	"ENSG00000059769"	-0.874385839248488	9.54534684028951e-05
"ENSG00000060069"	"ENSG00000060069"	-0.426470299725972	0.0215578663397803
"ENSG00000060140"	"ENSG00000060140"	0.865927152844902	0.0303955244701863
"ENSG00000060491"	"ENSG00000060491"	-0.536312649679132	0.0160375362270177
"ENSG00000060656"	"ENSG00000060656"	-1.31933218563158	3.08062686214663e-09
"ENSG00000060688"	"ENSG00000060688"	-0.780705364236726	1.78485577425079e-06
"ENSG00000060718"	"ENSG00000060718"	-1.95088956189427	0.000321571963033709
"ENSG00000060749"	"ENSG00000060749"	-0.434153159911226	0.0422391168396146
"ENSG00000060971"	"ENSG00000060971"	-0.630303183563293	0.000778230732263044
"ENSG00000061337"	"ENSG00000061337"	-1.71188971479835	0.00348656154967021
"ENSG00000061676"	"ENSG00000061676"	-0.341737612242488	0.00932796698283622
"ENSG00000061794"	"ENSG00000061794"	-1.3733910971346	1.39204313219102e-08
"ENSG00000062038"	"ENSG00000062038"	-2.24906868544136	1.95558639338847e-07
"ENSG00000062194"	"ENSG00000062194"	0.271290036991262	0.0301802272539759
"ENSG00000062370"	"ENSG00000062370"	0.597375488158964	0.00832199144887284
"ENSG00000062582"	"ENSG00000062582"	-0.52205658761439	0.0104434054038709
"ENSG00000062598"	"ENSG00000062598"	0.40706457318939	0.00835864839182278
"ENSG00000062822"	"ENSG00000062822"	-1.25959854594421	4.08232262139873e-08
"ENSG00000063176"	"ENSG00000063176"	0.526371222802637	0.0142956574548994
"ENSG00000063241"	"ENSG00000063241"	-1.22926146394921	8.16181304433981e-06
"ENSG00000063244"	"ENSG00000063244"	-0.313884294270387	0.0427765794414572
"ENSG00000063245"	"ENSG00000063245"	-0.392560457678312	0.0170260062584458
"ENSG00000063601"	"ENSG00000063601"	-0.943754070930427	0.00284180214647704
"ENSG00000063660"	"ENSG00000063660"	-0.816568220444006	0.00116561695836243
"ENSG00000063761"	"ENSG00000063761"	0.728178500455197	0.00869129329419407
"ENSG00000064042"	"ENSG00000064042"	-2.49800756567068	0.0110613128962475
"ENSG00000064115"	"ENSG00000064115"	-0.653953729917903	0.00916851127054508
"ENSG00000064393"	"ENSG00000064393"	1.21155794163406	1.32907154630385e-05
"ENSG00000064601"	"ENSG00000064601"	-0.370803965479245	0.0108610378971909
"ENSG00000064607"	"ENSG00000064607"	0.569775609833367	0.0366008149593019
"ENSG00000064655"	"ENSG00000064655"	-1.04999460841697	0.0107089912610269
"ENSG00000064687"	"ENSG00000064687"	1.13237835760921	0.00207006354274596
"ENSG00000064703"	"ENSG00000064703"	-0.635654084850595	0.00222123534270085
"ENSG00000064763"	"ENSG00000064763"	-2.29646716179075	6.69073119150118e-15
"ENSG00000064932"	"ENSG00000064932"	-0.824591948484832	2.47873659828618e-08
"ENSG00000064999"	"ENSG00000064999"	-0.323933977605053	0.0185158072521883
"ENSG00000065000"	"ENSG00000065000"	-0.66316950122272	1.2391601461297e-05
"ENSG00000065029"	"ENSG00000065029"	0.909153378055074	2.51562988499937e-07
"ENSG00000065183"	"ENSG00000065183"	-1.67488431866612	2.4268136251886e-06
"ENSG00000065243"	"ENSG00000065243"	-0.459171301712002	0.0300192243574453
"ENSG00000065308"	"ENSG00000065308"	-1.39746817676909	0.0176263596145311
"ENSG00000065328"	"ENSG00000065328"	-0.660577191409872	0.0294925806981779
"ENSG00000065427"	"ENSG00000065427"	-0.614293935379421	6.11846048630076e-05
"ENSG00000065485"	"ENSG00000065485"	-0.575106606659483	0.00722933412601462
"ENSG00000065534"	"ENSG00000065534"	-0.833168166788895	0.038551713028226
"ENSG00000065548"	"ENSG00000065548"	-1.2270501591243	9.05781131213482e-13
"ENSG00000065600"	"ENSG00000065600"	-0.470094106117263	0.00863764466259266
"ENSG00000065613"	"ENSG00000065613"	0.956224816560398	1.43586502325993e-07
"ENSG00000065621"	"ENSG00000065621"	1.64123140052287	0.0171275592371674
"ENSG00000065665"	"ENSG00000065665"	0.369737522240968	0.0341629257018895
"ENSG00000065717"	"ENSG00000065717"	1.07494930648779	0.00766936021618257
"ENSG00000066027"	"ENSG00000066027"	0.410540249028896	0.0199110788058909
"ENSG00000066136"	"ENSG00000066136"	0.291978311460491	0.0480943108830043
"ENSG00000066322"	"ENSG00000066322"	-0.61366433933074	0.0033441654911241
"ENSG00000066379"	"ENSG00000066379"	0.640678731202785	0.00891410412214329
"ENSG00000066468"	"ENSG00000066468"	-0.886522761638581	0.00182676182391367
"ENSG00000066583"	"ENSG00000066583"	-0.926673735725852	0.00302694990402515
"ENSG00000066629"	"ENSG00000066629"	0.430697243157413	0.00856061598795091
"ENSG00000066735"	"ENSG00000066735"	-1.01751966402987	0.000213386623027081
"ENSG00000066855"	"ENSG00000066855"	0.492440175250768	0.00984804439915061
"ENSG00000066926"	"ENSG00000066926"	0.582904486018214	0.0184344101178586
"ENSG00000066933"	"ENSG00000066933"	0.544860672921088	0.00478780143534586
"ENSG00000067064"	"ENSG00000067064"	-2.2037175891718	1.71061738673079e-09
"ENSG00000067113"	"ENSG00000067113"	-1.89641119907448	4.53422897230838e-07
"ENSG00000067167"	"ENSG00000067167"	-0.463925430524383	0.00608303658431607
"ENSG00000067177"	"ENSG00000067177"	-1.76223788542721	1.12104472824254e-06
"ENSG00000067225"	"ENSG00000067225"	-1.14110687627638	9.54534684028951e-05
"ENSG00000067248"	"ENSG00000067248"	-0.434420134893051	0.00288861655456925
"ENSG00000067369"	"ENSG00000067369"	0.602716468172177	0.000291477026802839
"ENSG00000067606"	"ENSG00000067606"	-0.530157921097793	0.00509775295181991
"ENSG00000067704"	"ENSG00000067704"	-0.422008200100844	0.00154295519350186
"ENSG00000067829"	"ENSG00000067829"	-0.604460578170371	0.000491494592370582
"ENSG00000067840"	"ENSG00000067840"	-1.95953908731362	0.00111543042267581
"ENSG00000067900"	"ENSG00000067900"	-0.410452263304164	0.0488587855801189
"ENSG00000067955"	"ENSG00000067955"	-0.60704488380753	0.000986306123706069
"ENSG00000067992"	"ENSG00000067992"	-0.712895761712801	0.0115776741439273
"ENSG00000068028"	"ENSG00000068028"	0.446686785758565	0.0273745529974224
"ENSG00000068078"	"ENSG00000068078"	-1.34580571534229	8.85383700401845e-05
"ENSG00000068137"	"ENSG00000068137"	-0.67125902852158	0.0217825142317163
"ENSG00000068308"	"ENSG00000068308"	0.337884878221034	0.00253881127553216
"ENSG00000068323"	"ENSG00000068323"	0.846445633110645	5.0467826496775e-05
"ENSG00000068354"	"ENSG00000068354"	0.612092943014609	0.000562519366591863
"ENSG00000068366"	"ENSG00000068366"	-0.511837012891609	0.0183510570768166
"ENSG00000068383"	"ENSG00000068383"	-0.295499266894187	0.0412177603776746
"ENSG00000068400"	"ENSG00000068400"	-0.539044546675266	0.00778091791726688
"ENSG00000068489"	"ENSG00000068489"	-0.996730857243591	0.00819872263865256
"ENSG00000068724"	"ENSG00000068724"	0.428792432346249	0.0058621501754144
"ENSG00000068793"	"ENSG00000068793"	-0.339055930389673	0.00461809776673368
"ENSG00000068903"	"ENSG00000068903"	0.750661393610673	4.71122013261124e-05
"ENSG00000069188"	"ENSG00000069188"	-2.09522698674185	0.000135149789176027
"ENSG00000069345"	"ENSG00000069345"	-0.51438198875285	0.000257481967043851
"ENSG00000069482"	"ENSG00000069482"	-2.49277797703548	1.77350121973563e-05
