"genes"	"logFC"	"adj.P.Val"
"ENSG00000005156"	"ENSG00000005156"	0.253495576810995	0.0196120459068705
"ENSG00000005175"	"ENSG00000005175"	0.0944843871935648	0.401916105921609
"ENSG00000005187"	"ENSG00000005187"	0.237291237980202	0.254923877388358
"ENSG00000005189"	"ENSG00000005189"	0.205701740156158	0.295815510904655
"ENSG00000005206"	"ENSG00000005206"	-0.175456541645728	0.411891342663942
"ENSG00000005238"	"ENSG00000005238"	-0.936382837881754	9.49060745802684e-06
"ENSG00000005249"	"ENSG00000005249"	0.392816923744264	0.194492707221249
"ENSG00000005302"	"ENSG00000005302"	-0.248678079061063	0.0575731730275864
"ENSG00000005339"	"ENSG00000005339"	-0.0539026504486158	0.913820836241562
"ENSG00000005379"	"ENSG00000005379"	-0.823631966492254	0.136449348381161
"ENSG00000005436"	"ENSG00000005436"	0.587382315243254	3.28492382284805e-05
"ENSG00000005448"	"ENSG00000005448"	-0.157977905357725	0.486993629157498
"ENSG00000005469"	"ENSG00000005469"	-1.0738009014646	5.98603451251843e-05
"ENSG00000005483"	"ENSG00000005483"	0.1147726425033	0.491785245502299
"ENSG00000005486"	"ENSG00000005486"	-0.226736741059546	0.235855360536704
"ENSG00000005700"	"ENSG00000005700"	-0.63063336340967	1.45881337074621e-06
"ENSG00000005801"	"ENSG00000005801"	-0.0784367182049186	0.614315299797512
"ENSG00000005810"	"ENSG00000005810"	0.269999694620843	0.218063948192306
"ENSG00000005812"	"ENSG00000005812"	-0.290622795965829	0.038713373631418
"ENSG00000005882"	"ENSG00000005882"	-0.982915043180202	6.90593479095766e-05
"ENSG00000005884"	"ENSG00000005884"	-0.684134091058299	0.145205501724964
"ENSG00000005889"	"ENSG00000005889"	-0.149220661379568	0.545025800445031
"ENSG00000005893"	"ENSG00000005893"	0.203890592759326	0.128384910405529
"ENSG00000005955"	"ENSG00000005955"	-0.425704647054444	0.000122737509432873
"ENSG00000006007"	"ENSG00000006007"	0.373095517042512	0.0082402699795558
"ENSG00000006015"	"ENSG00000006015"	-0.394531447102546	0.0930918700303519
"ENSG00000006016"	"ENSG00000006016"	-0.0411894097483523	0.953951427151251
"ENSG00000006025"	"ENSG00000006025"	-0.0423931042432284	0.894599837721952
"ENSG00000006042"	"ENSG00000006042"	0.0253557075841773	0.904243997612674
"ENSG00000006062"	"ENSG00000006062"	-0.828347240008352	0.000331476345458148
"ENSG00000006114"	"ENSG00000006114"	-0.158945594923937	0.293202873477138
"ENSG00000006118"	"ENSG00000006118"	-0.244154275056878	0.119005648107342
"ENSG00000006125"	"ENSG00000006125"	-0.0831330301157696	0.522318702960409
"ENSG00000006194"	"ENSG00000006194"	-0.00570155094024205	0.968212951158576
"ENSG00000006282"	"ENSG00000006282"	-0.397280238378302	0.114461196403567
"ENSG00000006327"	"ENSG00000006327"	-0.701338860579862	0.0107783914609534
"ENSG00000006432"	"ENSG00000006432"	-0.561335647220183	0.107447925445562
"ENSG00000006451"	"ENSG00000006451"	-0.0332778572018668	0.825327839602483
"ENSG00000006453"	"ENSG00000006453"	-0.0521295261243875	0.781063320495498
"ENSG00000006459"	"ENSG00000006459"	-0.11316171923298	0.587595883849212
"ENSG00000006468"	"ENSG00000006468"	0.555706341445714	0.00453058903088882
"ENSG00000006530"	"ENSG00000006530"	0.0611561010116191	0.552800089337195
"ENSG00000006576"	"ENSG00000006576"	0.329541306134079	0.0106728148252456
"ENSG00000006607"	"ENSG00000006607"	-0.0519143155606274	0.829869728617436
"ENSG00000006625"	"ENSG00000006625"	0.883219355813841	4.29427731261194e-06
"ENSG00000006634"	"ENSG00000006634"	0.539934384076944	0.000188625248919801
"ENSG00000006652"	"ENSG00000006652"	-0.740793197292509	9.03364731378114e-05
"ENSG00000006695"	"ENSG00000006695"	0.500884792280585	7.84037459830449e-05
"ENSG00000006704"	"ENSG00000006704"	-0.363220539469911	0.000852447053604443
"ENSG00000006712"	"ENSG00000006712"	0.142312520997856	0.107909044364011
"ENSG00000006715"	"ENSG00000006715"	-0.0095061133172134	0.950972009636786
"ENSG00000006740"	"ENSG00000006740"	0.184175836393599	0.276040925728234
"ENSG00000006744"	"ENSG00000006744"	0.410949700948641	4.37239898818913e-05
"ENSG00000006757"	"ENSG00000006757"	0.458475811528048	0.00314645136302319
"ENSG00000006831"	"ENSG00000006831"	-0.156507585103379	0.177540252423198
"ENSG00000006837"	"ENSG00000006837"	0.151658797635116	0.130981555379279
"ENSG00000007047"	"ENSG00000007047"	-0.0924271463951856	0.592182976469951
"ENSG00000007062"	"ENSG00000007062"	0.568168503174866	0.00841484619265128
"ENSG00000007080"	"ENSG00000007080"	0.103986581810677	0.556791132649432
"ENSG00000007168"	"ENSG00000007168"	-0.19324541721976	0.0281483664268297
"ENSG00000007202"	"ENSG00000007202"	0.479559487035928	0.0029641848316754
"ENSG00000007237"	"ENSG00000007237"	-0.1980506284929	0.438966917729521
"ENSG00000007341"	"ENSG00000007341"	-0.053706202768713	0.682696526957761
"ENSG00000007376"	"ENSG00000007376"	0.116223698685476	0.401925311382526
"ENSG00000007384"	"ENSG00000007384"	-0.334655034777522	0.216742379234045
"ENSG00000007392"	"ENSG00000007392"	0.00633915769980309	0.978832165266974
"ENSG00000007402"	"ENSG00000007402"	-0.644325062068872	0.014881709362384
"ENSG00000007516"	"ENSG00000007516"	-0.803936568200524	0.0524225034114008
"ENSG00000007520"	"ENSG00000007520"	0.137259044542778	0.417586513821629
"ENSG00000007541"	"ENSG00000007541"	-0.386060551378067	0.0161149783310425
"ENSG00000007545"	"ENSG00000007545"	-0.170731741799576	0.35409169267117
"ENSG00000007866"	"ENSG00000007866"	-0.314218520518791	0.13671176938889
"ENSG00000007923"	"ENSG00000007923"	0.378455595374214	0.00511276143979615
"ENSG00000007944"	"ENSG00000007944"	-0.760560653531455	0.0320928822382217
"ENSG00000007968"	"ENSG00000007968"	0.144970976106362	0.722502625422033
"ENSG00000008018"	"ENSG00000008018"	-0.00175047014901075	0.992214712895212
"ENSG00000008083"	"ENSG00000008083"	-0.516616364975248	0.0703269508109046
"ENSG00000008086"	"ENSG00000008086"	0.0555600865909103	0.916973416406597
"ENSG00000008128"	"ENSG00000008128"	-0.0473811589398361	0.791829931071814
"ENSG00000008130"	"ENSG00000008130"	-0.00206096316283588	0.988395306005236
"ENSG00000008256"	"ENSG00000008256"	0.221241729306227	0.304632214518911
"ENSG00000008277"	"ENSG00000008277"	0.780289238799768	0.00432434188598105
"ENSG00000008282"	"ENSG00000008282"	0.465658329642343	0.00177300170758249
"ENSG00000008283"	"ENSG00000008283"	0.151118506452725	0.457651141382152
"ENSG00000008294"	"ENSG00000008294"	-0.497487126049959	0.00183708765016426
"ENSG00000008300"	"ENSG00000008300"	0.0698293986171388	0.804509036069945
"ENSG00000008311"	"ENSG00000008311"	-0.26733423177518	0.45517221885112
"ENSG00000008323"	"ENSG00000008323"	1.62646169520928	1.81655595595345e-06
"ENSG00000008324"	"ENSG00000008324"	0.31665089989173	0.0672173211856614
"ENSG00000008382"	"ENSG00000008382"	0.127083885773369	0.54302836199586
"ENSG00000008394"	"ENSG00000008394"	0.154690661812589	0.302271628592949
"ENSG00000008405"	"ENSG00000008405"	-0.446715380372493	0.000129066022781208
"ENSG00000008516"	"ENSG00000008516"	-0.380202231195025	0.194224855624475
"ENSG00000008710"	"ENSG00000008710"	-0.554280196093335	0.0131490615956035
"ENSG00000008838"	"ENSG00000008838"	0.180667252095801	0.0782761642172887
"ENSG00000008853"	"ENSG00000008853"	-0.00695912878890148	0.968382548894192
"ENSG00000008869"	"ENSG00000008869"	-0.559073110676829	0.000572890562110224
"ENSG00000008952"	"ENSG00000008952"	0.0256152693832874	0.839370519080808
"ENSG00000008988"	"ENSG00000008988"	0.402468077371767	0.0395246022659055
"ENSG00000009307"	"ENSG00000009307"	0.354343520146077	0.00619901852541686
"ENSG00000009335"	"ENSG00000009335"	0.0611870578899278	0.644215367798699
"ENSG00000009413"	"ENSG00000009413"	-0.51205690253308	0.00109600080429994
"ENSG00000009724"	"ENSG00000009724"	0.106202185526742	0.806312964181383
"ENSG00000009780"	"ENSG00000009780"	-0.119962489097937	0.447430357343643
"ENSG00000009790"	"ENSG00000009790"	-0.0541313751628087	0.833917106007783
"ENSG00000009830"	"ENSG00000009830"	-0.0642802967616349	0.632648029804821
"ENSG00000009844"	"ENSG00000009844"	0.464528341324702	5.02710980665483e-05
"ENSG00000009954"	"ENSG00000009954"	0.279849326277644	0.178141664227307
"ENSG00000010017"	"ENSG00000010017"	-0.204213485896792	0.0510965660434555
"ENSG00000010072"	"ENSG00000010072"	-0.0358632484073631	0.747162888953672
"ENSG00000010165"	"ENSG00000010165"	0.660050849593103	3.3164881488328e-05
"ENSG00000010219"	"ENSG00000010219"	0.296451844140788	0.254779013450433
"ENSG00000010244"	"ENSG00000010244"	0.36118867530378	0.00123873765133541
"ENSG00000010256"	"ENSG00000010256"	-0.285476564270191	0.0404043738541114
"ENSG00000010270"	"ENSG00000010270"	0.125676760003367	0.386451473670715
"ENSG00000010278"	"ENSG00000010278"	0.663691293971225	0.00147622052773739
"ENSG00000010292"	"ENSG00000010292"	0.391592903036564	0.0874333375062914
"ENSG00000010295"	"ENSG00000010295"	-0.467959416947576	0.0306984032691141
"ENSG00000010318"	"ENSG00000010318"	-0.240474059758541	0.213044041511634
"ENSG00000010322"	"ENSG00000010322"	-0.474821535107059	0.0012960904795942
"ENSG00000010361"	"ENSG00000010361"	0.416283033861768	0.0260280405471222
"ENSG00000010404"	"ENSG00000010404"	-0.324702959193645	0.338083954110421
"ENSG00000010539"	"ENSG00000010539"	-0.0358478931354331	0.869998300793669
"ENSG00000010803"	"ENSG00000010803"	0.139460191170521	0.483578648439387
"ENSG00000010810"	"ENSG00000010810"	-0.872074947635754	4.02668173571971e-06
"ENSG00000010818"	"ENSG00000010818"	0.37658919474318	0.275212005353313
"ENSG00000011007"	"ENSG00000011007"	0.377574951581455	0.00880580161719982
"ENSG00000011009"	"ENSG00000011009"	0.144629523880959	0.253392902272777
"ENSG00000011021"	"ENSG00000011021"	-0.487996205579623	0.0240782571961875
"ENSG00000011028"	"ENSG00000011028"	-0.264155385713846	0.361052534719176
"ENSG00000011052"	"ENSG00000011052"	0.258242607170629	0.0994925569763006
"ENSG00000011105"	"ENSG00000011105"	0.125682050247673	0.645644094597039
"ENSG00000011114"	"ENSG00000011114"	0.0177097539887221	0.915035971095943
"ENSG00000011132"	"ENSG00000011132"	-0.0322879214497647	0.868516212559748
"ENSG00000011143"	"ENSG00000011143"	0.0344904278594456	0.831811420403922
"ENSG00000011198"	"ENSG00000011198"	0.285906182855585	0.0331468110993001
"ENSG00000011201"	"ENSG00000011201"	0.385946514316085	0.311869632524077
"ENSG00000011243"	"ENSG00000011243"	-0.339697113136033	0.0469941947857856
"ENSG00000011258"	"ENSG00000011258"	0.433358805941958	0.0671156875243523
"ENSG00000011275"	"ENSG00000011275"	-0.533822781015945	0.000202482639927823
"ENSG00000011304"	"ENSG00000011304"	0.258654532414504	0.325279307756963
"ENSG00000011376"	"ENSG00000011376"	0.501596040833876	0.00011687347555438
"ENSG00000011405"	"ENSG00000011405"	0.112684414747618	0.401916105921609
"ENSG00000011422"	"ENSG00000011422"	-1.62211390949629	0.000179809878198488
"ENSG00000011426"	"ENSG00000011426"	-0.19259569085995	0.233666602131619
"ENSG00000011451"	"ENSG00000011451"	0.067768894618033	0.718293237654681
"ENSG00000011454"	"ENSG00000011454"	-0.0604215582990575	0.774934480855584
"ENSG00000011478"	"ENSG00000011478"	0.106324364802893	0.605303722437016
"ENSG00000011485"	"ENSG00000011485"	0.226021180813319	0.0101362473231752
"ENSG00000011523"	"ENSG00000011523"	0.102690836667578	0.496277765616639
"ENSG00000011566"	"ENSG00000011566"	0.375688074304811	0.00509181218602494
"ENSG00000011638"	"ENSG00000011638"	0.0905235360237011	0.692669861628534
"ENSG00000012061"	"ENSG00000012061"	0.372072204974354	0.00808864430125691
"ENSG00000012171"	"ENSG00000012171"	-0.970158198028464	0.0267407175038907
"ENSG00000012174"	"ENSG00000012174"	0.199378103334774	0.30538911986652
"ENSG00000012211"	"ENSG00000012211"	0.255128331332485	0.214343572711387
"ENSG00000012232"	"ENSG00000012232"	0.0245934190147459	0.929289351545627
"ENSG00000012660"	"ENSG00000012660"	0.110943633288525	0.628855723924289
"ENSG00000012822"	"ENSG00000012822"	-0.654975782793084	0.00192967360349637
"ENSG00000012963"	"ENSG00000012963"	0.529330373518522	9.61648607652894e-06
"ENSG00000012983"	"ENSG00000012983"	0.182396823336478	0.190278679039745
"ENSG00000013016"	"ENSG00000013016"	-1.24217702044064	2.02695946997961e-05
"ENSG00000013275"	"ENSG00000013275"	-0.0470253725190704	0.761247914452723
"ENSG00000013288"	"ENSG00000013288"	-1.11403853463787	4.87019500512878e-05
"ENSG00000013297"	"ENSG00000013297"	-1.06457430330904	0.00121589539104326
"ENSG00000013306"	"ENSG00000013306"	0.53636401918482	3.14530882675026e-05
"ENSG00000013364"	"ENSG00000013364"	-0.209514248706652	0.506483689128224
"ENSG00000013374"	"ENSG00000013374"	-0.112994280388133	0.265301033955235
"ENSG00000013375"	"ENSG00000013375"	-0.576206228915142	4.0880350948571e-05
"ENSG00000013392"	"ENSG00000013392"	-1.04367292802446	1.5790943320732e-05
"ENSG00000013441"	"ENSG00000013441"	-0.781639186204253	0.00191111335035747
"ENSG00000013503"	"ENSG00000013503"	0.401453853081802	0.0123271362343062
"ENSG00000013523"	"ENSG00000013523"	0.155445302883781	0.347639004993946
"ENSG00000013561"	"ENSG00000013561"	-0.233770592569563	0.142396991738269
"ENSG00000013583"	"ENSG00000013583"	0.368860189541833	0.231860866631466
"ENSG00000013810"	"ENSG00000013810"	0.176331408488801	0.278862885101751
"ENSG00000014123"	"ENSG00000014123"	-0.304806361648124	0.0737097900029125
"ENSG00000014138"	"ENSG00000014138"	0.0284905947960548	0.846956096255938
"ENSG00000014164"	"ENSG00000014164"	0.154410169785806	0.396598976090885
"ENSG00000014216"	"ENSG00000014216"	0.182646421305034	0.17407470496834
"ENSG00000014641"	"ENSG00000014641"	0.297340728989359	0.029797976924833
"ENSG00000014824"	"ENSG00000014824"	0.215270795073753	0.061926306602342
"ENSG00000014914"	"ENSG00000014914"	-0.769982195479207	0.0517173611026195
"ENSG00000014919"	"ENSG00000014919"	0.192520203112327	0.0558702675207436
"ENSG00000015133"	"ENSG00000015133"	0.240703326470556	0.312767171590551
"ENSG00000015153"	"ENSG00000015153"	-0.176529748754658	0.578866444734902
"ENSG00000015171"	"ENSG00000015171"	0.362920677278562	0.044465774982214
"ENSG00000015475"	"ENSG00000015475"	0.51489693083653	0.00461993704771209
"ENSG00000015479"	"ENSG00000015479"	0.26729922757198	0.00614612564840822
"ENSG00000015532"	"ENSG00000015532"	-0.95840753541656	0.000117468847784382
"ENSG00000015676"	"ENSG00000015676"	0.0212802311787312	0.874644324246356
"ENSG00000016391"	"ENSG00000016391"	-0.0341349144083614	0.881118922304376
"ENSG00000016864"	"ENSG00000016864"	-0.0478923486501266	0.740190039839135
"ENSG00000017260"	"ENSG00000017260"	0.0284119895025841	0.794555606399062
"ENSG00000017483"	"ENSG00000017483"	0.289262404066802	0.222192286756671
"ENSG00000017797"	"ENSG00000017797"	-0.0267840770504106	0.878360522065353
"ENSG00000018189"	"ENSG00000018189"	-0.353720986394185	0.025112215247594
"ENSG00000018408"	"ENSG00000018408"	-0.0565010235691634	0.848594769862621
"ENSG00000018510"	"ENSG00000018510"	-0.129415758738396	0.271586469370316
"ENSG00000018625"	"ENSG00000018625"	0.437278716205977	0.519525679929606
"ENSG00000018699"	"ENSG00000018699"	0.521783227072961	8.53098697755221e-05
"ENSG00000018869"	"ENSG00000018869"	-0.0454198678757605	0.888558155770158
"ENSG00000019144"	"ENSG00000019144"	0.0134140697496195	0.942046530598865
"ENSG00000019485"	"ENSG00000019485"	0.275581821035436	0.335755146472738
"ENSG00000019582"	"ENSG00000019582"	1.62800322268685	0.000174396481466245
"ENSG00000019995"	"ENSG00000019995"	-0.0794026967871826	0.508070350262175
"ENSG00000020129"	"ENSG00000020129"	0.344181051530867	0.159158199223385
"ENSG00000020181"	"ENSG00000020181"	-2.17697905263803	0.00150990886776384
"ENSG00000020256"	"ENSG00000020256"	0.1443225727841	0.27508050372596
"ENSG00000020426"	"ENSG00000020426"	0.19419395347809	0.163367775318721
"ENSG00000020577"	"ENSG00000020577"	-0.501595322848444	0.384928740333618
"ENSG00000020922"	"ENSG00000020922"	0.172559091301787	0.174785551985256
"ENSG00000021300"	"ENSG00000021300"	-1.51856573531725	7.26120402918782e-06
"ENSG00000021355"	"ENSG00000021355"	-0.302644863292298	0.301330776530386
"ENSG00000021574"	"ENSG00000021574"	0.332998795208029	0.00339285431080098
"ENSG00000021776"	"ENSG00000021776"	0.233313757076192	0.0710364777940685
"ENSG00000021826"	"ENSG00000021826"	0.575593912090057	0.0221354324967988
"ENSG00000022267"	"ENSG00000022267"	0.498345409502797	0.127488370564291
"ENSG00000022277"	"ENSG00000022277"	0.050359809080132	0.664026875350395
"ENSG00000022567"	"ENSG00000022567"	-0.132775283052669	0.477558183597642
"ENSG00000022840"	"ENSG00000022840"	-0.104375809226546	0.207022440517003
"ENSG00000022976"	"ENSG00000022976"	-0.179217204795821	0.365991091047717
"ENSG00000023041"	"ENSG00000023041"	0.415906462403341	0.00321310910179426
"ENSG00000023171"	"ENSG00000023171"	-1.85965251147842	7.67744163595134e-08
"ENSG00000023191"	"ENSG00000023191"	0.116313667394216	0.295141532505952
"ENSG00000023228"	"ENSG00000023228"	0.217163964752565	0.0151762763236054
"ENSG00000023287"	"ENSG00000023287"	0.0489377010967287	0.732822710600063
"ENSG00000023318"	"ENSG00000023318"	-0.136160918242343	0.302361862348255
"ENSG00000023330"	"ENSG00000023330"	0.225346870586646	0.0610712738448829
"ENSG00000023572"	"ENSG00000023572"	0.074750419637398	0.753080100912771
"ENSG00000023608"	"ENSG00000023608"	0.0416141348267867	0.848471915256766
"ENSG00000023697"	"ENSG00000023697"	-0.429054312241698	0.00838709612686249
"ENSG00000023734"	"ENSG00000023734"	0.354937678922851	0.0135779043400876
"ENSG00000023892"	"ENSG00000023892"	0.370703654326614	0.258268857630827
"ENSG00000023902"	"ENSG00000023902"	0.042690089154485	0.831737244484792
"ENSG00000023909"	"ENSG00000023909"	-0.913666749809217	0.000230274062142259
"ENSG00000024048"	"ENSG00000024048"	-0.275571535281542	0.026886612697383
"ENSG00000024422"	"ENSG00000024422"	-1.02102533626421	0.0173315209870987
"ENSG00000024526"	"ENSG00000024526"	0.232169226424357	0.273974926892139
"ENSG00000024862"	"ENSG00000024862"	-0.308895184859967	0.0978890253364705
"ENSG00000025039"	"ENSG00000025039"	0.50281007038624	0.239175234990791
"ENSG00000025156"	"ENSG00000025156"	-0.334688335368238	0.0426894165492509
"ENSG00000025293"	"ENSG00000025293"	0.0195588721679165	0.88644545406808
"ENSG00000025434"	"ENSG00000025434"	0.0184990842072592	0.948296976748794
"ENSG00000025770"	"ENSG00000025770"	0.114201583251674	0.4076036487244
"ENSG00000025772"	"ENSG00000025772"	0.525401581870415	0.00188835915241187
"ENSG00000025796"	"ENSG00000025796"	-0.184447773205868	0.101883871590767
"ENSG00000025800"	"ENSG00000025800"	0.33881977366118	0.214067318858673
"ENSG00000026025"	"ENSG00000026025"	-1.68971307341329	8.38462951493217e-05
"ENSG00000026036"	"ENSG00000026036"	0.156774688682256	0.591641075540622
"ENSG00000026297"	"ENSG00000026297"	-0.0789710939138177	0.798625896548925
"ENSG00000026508"	"ENSG00000026508"	0.750502233187256	0.0647028885079384
"ENSG00000026652"	"ENSG00000026652"	-0.548794949306374	0.00460653328043444
"ENSG00000027001"	"ENSG00000027001"	0.872662652268101	7.85146055247591e-09
"ENSG00000027075"	"ENSG00000027075"	0.553698874619547	0.0449933524392985
"ENSG00000027697"	"ENSG00000027697"	-0.290180431059667	0.0424688819037084
"ENSG00000027847"	"ENSG00000027847"	0.0185549832131464	0.898129466719458
"ENSG00000028116"	"ENSG00000028116"	0.0855765308333289	0.414987397269451
"ENSG00000028203"	"ENSG00000028203"	-0.354717301060545	0.00335344022649526
"ENSG00000028310"	"ENSG00000028310"	0.165620932604881	0.275881957370703
"ENSG00000028528"	"ENSG00000028528"	-0.0489553672138898	0.655186333219796
"ENSG00000028839"	"ENSG00000028839"	0.48188915106644	8.44886609892302e-05
"ENSG00000029153"	"ENSG00000029153"	0.234086796153852	0.104002066210087
"ENSG00000029363"	"ENSG00000029363"	0.329173342812172	0.00660360774048133
"ENSG00000029364"	"ENSG00000029364"	-0.0659180575425458	0.589519472080581
"ENSG00000029534"	"ENSG00000029534"	-0.72662719750203	0.134683072357497
"ENSG00000029639"	"ENSG00000029639"	-0.0144751498183364	0.936632317357142
"ENSG00000029725"	"ENSG00000029725"	0.234716778872585	0.0114582659208693
"ENSG00000029993"	"ENSG00000029993"	0.774189074567001	1.05107877041447e-05
"ENSG00000030066"	"ENSG00000030066"	0.548334992796663	0.0244004808831004
"ENSG00000030419"	"ENSG00000030419"	0.542351371568967	0.162038671420685
"ENSG00000030582"	"ENSG00000030582"	-0.0337635584674292	0.876781829668989
"ENSG00000031003"	"ENSG00000031003"	0.246075451562196	0.170140144178164
"ENSG00000031081"	"ENSG00000031081"	0.255419483819959	0.600776232044697
"ENSG00000031698"	"ENSG00000031698"	-0.54348553714066	0.01033328466285
"ENSG00000031823"	"ENSG00000031823"	0.0770515098725379	0.485758912315089
"ENSG00000032219"	"ENSG00000032219"	-0.485722049129357	0.00569349837928963
"ENSG00000032389"	"ENSG00000032389"	0.108061897329453	0.445675971335291
"ENSG00000032444"	"ENSG00000032444"	-0.283317683066693	0.165889319930598
"ENSG00000032742"	"ENSG00000032742"	-0.631920387447471	0.00269441739591472
"ENSG00000033011"	"ENSG00000033011"	0.421003449226032	0.00868998433404385
"ENSG00000033030"	"ENSG00000033030"	-0.305772109233049	0.0442696230849362
"ENSG00000033050"	"ENSG00000033050"	0.140577628043633	0.194463369433459
"ENSG00000033100"	"ENSG00000033100"	-0.378919742440861	0.0273974775847016
"ENSG00000033170"	"ENSG00000033170"	-0.105946891860095	0.706693143019635
"ENSG00000033178"	"ENSG00000033178"	-0.132696563184006	0.315651427770979
"ENSG00000033327"	"ENSG00000033327"	-1.66649455463376	7.98521940444161e-05
"ENSG00000033627"	"ENSG00000033627"	-0.281386778913951	0.0175550765596521
"ENSG00000033800"	"ENSG00000033800"	0.140086747560873	0.283041615003207
"ENSG00000033867"	"ENSG00000033867"	-0.0598718645286098	0.822234523333735
"ENSG00000034053"	"ENSG00000034053"	0.0444869201808791	0.811479668460409
"ENSG00000034063"	"ENSG00000034063"	0.289448608310904	0.247442842904711
"ENSG00000034152"	"ENSG00000034152"	-0.113175624612281	0.455418163725553
"ENSG00000034510"	"ENSG00000034510"	-0.492458720560817	0.0231483792496541
"ENSG00000034533"	"ENSG00000034533"	-0.0287880519093853	0.888665517973829
"ENSG00000034677"	"ENSG00000034677"	-1.38503285743413	1.50158660437487e-10
"ENSG00000034693"	"ENSG00000034693"	0.402331519879888	0.000513939882660805
"ENSG00000034713"	"ENSG00000034713"	-0.0657163555893714	0.682215937688325
"ENSG00000035115"	"ENSG00000035115"	0.343083102028034	0.28616467705033
"ENSG00000035141"	"ENSG00000035141"	0.448541099814154	0.00231523859640147
"ENSG00000035403"	"ENSG00000035403"	-0.209328394171974	0.532626489197537
"ENSG00000035499"	"ENSG00000035499"	0.592651130889511	0.00237202497192856
"ENSG00000035681"	"ENSG00000035681"	-0.17353473577668	0.128455162431716
