"genes"	"logFC"	"adj.P.Val"
"ENSG00000013503"	"ENSG00000013503"	-0.553484685773849	0.0114320060440071
"ENSG00000013523"	"ENSG00000013523"	0.634530869236674	0.000562521257756938
"ENSG00000013561"	"ENSG00000013561"	-1.42048372895139	7.44828907502819e-09
"ENSG00000013583"	"ENSG00000013583"	1.8491208571143	1.03879919644819e-07
"ENSG00000014138"	"ENSG00000014138"	0.305121557553643	0.0350202647401964
"ENSG00000014641"	"ENSG00000014641"	1.8560005112991	1.68586406238209e-17
"ENSG00000014824"	"ENSG00000014824"	0.340785360560435	0.0103894374353472
"ENSG00000014919"	"ENSG00000014919"	0.511023813734996	2.89222551625823e-05
"ENSG00000015171"	"ENSG00000015171"	1.12124641823568	3.84039065914236e-07
"ENSG00000015479"	"ENSG00000015479"	0.260690538461566	0.0210968231278261
"ENSG00000015532"	"ENSG00000015532"	0.741766229948174	0.00561157610963282
"ENSG00000015676"	"ENSG00000015676"	0.591714222241096	6.74401493110154e-06
"ENSG00000016391"	"ENSG00000016391"	1.21664633208316	3.9388090124676e-08
"ENSG00000017260"	"ENSG00000017260"	-0.293061591749753	0.00572710855163328
"ENSG00000017483"	"ENSG00000017483"	0.535404115709587	0.0443194206489835
"ENSG00000017797"	"ENSG00000017797"	0.566158799660688	0.000607361626738452
"ENSG00000018189"	"ENSG00000018189"	-0.601121397800795	0.00268901170099912
"ENSG00000018869"	"ENSG00000018869"	1.05849431035738	0.00036481061011458
"ENSG00000020577"	"ENSG00000020577"	-1.90259352531139	0.0168674985929778
"ENSG00000021355"	"ENSG00000021355"	0.674817014755425	0.0330906438185038
"ENSG00000021776"	"ENSG00000021776"	-0.341355152082812	0.0260640356000496
"ENSG00000022277"	"ENSG00000022277"	-0.411209521112599	0.00123747604041853
"ENSG00000023041"	"ENSG00000023041"	0.352570959235463	0.0380404023347619
"ENSG00000023191"	"ENSG00000023191"	0.447430853188627	0.000395600679635316
"ENSG00000023228"	"ENSG00000023228"	0.888367167222238	1.21519036730717e-12
"ENSG00000023287"	"ENSG00000023287"	-0.312720860209465	0.0291056898170449
"ENSG00000023318"	"ENSG00000023318"	-0.579785135700707	0.000196263036172276
"ENSG00000023608"	"ENSG00000023608"	-0.786870717487058	0.00130078287705376
"ENSG00000023697"	"ENSG00000023697"	0.562073543602746	0.0025075728152763
"ENSG00000023902"	"ENSG00000023902"	0.613941219960287	0.001454272703803
"ENSG00000023909"	"ENSG00000023909"	-0.758005816734126	0.00986883116945673
"ENSG00000024048"	"ENSG00000024048"	-0.44240594963894	0.00393682313366278
"ENSG00000024526"	"ENSG00000024526"	0.634270935812873	0.00897069437213414
"ENSG00000025156"	"ENSG00000025156"	0.47259888782455	0.0125149235247717
"ENSG00000025434"	"ENSG00000025434"	-0.5874866242141	0.0463435310199131
"ENSG00000025772"	"ENSG00000025772"	0.769923636716446	0.0001271539743105
"ENSG00000025796"	"ENSG00000025796"	-0.728331232867888	1.83969144352565e-07
"ENSG00000026297"	"ENSG00000026297"	0.824156311591631	0.00527628143217357
"ENSG00000026508"	"ENSG00000026508"	-2.27174130802464	0.00102564184845534
"ENSG00000027697"	"ENSG00000027697"	0.375011525649692	0.0238959636306032
"ENSG00000028310"	"ENSG00000028310"	-0.692385787429645	0.000528170887944363
"ENSG00000028839"	"ENSG00000028839"	0.754677447115753	7.29628400070908e-07
"ENSG00000029153"	"ENSG00000029153"	-0.889917428683752	1.69743685127775e-05
"ENSG00000031823"	"ENSG00000031823"	0.65812779829783	1.25782338448921e-07
"ENSG00000032219"	"ENSG00000032219"	0.579495778237435	0.00353866815505125
"ENSG00000032389"	"ENSG00000032389"	0.33182560230213	0.0351650368213314
"ENSG00000033170"	"ENSG00000033170"	1.11663510616256	6.34083147842539e-05
"ENSG00000033178"	"ENSG00000033178"	-0.649539735313463	7.53922296910624e-05
"ENSG00000033867"	"ENSG00000033867"	-0.590997342341268	0.0264869414770794
"ENSG00000034152"	"ENSG00000034152"	-0.572245227806981	0.000781259190429348
"ENSG00000034533"	"ENSG00000034533"	-0.783863310053603	0.000484607924609572
"ENSG00000034677"	"ENSG00000034677"	-1.41348693000652	5.9686199417019e-09
"ENSG00000034693"	"ENSG00000034693"	1.0744542656672	9.82747802202023e-12
"ENSG00000035115"	"ENSG00000035115"	-1.85452109385296	0.000108204485056983
"ENSG00000035141"	"ENSG00000035141"	-0.794371452346547	0.000146430514120167
"ENSG00000036672"	"ENSG00000036672"	0.780275204852954	0.00536678250291608
"ENSG00000037241"	"ENSG00000037241"	0.376996330015346	0.0358787829524079
"ENSG00000037474"	"ENSG00000037474"	-0.519256663207969	0.000158026300121005
"ENSG00000037637"	"ENSG00000037637"	0.45023777576509	0.00123440640173605
"ENSG00000037757"	"ENSG00000037757"	-0.802846182036559	0.00023760178879912
"ENSG00000038002"	"ENSG00000038002"	0.747133675892742	0.000362483707167933
"ENSG00000038210"	"ENSG00000038210"	0.475021483404974	0.00561776096548863
"ENSG00000038274"	"ENSG00000038274"	0.409078193063086	0.00888904396598211
"ENSG00000038382"	"ENSG00000038382"	-0.910465535184361	0.000627648824538359
"ENSG00000038427"	"ENSG00000038427"	-0.969954363609578	0.0287400273685247
"ENSG00000039068"	"ENSG00000039068"	-3.37470694103325	0.000689236342391185
"ENSG00000039123"	"ENSG00000039123"	-0.319511362758443	0.00107559768752658
"ENSG00000039319"	"ENSG00000039319"	-0.567677382178218	0.00227215803550441
"ENSG00000040275"	"ENSG00000040275"	0.478636856039013	0.0019283364549777
"ENSG00000040341"	"ENSG00000040341"	0.30063192565455	0.0256807032335097
"ENSG00000040487"	"ENSG00000040487"	-0.699881197119052	0.000107416592374755
"ENSG00000040608"	"ENSG00000040608"	0.609609439783082	0.010716242441086
"ENSG00000040633"	"ENSG00000040633"	0.335990079831898	0.0248795263908989
"ENSG00000040933"	"ENSG00000040933"	-0.659077785965153	0.043204050968238
"ENSG00000041802"	"ENSG00000041802"	-1.04211495305438	9.87100382681549e-08
"ENSG00000041982"	"ENSG00000041982"	-4.26903526252122	1.67514608393904e-07
"ENSG00000042088"	"ENSG00000042088"	0.28906275358462	0.0377058840132123
"ENSG00000042429"	"ENSG00000042429"	-0.431733171961088	0.00236856095938043
"ENSG00000042445"	"ENSG00000042445"	-0.62387228540753	0.000920257971738889
"ENSG00000042493"	"ENSG00000042493"	0.902244742420714	0.00788906376698133
"ENSG00000043093"	"ENSG00000043093"	-0.406695784683741	0.00451616214609831
"ENSG00000043143"	"ENSG00000043143"	-1.45128696833884	1.59198368015414e-05
"ENSG00000043355"	"ENSG00000043355"	0.629746850600888	0.00109386942125627
"ENSG00000044115"	"ENSG00000044115"	-0.249653758438578	0.00759835384527736
"ENSG00000046647"	"ENSG00000046647"	0.687482236056412	0.00070988483383458
"ENSG00000046651"	"ENSG00000046651"	-0.801294281920822	0.00592040174783104
"ENSG00000046653"	"ENSG00000046653"	0.861811911229807	6.67375537271154e-05
"ENSG00000046889"	"ENSG00000046889"	-1.36030677693408	8.64065521185556e-05
"ENSG00000047315"	"ENSG00000047315"	-0.693889185090252	1.63791447286748e-07
"ENSG00000047410"	"ENSG00000047410"	-0.591984165883899	2.99473760737366e-05
"ENSG00000047578"	"ENSG00000047578"	-0.437784171944626	0.00945141261728954
"ENSG00000047621"	"ENSG00000047621"	0.350974710715472	0.00591301070520992
"ENSG00000047644"	"ENSG00000047644"	-0.979889271725941	0.0056687166410444
"ENSG00000047849"	"ENSG00000047849"	-1.00397142522173	0.0018221844937447
"ENSG00000047932"	"ENSG00000047932"	0.572201180661303	0.0029708777891174
"ENSG00000048342"	"ENSG00000048342"	-0.50495605417992	0.00343194017030255
"ENSG00000048392"	"ENSG00000048392"	-1.20348186655491	7.91871034915691e-05
"ENSG00000049130"	"ENSG00000049130"	-3.34779676180089	0.000326825547647325
"ENSG00000049167"	"ENSG00000049167"	0.331374950003446	0.0172192075427837
"ENSG00000049245"	"ENSG00000049245"	0.454634475116167	0.001976184605734
"ENSG00000049246"	"ENSG00000049246"	2.51085377451401	6.54710568008271e-09
"ENSG00000049449"	"ENSG00000049449"	-0.580149760456252	0.00191103439188275
"ENSG00000049656"	"ENSG00000049656"	-0.331012211984004	0.0395432406794943
"ENSG00000049759"	"ENSG00000049759"	-1.83117649628486	2.00848039811461e-09
"ENSG00000049860"	"ENSG00000049860"	-0.550643393837841	0.00159806801553256
"ENSG00000049883"	"ENSG00000049883"	1.78450298661259	7.51870990845132e-14
"ENSG00000050165"	"ENSG00000050165"	-2.35373873262623	2.00781354170766e-09
"ENSG00000050393"	"ENSG00000050393"	-0.879656646218103	1.91706702229761e-06
"ENSG00000050555"	"ENSG00000050555"	0.718102371690711	0.0451571881441534
"ENSG00000051108"	"ENSG00000051108"	-0.874939344843173	0.00351181563784745
"ENSG00000051180"	"ENSG00000051180"	0.745248573816073	1.65334704851978e-05
"ENSG00000051341"	"ENSG00000051341"	0.908688833244776	0.00224405736522188
"ENSG00000051523"	"ENSG00000051523"	-1.38835582468536	3.75721455499594e-07
"ENSG00000051620"	"ENSG00000051620"	-1.19922876567453	6.38803546590402e-05
"ENSG00000052126"	"ENSG00000052126"	-0.717424941441301	2.01550248170515e-05
"ENSG00000052749"	"ENSG00000052749"	-0.719642815920119	0.000469455985733616
"ENSG00000052841"	"ENSG00000052841"	-0.559526633204981	0.000915334263464727
"ENSG00000053372"	"ENSG00000053372"	-0.591775311224468	0.00942307624332388
"ENSG00000053501"	"ENSG00000053501"	0.468470684582387	0.0158848966676321
"ENSG00000053524"	"ENSG00000053524"	-1.17377016554015	0.000182853222933629
"ENSG00000053900"	"ENSG00000053900"	-0.484012105362707	0.02691162701492
"ENSG00000054116"	"ENSG00000054116"	0.439948306265871	0.00112383933740395
"ENSG00000054277"	"ENSG00000054277"	-1.69036821998888	0.00082800183857619
"ENSG00000054654"	"ENSG00000054654"	1.01875191475677	1.1561893475007e-05
"ENSG00000054793"	"ENSG00000054793"	1.44865844299518	1.06949531739122e-05
"ENSG00000055044"	"ENSG00000055044"	-0.318176437097949	0.0431701033203321
"ENSG00000055070"	"ENSG00000055070"	-0.777867244674781	0.0104572925535379
"ENSG00000055147"	"ENSG00000055147"	0.56966186177557	5.23557379597291e-05
"ENSG00000055163"	"ENSG00000055163"	-2.3050121400575	2.381182375476e-07
"ENSG00000055950"	"ENSG00000055950"	0.370641487484491	0.00787072688092967
"ENSG00000056487"	"ENSG00000056487"	-1.04585602431247	0.0055424663136925
"ENSG00000056661"	"ENSG00000056661"	-0.640862724871047	4.36940142609949e-07
"ENSG00000057252"	"ENSG00000057252"	0.617398545274931	0.0294896042904525
"ENSG00000057294"	"ENSG00000057294"	-1.27102284645684	0.00922363097486602
"ENSG00000057657"	"ENSG00000057657"	0.837211414882921	0.0259666907183252
"ENSG00000057757"	"ENSG00000057757"	0.457195768580009	0.00637239287154456
"ENSG00000058063"	"ENSG00000058063"	-0.373805043240918	0.0299496352881889
"ENSG00000058085"	"ENSG00000058085"	-1.58260563051696	0.0488502106855065
"ENSG00000058272"	"ENSG00000058272"	-0.399318364055433	0.000959102701951063
"ENSG00000058600"	"ENSG00000058600"	-0.434144601574836	0.00819400948837374
"ENSG00000058668"	"ENSG00000058668"	1.46220656734833	1.23346152003783e-08
"ENSG00000058673"	"ENSG00000058673"	-0.599000911749162	0.0118403090829507
"ENSG00000058729"	"ENSG00000058729"	0.496619136673504	5.91520882612044e-05
"ENSG00000058799"	"ENSG00000058799"	-0.399989930175408	0.0203453181550142
"ENSG00000059122"	"ENSG00000059122"	-0.785393222475947	0.00859932724919344
"ENSG00000059691"	"ENSG00000059691"	0.293579927980627	0.0224708271909534
"ENSG00000059769"	"ENSG00000059769"	-1.02985362417558	4.77390723765457e-06
"ENSG00000060339"	"ENSG00000060339"	-0.46486653383416	0.000372049122283666
"ENSG00000060656"	"ENSG00000060656"	-0.848493547765464	2.17062978746118e-05
"ENSG00000060688"	"ENSG00000060688"	-0.531753215810526	0.000361542122690859
"ENSG00000060718"	"ENSG00000060718"	-2.55716954384302	1.58132366821785e-05
"ENSG00000060749"	"ENSG00000060749"	-0.446848864971483	0.031124622491548
"ENSG00000061337"	"ENSG00000061337"	-1.49309580539009	0.00494590810046396
"ENSG00000061676"	"ENSG00000061676"	-0.715324068184438	2.10668261482301e-07
"ENSG00000061794"	"ENSG00000061794"	-1.06411939222107	7.66856283161333e-07
"ENSG00000061936"	"ENSG00000061936"	-0.270948845644917	0.0395984237550849
"ENSG00000061938"	"ENSG00000061938"	-0.676930162767857	0.0093053483276673
"ENSG00000061987"	"ENSG00000061987"	-0.561365013473944	0.000903221436298209
"ENSG00000062038"	"ENSG00000062038"	-0.998534992321906	0.0052480065902679
"ENSG00000062822"	"ENSG00000062822"	-0.619159637767591	0.000994987995977682
"ENSG00000063176"	"ENSG00000063176"	0.824868153359034	9.93492810612105e-05
"ENSG00000063241"	"ENSG00000063241"	-0.8421251646915	0.000714425474516373
"ENSG00000063601"	"ENSG00000063601"	-0.99109814500946	0.000616539711549559
"ENSG00000063660"	"ENSG00000063660"	-0.522767893348022	0.0356311316292278
"ENSG00000063761"	"ENSG00000063761"	0.618381953717128	0.0168674985929778
"ENSG00000064012"	"ENSG00000064012"	-0.91728301839145	0.0244704859279158
"ENSG00000064042"	"ENSG00000064042"	-2.32447732537072	0.0152261208077758
"ENSG00000064393"	"ENSG00000064393"	0.545968605698427	0.0387439720640355
"ENSG00000064547"	"ENSG00000064547"	-0.552907231090012	0.0334587758745332
"ENSG00000064651"	"ENSG00000064651"	-0.467530610527606	0.0210749292539427
"ENSG00000064687"	"ENSG00000064687"	0.796095747575608	0.0390235958349865
"ENSG00000064703"	"ENSG00000064703"	-0.650345144123	0.00114250264562083
"ENSG00000064763"	"ENSG00000064763"	-1.72220226541446	1.21427108468907e-11
"ENSG00000064932"	"ENSG00000064932"	-0.996797408446482	1.45187651995075e-10
"ENSG00000064999"	"ENSG00000064999"	-0.296829810777862	0.0277812996303708
"ENSG00000065000"	"ENSG00000065000"	-0.665407613560257	7.44754383240314e-06
"ENSG00000065029"	"ENSG00000065029"	0.757815463451405	5.36723376209398e-06
"ENSG00000065183"	"ENSG00000065183"	-1.55099861858789	3.9658536506604e-06
"ENSG00000065243"	"ENSG00000065243"	-0.626805956146252	0.00210719334656283
"ENSG00000065308"	"ENSG00000065308"	-1.77770587730953	0.00221178648043371
"ENSG00000065526"	"ENSG00000065526"	0.304928975244603	0.0427366319684561
"ENSG00000065548"	"ENSG00000065548"	-1.13666723834537	1.97071587371356e-12
"ENSG00000065600"	"ENSG00000065600"	-0.588399299479584	0.00132558964591041
"ENSG00000065613"	"ENSG00000065613"	0.5907829195238	0.000439977203502177
"ENSG00000065665"	"ENSG00000065665"	0.372080453657982	0.0282437614130951
"ENSG00000065882"	"ENSG00000065882"	0.331049617829424	0.0279170261734622
"ENSG00000065911"	"ENSG00000065911"	-0.66022039008916	0.0112866324199261
"ENSG00000066027"	"ENSG00000066027"	0.403364623206063	0.0165840536769742
"ENSG00000066084"	"ENSG00000066084"	-0.434110816870572	0.0258151233747957
"ENSG00000066135"	"ENSG00000066135"	-0.834701833389943	0.000125279848188687
"ENSG00000066279"	"ENSG00000066279"	0.400811841960479	0.0437916673593577
"ENSG00000066379"	"ENSG00000066379"	0.630969464927754	0.00572615624347826
"ENSG00000066468"	"ENSG00000066468"	-0.771464847885748	0.00523194486823216
"ENSG00000066629"	"ENSG00000066629"	0.397855386902203	0.0149491495077614
"ENSG00000066651"	"ENSG00000066651"	-0.6642571612101	0.0427085613850434
"ENSG00000066777"	"ENSG00000066777"	-0.522948287208339	0.0130585815207105
"ENSG00000066855"	"ENSG00000066855"	0.689398856885952	0.000180122635404569
"ENSG00000067057"	"ENSG00000067057"	-1.13503646268053	0.00091736343901875
"ENSG00000067064"	"ENSG00000067064"	-1.98761846460873	5.23209930564499e-09
"ENSG00000067113"	"ENSG00000067113"	-1.42155115667819	0.000108953672501106
"ENSG00000067167"	"ENSG00000067167"	-0.365049983073559	0.0275015920465649
"ENSG00000067177"	"ENSG00000067177"	-2.14258284335071	2.24664227028311e-08
"ENSG00000067225"	"ENSG00000067225"	-1.83856222077406	2.60914952767186e-07
"ENSG00000067248"	"ENSG00000067248"	-0.392421613177207	0.00451674608418614
"ENSG00000067533"	"ENSG00000067533"	0.284190441339808	0.0448535213004857
"ENSG00000067560"	"ENSG00000067560"	0.540548538736177	0.00109816423460602
"ENSG00000067606"	"ENSG00000067606"	-0.535391805065657	0.00448492512515715
"ENSG00000067829"	"ENSG00000067829"	-0.656495163526219	0.000156328200200551
"ENSG00000067840"	"ENSG00000067840"	-1.83422843504778	0.00188438399812667
"ENSG00000067900"	"ENSG00000067900"	-0.609387734188964	0.00278883222928465
"ENSG00000067955"	"ENSG00000067955"	-0.354230454551289	0.0489321548365101
"ENSG00000068001"	"ENSG00000068001"	0.369492897874937	0.00465366479459308
"ENSG00000068078"	"ENSG00000068078"	-1.37720653387659	8.5089774604121e-05
"ENSG00000068137"	"ENSG00000068137"	-1.33331911481191	5.91043224811798e-05
"ENSG00000068308"	"ENSG00000068308"	0.234997603714379	0.03239268525218
"ENSG00000068323"	"ENSG00000068323"	0.415214044669901	0.0396690790284935
"ENSG00000068354"	"ENSG00000068354"	0.592210883937578	0.000862932978155714
"ENSG00000068383"	"ENSG00000068383"	-0.285924095679408	0.0423270703128242
"ENSG00000068394"	"ENSG00000068394"	0.376347907476161	0.0190513666906698
"ENSG00000068400"	"ENSG00000068400"	-1.10678861780335	1.9639185207195e-06
"ENSG00000068724"	"ENSG00000068724"	0.574197732056193	0.000169715778284958
"ENSG00000068903"	"ENSG00000068903"	0.524494067406078	0.00522990411913341
"ENSG00000069188"	"ENSG00000069188"	-1.5226256773447	0.00333161048120589
"ENSG00000069248"	"ENSG00000069248"	0.378368038900297	0.000560242922675621
"ENSG00000069345"	"ENSG00000069345"	-0.377611184517991	0.00456421093038699
"ENSG00000069482"	"ENSG00000069482"	-2.24155718847888	2.9243003070203e-05
"ENSG00000069849"	"ENSG00000069849"	-0.45130935360461	0.0144623890903327
"ENSG00000069943"	"ENSG00000069943"	0.690738120762501	0.00649869562515678
"ENSG00000069966"	"ENSG00000069966"	-0.394719855009448	0.0351634585040424
"ENSG00000070010"	"ENSG00000070010"	-1.01183367002925	1.87121645468267e-07
"ENSG00000070081"	"ENSG00000070081"	-0.595608610258372	0.0442013687944747
"ENSG00000070159"	"ENSG00000070159"	-0.637656224874696	0.0380404023347619
"ENSG00000070269"	"ENSG00000070269"	1.14203707615165	7.07846674421196e-08
"ENSG00000070413"	"ENSG00000070413"	0.386169813106006	0.0116003733864928
"ENSG00000070423"	"ENSG00000070423"	-0.483832305333923	0.00104399487133062
"ENSG00000070476"	"ENSG00000070476"	0.339396863876758	0.020996372187814
"ENSG00000070501"	"ENSG00000070501"	-0.572540633699666	0.00468663850106738
"ENSG00000070540"	"ENSG00000070540"	-0.803718848842664	0.00332878241023214
"ENSG00000070718"	"ENSG00000070718"	0.628598473985018	0.00216230045672175
"ENSG00000070759"	"ENSG00000070759"	1.23809507809309	8.05898367404492e-07
"ENSG00000070770"	"ENSG00000070770"	-0.46884783700744	0.000146790503566766
