"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000004766"	"ENSG00000004766"	0.384988380629341	4.12517153794259	2.71759162002302	0.00859506567125766	0.0235729456152885	-3.56840947449119
"ENSG00000004777"	"ENSG00000004777"	1.06390953017304	3.39018465496372	4.55845985208912	2.60890543801288e-05	0.000166144385867026	2.04331159354305
"ENSG00000004779"	"ENSG00000004779"	-0.317802561059603	6.37344625977833	-2.24345986456087	0.0285932382843447	0.0632094384481607	-4.9007575220859
"ENSG00000004864"	"ENSG00000004864"	-0.104593356320018	7.91413939598271	-0.89851399024047	0.372524453987116	0.492809343161284	-6.98546463361478
"ENSG00000004866"	"ENSG00000004866"	-0.386889450196314	4.18432207719817	-2.66516016750106	0.00988507890149447	0.0264217517512319	-3.77817953568112
"ENSG00000004897"	"ENSG00000004897"	-0.267543648927806	5.61683486032955	-2.82297913327861	0.0064567912965863	0.0184705101388188	-3.4770249005859
"ENSG00000004948"	"ENSG00000004948"	-1.03463142077222	5.94900225299877	-1.57556742029059	0.120415118599834	0.205355409144767	-5.49035691985734
"ENSG00000004961"	"ENSG00000004961"	-0.155853145729892	5.12968453521219	-1.44278830168856	0.154311225303506	0.249650263959291	-6.1989371074872
"ENSG00000004975"	"ENSG00000004975"	0.108054580435688	6.98065246539258	0.905781042120838	0.368696203914362	0.48937855019111	-6.94262076636389
"ENSG00000005007"	"ENSG00000005007"	0.10718326555695	7.88115306589423	1.18424258519814	0.241014730999705	0.353813333554774	-6.69660081795769
"ENSG00000005020"	"ENSG00000005020"	-0.851474729995855	2.96701374915282	-3.99136988300233	0.000182400917382815	0.000886537289015343	0.213242764861791
"ENSG00000005022"	"ENSG00000005022"	0.469085556151193	6.82692708999302	3.00933900576756	0.00383231890367682	0.0118405439230843	-3.09886313120975
"ENSG00000005059"	"ENSG00000005059"	-0.019149169616827	3.7800108615022	-0.0954734571076314	0.924258808898951	0.950222677340077	-7.12992814487576
"ENSG00000005075"	"ENSG00000005075"	-0.210844134381825	4.81697323675522	-1.44116349233676	0.154767955900679	0.2502320755689	-6.14192844724879
"ENSG00000005100"	"ENSG00000005100"	0.638477442986922	6.17590774242202	2.52871032377611	0.0141123405860093	0.0354321533621441	-4.2700849790901
"ENSG00000005156"	"ENSG00000005156"	0.796031727024603	6.84093038610528	7.4958858472252	3.67738284213746e-10	9.42580915556825e-09	12.6540075796372
"ENSG00000005175"	"ENSG00000005175"	0.396486202706116	6.13394826260325	3.88274769059615	0.000261081699838786	0.00121562848402117	-0.522912077949695
"ENSG00000005187"	"ENSG00000005187"	-1.03464908905423	2.80685619514195	-5.73068384970556	3.4988480779023e-07	3.93582211732591e-06	6.27050330468413
"ENSG00000005189"	"ENSG00000005189"	-1.23466297918153	3.66988015038865	-8.58167397288032	5.25751299203666e-12	2.34516943159938e-10	17.0769976351182
"ENSG00000005206"	"ENSG00000005206"	0.416247207075949	4.93099412452179	2.0774991529413	0.042069191954675	0.0867829737539482	-5.04325779430041
"ENSG00000005238"	"ENSG00000005238"	-0.603735749916776	4.38077854203857	-3.04887847972551	0.00342213745171673	0.0107636460019808	-2.60355727032395
"ENSG00000005249"	"ENSG00000005249"	0.703230029815682	3.19684024730458	3.55175540975996	0.00075467000694568	0.0030070068644889	-1.24722546499912
"ENSG00000005302"	"ENSG00000005302"	-0.248030983606656	4.43167153084269	-1.9218482462396	0.0594058973344788	0.114973397095129	-5.28390577691425
"ENSG00000005339"	"ENSG00000005339"	0.581259857673414	6.651158825634	1.45673064555503	0.150435115049036	0.244840218838298	-6.28001172772219
"ENSG00000005379"	"ENSG00000005379"	0.466722180493349	1.90197146073586	0.946004365018593	0.347963045480622	0.468375077809579	-6.20153027532106
"ENSG00000005436"	"ENSG00000005436"	-0.150522909576241	4.99261484825951	-1.29100645979998	0.201682755773181	0.307417028918174	-6.39143326247736
"ENSG00000005448"	"ENSG00000005448"	0.378993761660715	5.27275923430514	2.1073530191234	0.039300088357906	0.0820397306401669	-5.04298905741603
"ENSG00000005469"	"ENSG00000005469"	0.622308048217096	2.36063890488131	2.6542616800356	0.0101744936067023	0.0270435775832808	-3.37077999468789
"ENSG00000005483"	"ENSG00000005483"	-0.0618597593732276	6.35421016452977	-0.415989232798593	0.678910830261008	0.764869581785417	-7.21681887708649
"ENSG00000005486"	"ENSG00000005486"	-0.326449564203543	6.10597779632335	-1.80179360901769	0.076632080529925	0.141003028175062	-5.67536237746025
"ENSG00000005700"	"ENSG00000005700"	0.127718353507446	6.87398640623804	1.12175623873014	0.266461748005182	0.381654413600973	-6.70246493274899
"ENSG00000005801"	"ENSG00000005801"	0.0376151369062729	7.01253672997079	0.275963925016443	0.783529665662851	0.84636646136807	-7.33596276805192
"ENSG00000005810"	"ENSG00000005810"	0.526229370521131	5.99547096365229	2.5057262689913	0.0149674589838442	0.0371536249986823	-4.28350421085081
"ENSG00000005812"	"ENSG00000005812"	0.260883892332847	4.92212568440805	1.83114186572023	0.0720751635544234	0.134175697428144	-5.49997227305941
"ENSG00000005882"	"ENSG00000005882"	0.656246755686432	2.81270350124059	2.76703522911842	0.00752178738336661	0.0210324280049415	-3.13999291131308
"ENSG00000005884"	"ENSG00000005884"	1.99295776794526	4.61298667951419	3.92890724639274	0.000224309234972387	0.00106167210326999	-0.143142215439511
"ENSG00000005889"	"ENSG00000005889"	0.0204313727777117	3.8938954180959	0.0894590826342274	0.929016783067654	0.95326665330153	-7.01315480163616
"ENSG00000005893"	"ENSG00000005893"	0.708635842927626	5.85641955377766	5.33510552303343	1.55145978697874e-06	1.44323109985453e-05	4.49155049183875
"ENSG00000005955"	"ENSG00000005955"	-0.179667690935431	6.43817194307734	-1.78185316135904	0.0798637134735636	0.14598469108242	-5.76141270561277
"ENSG00000006007"	"ENSG00000006007"	-0.0719814935668782	6.69310143455354	-0.545186585670331	0.587658110969583	0.688623501576432	-7.20967701397742
"ENSG00000006015"	"ENSG00000006015"	-1.28634664826174	6.3605145426351	-5.94373513783195	1.55207718972021e-07	1.95471060443291e-06	6.70814230996291
"ENSG00000006016"	"ENSG00000006016"	-0.897006686118815	3.01556256095618	-1.60558777995737	0.113646459203027	0.195601106908104	-5.59502855751974
"ENSG00000006025"	"ENSG00000006025"	-0.363623792496999	3.42625753695088	-1.52965737990703	0.131388045427399	0.220097938560221	-5.77058163386957
"ENSG00000006042"	"ENSG00000006042"	1.34964003654111	3.59876572499855	6.59171919866258	1.26730304510314e-08	2.14421848550783e-07	9.49200563723965
"ENSG00000006062"	"ENSG00000006062"	-0.281049552564339	3.98834937505426	-1.49178095318576	0.141026902561061	0.232539799006108	-5.89799498093608
"ENSG00000006114"	"ENSG00000006114"	0.807085299959919	5.69994459183425	5.26751790120134	1.99501384344435e-06	1.79064657167688e-05	4.26220266160841
"ENSG00000006118"	"ENSG00000006118"	-0.714373696822868	7.74212807842665	-4.90032845608636	7.67939118419925e-06	5.76737950160271e-05	2.82438268114557
"ENSG00000006125"	"ENSG00000006125"	0.171832277471952	8.03154297854027	1.68540896074697	0.0971350808363911	0.171736422947525	-5.99004801740461
"ENSG00000006194"	"ENSG00000006194"	0.399479973613437	6.23454260502084	3.78372946691047	0.000360484241249534	0.00159212585590879	-0.834090975463812
"ENSG00000006282"	"ENSG00000006282"	-0.395992642724259	5.67981076343947	-1.73814768933421	0.0873450598246109	0.157425834604301	-5.76407123813684
"ENSG00000006327"	"ENSG00000006327"	-0.266808105594956	7.37447053003979	-1.09192326310983	0.279257773706183	0.394769117885651	-6.78231966242054
"ENSG00000006432"	"ENSG00000006432"	0.373700274768588	4.83331553178754	0.946585904463357	0.347668970118026	0.468119204627929	-6.62541701912204
"ENSG00000006451"	"ENSG00000006451"	0.0110883010550028	5.02538981658186	0.0891414757217959	0.929268115918668	0.953315317411107	-7.18717950852645
"ENSG00000006453"	"ENSG00000006453"	0.224461639734315	4.76472447986096	1.37730581128523	0.173564435798635	0.273700573735485	-6.19609471782238
"ENSG00000006459"	"ENSG00000006459"	0.19813309515147	3.87418532702112	0.922395257111102	0.360038585957915	0.480922684691516	-6.47461243081729
"ENSG00000006468"	"ENSG00000006468"	-0.692902311970907	6.40900104889668	-4.34147800882179	5.56480003533688e-05	0.000320691832014045	0.918005799836486
"ENSG00000006530"	"ENSG00000006530"	-0.709355301316728	5.87700223179331	-8.17210607578431	2.59739502026336e-11	9.22881320303231e-10	15.3213104298649
"ENSG00000006576"	"ENSG00000006576"	0.135916537352947	5.48655075571372	1.13179826689659	0.262249000255169	0.377298757138964	-6.62807808733639
"ENSG00000006607"	"ENSG00000006607"	0.285148383071804	4.23306970004385	1.40873730706085	0.164104610899365	0.261435279723849	-6.05453494003754
"ENSG00000006625"	"ENSG00000006625"	1.02767806898329	4.57021336355148	6.19175494537445	5.97957941883195e-08	8.4199022376255e-07	7.72406511835373
"ENSG00000006634"	"ENSG00000006634"	0.556705536571857	4.46131010291329	4.05551667524093	0.00014725724421876	0.000736929890446868	0.177210949716359
"ENSG00000006652"	"ENSG00000006652"	0.247297201221905	7.01132015579933	1.4211728977532	0.160473770728364	0.257065997209782	-6.35829884293543
"ENSG00000006695"	"ENSG00000006695"	-0.475637081924472	5.19201558574244	-4.45109550677167	3.80268515757373e-05	0.00023048745802141	1.38952525109798
"ENSG00000006704"	"ENSG00000006704"	0.292044167938047	5.69556039433893	2.92048673313312	0.0049266762157638	0.0146675734548484	-3.19591269335271
"ENSG00000006712"	"ENSG00000006712"	-0.259252706901092	5.35088788035749	-3.16630467724844	0.00243273417430588	0.00806787670809391	-2.5689699881044
"ENSG00000006715"	"ENSG00000006715"	-0.0870213846078342	6.14911621954753	-0.756279015865503	0.452458644778505	0.570152118845263	-7.02145174694172
"ENSG00000006740"	"ENSG00000006740"	0.13370965871643	4.55902338896785	0.932079051366776	0.355053255953892	0.475558137183011	-6.72282376705421
"ENSG00000006744"	"ENSG00000006744"	0.835831958058457	7.40791267023844	10.1898523315956	1.11667813332409e-14	9.20500118861711e-13	22.9896063980206
"ENSG00000006757"	"ENSG00000006757"	1.59661778556424	3.68896373287385	8.55445977399215	5.84466241906717e-12	2.54107179603663e-10	16.9976488129935
"ENSG00000006831"	"ENSG00000006831"	-0.0969002336110239	7.32972268672661	-0.909672480281164	0.366656566260708	0.487361875483789	-6.95998884882526
"ENSG00000006837"	"ENSG00000006837"	0.884456982294511	5.0662712865563	8.55531995549556	5.82513302673267e-12	2.54107179603663e-10	16.8768384815927
"ENSG00000007047"	"ENSG00000007047"	-0.245454138600862	6.12847325455325	-1.65774675192953	0.102619437395279	0.179797769583566	-5.91859490288581
"ENSG00000007062"	"ENSG00000007062"	-1.57804228051689	7.25162055776242	-8.39236950153509	1.09897115684423e-11	4.33862022993216e-10	16.116810637291
"ENSG00000007080"	"ENSG00000007080"	0.941139065613015	6.23430655050948	5.93178700521663	1.62474296359922e-07	2.0251064675044e-06	6.68215002693573
"ENSG00000007168"	"ENSG00000007168"	-0.183394061865032	7.3775191834996	-2.27719893207331	0.0263749271030008	0.0591698778291574	-4.86709321659303
"ENSG00000007202"	"ENSG00000007202"	0.0804536749603123	8.21091889167257	0.568365731673382	0.571920320388938	0.676287683122701	-7.24140256115741
"ENSG00000007237"	"ENSG00000007237"	1.32874567396053	3.98775293387553	4.82450494372174	1.01012150227039e-05	7.3091937917093e-05	2.93208986029
"ENSG00000007341"	"ENSG00000007341"	-0.853942751663509	4.38953274384986	-7.78071611705156	1.20289648989846e-10	3.63830201833978e-09	13.9464229291175
"ENSG00000007376"	"ENSG00000007376"	1.13880375247728	3.64074406582542	7.75919139049612	1.30884399248593e-10	3.89511688667704e-09	13.9171435461623
"ENSG00000007384"	"ENSG00000007384"	0.0459413230735388	6.30887248104515	0.171432707086993	0.864463814380074	0.90882921573026	-7.2252904100967
"ENSG00000007392"	"ENSG00000007392"	0.140691821231958	7.1065959900711	0.786789421821181	0.434520165181344	0.553025664776256	-7.0655993929298
"ENSG00000007402"	"ENSG00000007402"	-0.217330861445314	5.14254028206441	-0.830714369391564	0.409447924505814	0.528609320284253	-6.77570146349514
"ENSG00000007516"	"ENSG00000007516"	0.864234114210243	2.75461536726256	2.0026746897706	0.0497639240392233	0.0997408039875816	-4.74468888678548
"ENSG00000007520"	"ENSG00000007520"	0.687984554422217	5.53288761530294	4.26349058420173	7.27774699759054e-05	0.000402954890183626	0.773357749269065
"ENSG00000007541"	"ENSG00000007541"	-0.621455582653204	5.77691791978269	-3.97178171848029	0.000194656319487596	0.000935512460820984	-0.180198239642582
"ENSG00000007545"	"ENSG00000007545"	0.228946387452257	5.52061150283916	1.26718604251932	0.210014067645745	0.318045995447054	-6.42049907413875
"ENSG00000007866"	"ENSG00000007866"	0.160072208566886	6.3831147708277	0.795028636909197	0.429749120084294	0.548375843139141	-6.99520465998295
"ENSG00000007923"	"ENSG00000007923"	0.398239845299432	7.03693406574909	3.50861201247382	0.000863461233400544	0.00337907502808933	-1.71397499123228
"ENSG00000007944"	"ENSG00000007944"	0.838849929279369	3.53858038541792	3.26668132582065	0.00180664471928208	0.00626790140992679	-2.046460264724
"ENSG00000007968"	"ENSG00000007968"	0.539404129745264	1.27705384837489	1.67607892640245	0.0989573876904439	0.174359938912848	-5.23688232044063
"ENSG00000008018"	"ENSG00000008018"	0.0921248359866866	8.54246414874364	0.748169998038227	0.457297532689803	0.574758573196493	-7.12659423268336
"ENSG00000008083"	"ENSG00000008083"	0.316689613916998	7.78285541943335	1.38529073779171	0.171122527159753	0.270395111156893	-6.44266115579897
"ENSG00000008086"	"ENSG00000008086"	-0.0461782633790216	2.5230301820365	-0.106585769228295	0.915475287236226	0.9445336296868	-6.77479706862493
"ENSG00000008128"	"ENSG00000008128"	0.335860864130197	2.53558856131316	2.38340463695533	0.0203548690047707	0.047983658253296	-4.05498314942311
"ENSG00000008130"	"ENSG00000008130"	0.238569941871332	5.67784117904092	2.1483561216871	0.035756159343985	0.075960240173713	-5.02968053752683
"ENSG00000008256"	"ENSG00000008256"	-0.189117179625621	3.43354052987455	-1.00997297196134	0.316587875279134	0.436305561863884	-6.42207262593269
"ENSG00000008277"	"ENSG00000008277"	0.078228408849475	3.00945614280582	0.388940815352615	0.698704953849246	0.780732685005305	-6.88990004536639
"ENSG00000008282"	"ENSG00000008282"	-0.431810812724427	7.37942477729317	-3.27675224964573	0.00175299850068462	0.00609820950406966	-2.38547990736365
"ENSG00000008283"	"ENSG00000008283"	1.68317709160401	4.10990302677882	8.25276267758103	1.89513507600455e-11	7.20570915983428e-10	15.7997042279993
"ENSG00000008294"	"ENSG00000008294"	0.120061486774503	6.74588060039302	0.772847296297012	0.442664631810886	0.56082827568909	-7.03311237318924
"ENSG00000008300"	"ENSG00000008300"	1.01755149838958	5.3952734400874	4.20630878817214	8.84811472333698e-05	0.000477334942980441	0.60072032180068
"ENSG00000008311"	"ENSG00000008311"	0.753123650241095	6.46056137216393	2.49004946630255	0.0155772711619121	0.0384911755521205	-4.36459866804182
"ENSG00000008323"	"ENSG00000008323"	-0.249512745049749	4.03279134784589	-1.05778688703634	0.294417839975448	0.412128980180276	-6.57089241890606
"ENSG00000008324"	"ENSG00000008324"	-0.449029288637678	5.18279607296795	-2.95862155020756	0.00442557388195615	0.0133375587246786	-3.13328040168888
"ENSG00000008382"	"ENSG00000008382"	0.0358881219000489	4.53397167435807	0.189081485423601	0.850670870386281	0.898748512147788	-7.05657518420815
"ENSG00000008394"	"ENSG00000008394"	-0.444215442938006	8.53035603200925	-3.31045793220299	0.00158417257361159	0.00561690334280773	-2.31566581548763
"ENSG00000008405"	"ENSG00000008405"	-0.0791281382774017	5.99613542325579	-0.729444522687012	0.468584677266307	0.584279054924057	-7.01735779822276
"ENSG00000008516"	"ENSG00000008516"	0.0108850154977299	3.8597549294076	0.0409189146932898	0.96749720023921	0.978642569330059	-7.0228279309976
"ENSG00000008710"	"ENSG00000008710"	0.0949411792140434	5.06284175539175	0.412623127467209	0.681362171085236	0.766960433784387	-7.06455345639309
"ENSG00000008838"	"ENSG00000008838"	0.307367190102569	5.80002457944367	3.34807152892046	0.00141392694954399	0.00511196606600046	-2.08155097389388
"ENSG00000008853"	"ENSG00000008853"	-0.253455103931048	5.09037477230229	-1.92954268591409	0.0584241613286499	0.113521131120198	-5.38202392797857
"ENSG00000008869"	"ENSG00000008869"	0.43298331482399	5.60782480277442	2.57463999233006	0.0125346697904986	0.0321010309318364	-4.03640571364567
"ENSG00000008952"	"ENSG00000008952"	-0.0247421093974337	7.1602471272398	-0.266786675518348	0.790553612238572	0.85172149942558	-7.34183076032146
"ENSG00000008988"	"ENSG00000008988"	1.17052317261026	8.53400697460076	6.7927720720332	5.78372157760805e-09	1.09752241502161e-07	9.8815363334157
"ENSG00000009307"	"ENSG00000009307"	-0.0716212622169885	10.2053642795121	-0.720425650542193	0.474076908473379	0.588966537847806	-7.16616170624221
"ENSG00000009335"	"ENSG00000009335"	0.0207957956135587	7.3187939883815	0.202702488878743	0.840057434697837	0.891080070735692	-7.3599250791955
"ENSG00000009413"	"ENSG00000009413"	-0.783549737664343	4.80101138849209	-4.97581183398185	5.83656858056956e-06	4.49476850928167e-05	3.37035988255904
"ENSG00000009724"	"ENSG00000009724"	0.189555449281589	1.52874397344446	0.528268150019844	0.599273287064698	0.698124584501374	-6.46672014002158
"ENSG00000009780"	"ENSG00000009780"	-0.272405454701702	3.68548308937934	-1.87022725119147	0.0663616006806536	0.125835468055476	-5.249841563904
"ENSG00000009790"	"ENSG00000009790"	-0.0964338843481473	1.37489634924574	-0.458002415886114	0.648614913535727	0.740124924592705	-6.49978551679374
"ENSG00000009830"	"ENSG00000009830"	-0.33018460996424	6.44387319420215	-2.92662879384755	0.0048425636867408	0.0144421928301526	-3.27696898530235
"ENSG00000009844"	"ENSG00000009844"	0.232868375413944	6.43553216234001	2.19201425231588	0.0322930298941887	0.0697437392642465	-5.00749728858015
"ENSG00000009954"	"ENSG00000009954"	-0.0107939181259605	7.81453740770061	-0.0595750375536333	0.95269325535457	0.969631697271186	-7.39816089180175
"ENSG00000010017"	"ENSG00000010017"	-0.0708917067314453	6.41107123986323	-0.732425515818554	0.466777309506778	0.582920057830304	-7.04038441338447
"ENSG00000010072"	"ENSG00000010072"	-0.502074974966307	4.82886879039206	-5.2271186694243	2.31749579265072e-06	2.03402697167572e-05	4.19603945050612
"ENSG00000010165"	"ENSG00000010165"	0.888810755767241	6.28855505853065	6.7650404015752	6.44551607303916e-09	1.21638457173252e-07	9.82807786870322
"ENSG00000010219"	"ENSG00000010219"	-0.736532749664256	2.49976257100794	-3.35332804687458	0.00139155999005223	0.00505059321503987	-1.66314289727795
"ENSG00000010244"	"ENSG00000010244"	-0.12728726763156	7.19356401685449	-1.32545392307324	0.19007517257937	0.293809567695443	-6.51115473064438
"ENSG00000010256"	"ENSG00000010256"	-0.213767344229159	8.72166046711126	-1.92309014362397	0.0592464997603436	0.114751115325297	-5.59323946291696
"ENSG00000010270"	"ENSG00000010270"	0.437866194880663	6.10681773714299	3.23149518888338	0.00200646590346367	0.00687549872606905	-2.42226792684968
"ENSG00000010278"	"ENSG00000010278"	-0.437167704952882	7.66390891191596	-2.34996173233696	0.0221027041625217	0.0513404561971649	-4.72659787975822
"ENSG00000010292"	"ENSG00000010292"	-0.130164355049832	7.92146012851856	-0.643893927235932	0.522112503592997	0.633967385932387	-7.19030676389736
"ENSG00000010295"	"ENSG00000010295"	-0.296723843498386	5.32965275486478	-1.39702816991048	0.16758104532337	0.265941027415987	-6.22198219625921
"ENSG00000010318"	"ENSG00000010318"	0.850002118867339	2.21646509430777	4.38346409653784	4.81196342331842e-05	0.000282358388068079	1.62649201945296
"ENSG00000010322"	"ENSG00000010322"	-0.825932543093399	8.04381250782771	-5.46552747033135	9.52508710638771e-07	9.46668086269658e-06	4.86044018209961
"ENSG00000010361"	"ENSG00000010361"	0.671898233222655	4.19584442754259	3.5182226750959	0.000838007366043994	0.00329071185202642	-1.40080653730246
"ENSG00000010404"	"ENSG00000010404"	-1.41463043803646	4.79638958598757	-4.80801480042701	1.07194842693294e-05	7.68639985463951e-05	2.74976527601109
"ENSG00000010539"	"ENSG00000010539"	-0.423956110017014	3.40816019024837	-2.32533227249369	0.0234742526895869	0.0538585392370303	-4.3154920878502
"ENSG00000010803"	"ENSG00000010803"	-0.286258923361691	4.67158773571078	-1.66338419757269	0.101481706815799	0.178046570241782	-5.79391355102662
"ENSG00000010810"	"ENSG00000010810"	0.30706094110071	6.11105210532537	2.05964595701754	0.0438048068320873	0.0896810509830772	-5.21578572063171
"ENSG00000010818"	"ENSG00000010818"	0.137423431010034	2.35648544743202	0.430449097398574	0.668420384056484	0.756788902881014	-6.68108788158007
"ENSG00000011007"	"ENSG00000011007"	0.194247453438483	7.2579877830332	1.60722630725365	0.113286045258035	0.195131641645304	-6.10449188294121
"ENSG00000011009"	"ENSG00000011009"	-0.0502539044826888	6.55819955762533	-0.430858494450893	0.66812432372674	0.756605454630215	-7.25894823822493
"ENSG00000011021"	"ENSG00000011021"	-0.0589819754521877	5.97586672841166	-0.266908943369451	0.790459916523225	0.85172149942558	-7.23683450211468
"ENSG00000011028"	"ENSG00000011028"	0.554195045198929	7.250601600147	2.07193226970506	0.0426038686644273	0.0876928211582619	-5.16854641054572
"ENSG00000011052"	"ENSG00000011052"	1.22296141312831	7.55291401653826	8.78426758135608	2.39393426962855e-12	1.17462374829774e-10	17.6461563865221
"ENSG00000011105"	"ENSG00000011105"	0.619782884490818	3.86101458005781	2.02435714703595	0.0474184323458124	0.0958038288022062	-4.89016375789339
"ENSG00000011114"	"ENSG00000011114"	-0.429872032633381	5.93608337431127	-3.33792831605297	0.00145805096916829	0.00523658319494947	-2.12089325678582
"ENSG00000011132"	"ENSG00000011132"	-1.14983100573112	5.07174786245786	-8.08573673167688	3.64130417263421e-11	1.25484943795394e-09	15.07086586256
"ENSG00000011143"	"ENSG00000011143"	-0.449577378182197	5.36411658282143	-3.65871607605226	0.00053842531698171	0.00224703704584023	-1.13400620105517
"ENSG00000011198"	"ENSG00000011198"	-0.787127581169638	5.1557775738809	-6.2613965142516	4.56887917803685e-08	6.67419836778531e-07	8.0060626516942
