"genes"	"logFC"	"adj.P.Val"
"ENSG00000018189"	"ENSG00000018189"	-0.445333272274723	0.0291940644974497
"ENSG00000018510"	"ENSG00000018510"	0.267591387085059	0.0417522327206499
"ENSG00000018869"	"ENSG00000018869"	0.990829486312514	0.000722894427098323
"ENSG00000019144"	"ENSG00000019144"	0.462766075462453	0.00586527562656563
"ENSG00000020181"	"ENSG00000020181"	2.29739137101185	0.00390012997216935
"ENSG00000020256"	"ENSG00000020256"	0.625547781475029	2.49227974334036e-05
"ENSG00000020426"	"ENSG00000020426"	0.448299996747894	0.00436159739941455
"ENSG00000021776"	"ENSG00000021776"	-0.299336834268816	0.0495870563560189
"ENSG00000022277"	"ENSG00000022277"	-0.494387168100636	0.000102214357459959
"ENSG00000022976"	"ENSG00000022976"	0.447040379856364	0.0440202782460226
"ENSG00000023041"	"ENSG00000023041"	0.504156103642606	0.0018526692090743
"ENSG00000023191"	"ENSG00000023191"	0.37931024393338	0.00208601896991591
"ENSG00000023228"	"ENSG00000023228"	0.815156538584571	1.5217597365168e-11
"ENSG00000023318"	"ENSG00000023318"	-0.712583819913952	9.0110613034958e-06
"ENSG00000023608"	"ENSG00000023608"	-0.495395453578032	0.0319626834690721
"ENSG00000023697"	"ENSG00000023697"	1.33514959526835	2.34032905760162e-10
"ENSG00000023892"	"ENSG00000023892"	-1.11666120002691	0.0068575878114637
"ENSG00000024526"	"ENSG00000024526"	0.521939170069496	0.0241350754301663
"ENSG00000025156"	"ENSG00000025156"	0.412988421815415	0.0386621917274466
"ENSG00000025434"	"ENSG00000025434"	-0.65948759124783	0.0221179882970454
"ENSG00000025772"	"ENSG00000025772"	0.928115388169964	3.21692060025225e-06
"ENSG00000026025"	"ENSG00000026025"	1.784566723544	0.000264294320970154
"ENSG00000027001"	"ENSG00000027001"	-0.41648101743606	0.00730934622865979
"ENSG00000027075"	"ENSG00000027075"	-1.13817199576347	0.00169833641457236
"ENSG00000027697"	"ENSG00000027697"	0.763769117798097	8.38010702834046e-06
"ENSG00000027847"	"ENSG00000027847"	0.339265604659184	0.013129694439981
"ENSG00000028116"	"ENSG00000028116"	0.283085554514209	0.0140216329871445
"ENSG00000028310"	"ENSG00000028310"	-0.561122868270821	0.00237394843406776
"ENSG00000028839"	"ENSG00000028839"	0.40424599372334	0.00265796478775887
"ENSG00000029153"	"ENSG00000029153"	-0.945599024437079	1.62493304571786e-06
"ENSG00000030582"	"ENSG00000030582"	-0.600315356822276	0.00368228421048868
"ENSG00000031823"	"ENSG00000031823"	0.412031090347555	0.000460877575996733
"ENSG00000032742"	"ENSG00000032742"	0.622431408153588	0.0148215264536124
"ENSG00000033011"	"ENSG00000033011"	-0.446623803710392	0.0254892551912804
"ENSG00000033050"	"ENSG00000033050"	0.477611714366129	0.000112430124659435
"ENSG00000034533"	"ENSG00000034533"	-0.516350939534771	0.0148717917545457
"ENSG00000035115"	"ENSG00000035115"	-1.90066221865638	2.65222143706789e-05
"ENSG00000035141"	"ENSG00000035141"	-0.502266199017457	0.00556950748642049
"ENSG00000035681"	"ENSG00000035681"	-0.293638384233155	0.0380618246812788
"ENSG00000037280"	"ENSG00000037280"	-0.657742074936608	0.0199877479307218
"ENSG00000037637"	"ENSG00000037637"	0.36869790808323	0.00824034519541835
"ENSG00000037757"	"ENSG00000037757"	-0.483444066849375	0.020614010259385
"ENSG00000038002"	"ENSG00000038002"	0.841211976448375	0.000108229126279202
"ENSG00000038219"	"ENSG00000038219"	-0.609754775128565	0.0072316072194501
"ENSG00000038274"	"ENSG00000038274"	0.35360128065128	0.018492987130434
"ENSG00000039068"	"ENSG00000039068"	-2.54604242376924	0.000450040552460907
"ENSG00000039123"	"ENSG00000039123"	-0.286007451292995	0.00324577092412893
"ENSG00000039319"	"ENSG00000039319"	-0.428076644790283	0.0239580366192553
"ENSG00000040275"	"ENSG00000040275"	0.704081829172381	8.74628298903236e-06
"ENSG00000040487"	"ENSG00000040487"	-0.553423973527398	0.00276803894045518
"ENSG00000040633"	"ENSG00000040633"	0.347901434106712	0.0207032348650435
"ENSG00000041802"	"ENSG00000041802"	-0.912796152545551	1.88204399276332e-07
"ENSG00000041880"	"ENSG00000041880"	1.79554635632581	0.000176310411532726
"ENSG00000041982"	"ENSG00000041982"	-2.9526198564881	0.00280547253870943
"ENSG00000042429"	"ENSG00000042429"	-0.349070891306583	0.0153453523098782
"ENSG00000042445"	"ENSG00000042445"	-0.705499004182451	0.000403991194144806
"ENSG00000043093"	"ENSG00000043093"	-0.387004684160608	0.00606798593103405
"ENSG00000043355"	"ENSG00000043355"	0.601209556403683	0.00192646061909953
"ENSG00000046647"	"ENSG00000046647"	0.895374653664326	5.78083306246123e-06
"ENSG00000046651"	"ENSG00000046651"	-0.706702651483357	0.0134519416506866
"ENSG00000046889"	"ENSG00000046889"	-0.878686485812254	0.00210637430975237
"ENSG00000047056"	"ENSG00000047056"	0.32327164798683	0.00695805459854101
"ENSG00000047188"	"ENSG00000047188"	0.413531932739205	0.00977719902342955
"ENSG00000047315"	"ENSG00000047315"	-0.350178711396921	0.00500095498051056
"ENSG00000047410"	"ENSG00000047410"	-0.496062302092348	0.000414294531101539
"ENSG00000047578"	"ENSG00000047578"	-0.417221165781551	0.018810820162293
"ENSG00000047621"	"ENSG00000047621"	0.581628733481681	2.44662814850145e-06
"ENSG00000047849"	"ENSG00000047849"	-0.675499032748418	0.0372948762787075
"ENSG00000047932"	"ENSG00000047932"	0.685958634681512	0.000322332355268025
"ENSG00000048028"	"ENSG00000048028"	-0.331388194775602	0.0460019201536832
"ENSG00000048162"	"ENSG00000048162"	0.496792114627188	0.0193946419044622
"ENSG00000048342"	"ENSG00000048342"	-0.555801850721096	0.00077267431723111
"ENSG00000048392"	"ENSG00000048392"	-0.592739204071042	0.0411791656358351
"ENSG00000048740"	"ENSG00000048740"	-1.18030761988618	0.0010122919824165
"ENSG00000049167"	"ENSG00000049167"	0.304354763867098	0.0168174039331163
"ENSG00000049245"	"ENSG00000049245"	0.481758531010105	0.000685297775307522
"ENSG00000049246"	"ENSG00000049246"	2.77237519823103	4.08416826973984e-12
"ENSG00000049323"	"ENSG00000049323"	-0.802341995099198	0.00244966961473031
"ENSG00000049759"	"ENSG00000049759"	-0.774734030748121	0.00105954887826218
"ENSG00000049860"	"ENSG00000049860"	-0.454828000782746	0.00918150113556179
"ENSG00000049883"	"ENSG00000049883"	1.64186235525125	3.65406614835956e-14
"ENSG00000050130"	"ENSG00000050130"	0.434295722355527	0.000818612498159276
"ENSG00000050165"	"ENSG00000050165"	-1.74252313791759	2.36844260827807e-06
"ENSG00000050393"	"ENSG00000050393"	-1.09535567369226	6.78849656108563e-09
"ENSG00000051180"	"ENSG00000051180"	0.573721265141103	0.000526640289577148
"ENSG00000051341"	"ENSG00000051341"	1.04212058901769	0.00038362442877268
"ENSG00000051523"	"ENSG00000051523"	-1.73881681367034	1.18851158896679e-09
"ENSG00000051620"	"ENSG00000051620"	-1.86284700853363	2.11526082982403e-08
"ENSG00000052126"	"ENSG00000052126"	-0.612700873143991	0.000287321715536505
"ENSG00000052841"	"ENSG00000052841"	-0.540985195283315	0.00123112003460838
"ENSG00000053501"	"ENSG00000053501"	0.456662697363473	0.0188913499986617
"ENSG00000053900"	"ENSG00000053900"	-0.612350697691766	0.00469685225971126
"ENSG00000054116"	"ENSG00000054116"	0.502268100261168	0.000201518902540617
"ENSG00000054277"	"ENSG00000054277"	-1.14689001700243	0.00409329488955805
"ENSG00000054983"	"ENSG00000054983"	-0.698866275326074	0.000114870651332904
"ENSG00000055070"	"ENSG00000055070"	-0.990151397040413	0.000547529395045136
"ENSG00000055147"	"ENSG00000055147"	0.354317570611094	0.0117608828948038
"ENSG00000055163"	"ENSG00000055163"	-1.90968731645774	1.45339020019424e-06
"ENSG00000055917"	"ENSG00000055917"	0.289976542370436	0.00443888108000453
"ENSG00000056661"	"ENSG00000056661"	-0.783651902058901	1.78009724920611e-09
"ENSG00000057294"	"ENSG00000057294"	-1.1975852733067	0.0444869031064052
"ENSG00000057757"	"ENSG00000057757"	0.344980047527105	0.0393987144941733
"ENSG00000058056"	"ENSG00000058056"	-0.515357110320956	0.0357914053844609
"ENSG00000058668"	"ENSG00000058668"	1.49134732774241	8.76518067028020e-09
"ENSG00000058673"	"ENSG00000058673"	-0.495658773087333	0.0376973829529503
"ENSG00000058729"	"ENSG00000058729"	0.643807175754356	2.5300389360237e-07
"ENSG00000058799"	"ENSG00000058799"	-0.746434239178412	3.08946364334897e-05
"ENSG00000059758"	"ENSG00000059758"	-0.442852382705965	0.0337685790213571
"ENSG00000060656"	"ENSG00000060656"	-0.831580019404412	2.49644419856294e-05
"ENSG00000060688"	"ENSG00000060688"	-0.307886367215692	0.0337477684259152
"ENSG00000060718"	"ENSG00000060718"	-1.59326301089324	0.0118676347323617
"ENSG00000060762"	"ENSG00000060762"	0.480988226819617	0.0281254665005332
"ENSG00000060982"	"ENSG00000060982"	0.440691016554851	0.0340343860932715
"ENSG00000061676"	"ENSG00000061676"	-0.385611600083379	0.00321385450546443
"ENSG00000061794"	"ENSG00000061794"	-0.900278358161144	1.46287925660985e-06
"ENSG00000061938"	"ENSG00000061938"	-1.24209711873577	6.61992084937111e-05
"ENSG00000061987"	"ENSG00000061987"	-0.377848479021558	0.0272684916777504
"ENSG00000062716"	"ENSG00000062716"	0.323940614196248	0.00290349107508235
"ENSG00000062822"	"ENSG00000062822"	-0.769868885480353	4.5145436672116e-05
"ENSG00000063180"	"ENSG00000063180"	1.08103372716024	0.0473577886458282
"ENSG00000063241"	"ENSG00000063241"	-1.12276200625214	3.75078684926598e-06
"ENSG00000063601"	"ENSG00000063601"	-0.654835774097749	0.016924348331346
"ENSG00000063761"	"ENSG00000063761"	1.11448585572537	1.25747735966734e-06
"ENSG00000064115"	"ENSG00000064115"	-1.22013783127668	2.85088413589715e-06
"ENSG00000064393"	"ENSG00000064393"	-0.847588003473657	0.00233739750955936
"ENSG00000064490"	"ENSG00000064490"	-0.547422058200051	0.000278870098806997
"ENSG00000064601"	"ENSG00000064601"	-0.376287599383345	0.00961265567205758
"ENSG00000064651"	"ENSG00000064651"	-0.54371577313842	0.00798495275517685
"ENSG00000064703"	"ENSG00000064703"	-0.554515811784211	0.00259968886608219
"ENSG00000064726"	"ENSG00000064726"	-0.392220201847599	0.00245021221858501
"ENSG00000064763"	"ENSG00000064763"	-2.31841929166476	1.48451347302163e-14
"ENSG00000064932"	"ENSG00000064932"	-0.831723604294406	1.65908123341871e-08
"ENSG00000065000"	"ENSG00000065000"	-0.537083600975857	0.000226742764699909
"ENSG00000065029"	"ENSG00000065029"	0.838577425961113	9.90610037674086e-07
"ENSG00000065183"	"ENSG00000065183"	-0.99317670583229	0.000330301280537274
"ENSG00000065308"	"ENSG00000065308"	-1.20886058352621	0.0309967188888415
"ENSG00000065320"	"ENSG00000065320"	-1.15775310847626	0.0392975941756908
"ENSG00000065491"	"ENSG00000065491"	-0.51202024764342	0.0221213426151763
"ENSG00000065548"	"ENSG00000065548"	-1.00064043725907	3.90303823523562e-12
"ENSG00000065600"	"ENSG00000065600"	-1.07371522774074	1.63503991010377e-07
"ENSG00000065613"	"ENSG00000065613"	0.513441392083879	0.00218598943592583
"ENSG00000065665"	"ENSG00000065665"	0.396464191836973	0.0283457314807836
"ENSG00000065833"	"ENSG00000065833"	0.901563851854164	0.00191308045876396
"ENSG00000066044"	"ENSG00000066044"	0.239623102266322	0.0446442173657838
"ENSG00000066322"	"ENSG00000066322"	-0.482114896737151	0.0170964326739635
"ENSG00000066379"	"ENSG00000066379"	0.507399473753609	0.0127830393112352
"ENSG00000066629"	"ENSG00000066629"	0.378847625913059	0.0326245651496381
"ENSG00000066855"	"ENSG00000066855"	0.705784060923351	7.99351594172427e-05
"ENSG00000066933"	"ENSG00000066933"	0.439416543786492	0.0279201152055922
"ENSG00000067057"	"ENSG00000067057"	-1.41828989708352	6.54279933557829e-05
"ENSG00000067064"	"ENSG00000067064"	-1.80806241392675	8.07430239358511e-08
"ENSG00000067113"	"ENSG00000067113"	-0.965185305120612	0.0264591207588335
"ENSG00000067141"	"ENSG00000067141"	-0.499259046829854	0.027850936191498
"ENSG00000067167"	"ENSG00000067167"	-0.362831576481394	0.0294392113291001
"ENSG00000067177"	"ENSG00000067177"	-2.21713475270649	5.64402692250604e-09
"ENSG00000067191"	"ENSG00000067191"	0.774990632945262	0.00116625110617162
"ENSG00000067225"	"ENSG00000067225"	-1.31380095221173	0.000215402671505531
"ENSG00000067365"	"ENSG00000067365"	0.703802679797674	0.000539577642616752
"ENSG00000067533"	"ENSG00000067533"	0.460296069777169	0.000756675326571265
"ENSG00000067596"	"ENSG00000067596"	-0.38053763651087	0.013068401133638
"ENSG00000067606"	"ENSG00000067606"	-0.655571943584264	0.000740925915213171
"ENSG00000067829"	"ENSG00000067829"	-0.762565033945441	1.23298738962551e-05
"ENSG00000067840"	"ENSG00000067840"	-2.00302543695059	0.00119138419388776
"ENSG00000067900"	"ENSG00000067900"	-0.693279403986873	0.000732704697602577
"ENSG00000067992"	"ENSG00000067992"	-0.7325941989673	0.00527201219760502
"ENSG00000068001"	"ENSG00000068001"	0.375510226961814	0.00385965600235078
"ENSG00000068024"	"ENSG00000068024"	-0.587588519748505	0.0321460420965945
"ENSG00000068078"	"ENSG00000068078"	-0.845737387088601	0.0179194973468644
"ENSG00000068120"	"ENSG00000068120"	-0.46894557737942	0.000340121575189601
"ENSG00000068137"	"ENSG00000068137"	-1.12697525055261	0.00141420894696841
"ENSG00000068308"	"ENSG00000068308"	0.396464277868643	0.0003631363526987
"ENSG00000068354"	"ENSG00000068354"	0.496934356581085	0.00764192787560576
"ENSG00000068400"	"ENSG00000068400"	-1.46127323579472	2.16326899037774e-08
"ENSG00000068438"	"ENSG00000068438"	-0.385057953879809	0.0148033387632674
"ENSG00000068489"	"ENSG00000068489"	-0.99608582594194	0.00140018827120535
"ENSG00000068724"	"ENSG00000068724"	0.463764995623351	0.00122045863091246
"ENSG00000068784"	"ENSG00000068784"	0.337284573701299	0.00501897621742332
"ENSG00000069248"	"ENSG00000069248"	0.782091128843679	2.60556223894236e-10
"ENSG00000069329"	"ENSG00000069329"	0.366109434544872	0.000709919413131832
"ENSG00000069345"	"ENSG00000069345"	-0.259249653685854	0.0449957435311749
"ENSG00000069482"	"ENSG00000069482"	-1.59530793873558	0.00185417110524968
"ENSG00000069849"	"ENSG00000069849"	-0.398100873825644	0.0266688160967101
"ENSG00000069943"	"ENSG00000069943"	0.563702950103433	0.0219181318525406
"ENSG00000069966"	"ENSG00000069966"	-0.57074256147207	0.00184618222811767
"ENSG00000069998"	"ENSG00000069998"	-0.481841042126913	0.0175709454866645
"ENSG00000070010"	"ENSG00000070010"	-1.04325139689135	6.19543422353471e-08
"ENSG00000070047"	"ENSG00000070047"	0.242939020696052	0.048550325188343
"ENSG00000070061"	"ENSG00000070061"	0.380407092899721	0.0002829112720561
"ENSG00000070081"	"ENSG00000070081"	-0.683409220576773	0.0382459623974385
"ENSG00000070269"	"ENSG00000070269"	0.54434028470229	0.00952303056127828
"ENSG00000070413"	"ENSG00000070413"	0.454235623319597	0.00333579501810698
"ENSG00000070423"	"ENSG00000070423"	-0.468673605771791	0.00108288667150614
"ENSG00000070476"	"ENSG00000070476"	0.595838434927312	7.96159499245425e-05
"ENSG00000070495"	"ENSG00000070495"	0.378831279885368	0.0304717745256539
"ENSG00000070540"	"ENSG00000070540"	-0.90674355605266	0.00308175302348454
"ENSG00000070718"	"ENSG00000070718"	1.03531611236367	6.7438799907785e-08
"ENSG00000070756"	"ENSG00000070756"	-0.385538657715273	0.0234645340277266
"ENSG00000070770"	"ENSG00000070770"	-0.630393758548331	5.6121180436093e-07
"ENSG00000070882"	"ENSG00000070882"	-1.76604928539356	5.04564496226481e-06
"ENSG00000071051"	"ENSG00000071051"	0.55270671479479	0.00293999770003425
"ENSG00000071082"	"ENSG00000071082"	-2.37369078650935	4.55390232395173e-14
"ENSG00000071242"	"ENSG00000071242"	-1.1583183435185	0.00581444681339878
"ENSG00000071462"	"ENSG00000071462"	-0.38333805446112	0.0152378677511485
"ENSG00000071539"	"ENSG00000071539"	0.520229077503532	0.00583692750275324
"ENSG00000071564"	"ENSG00000071564"	-0.407758923702952	7.14020676043325e-05
"ENSG00000071859"	"ENSG00000071859"	-0.731289223232871	0.00117042277953905
"ENSG00000071894"	"ENSG00000071894"	-0.523854477726173	0.00207986509965918
"ENSG00000072042"	"ENSG00000072042"	-0.768603330138298	4.01564650557033e-10
"ENSG00000072071"	"ENSG00000072071"	-0.863592976451369	0.000858149512299911
"ENSG00000072134"	"ENSG00000072134"	0.61848322009817	5.62832078219603e-06
"ENSG00000072210"	"ENSG00000072210"	-1.29866915230055	6.68273490176038e-06
"ENSG00000072422"	"ENSG00000072422"	0.593801892054043	0.00135804835474852
"ENSG00000072501"	"ENSG00000072501"	-0.641126454167706	0.0479958607364785
"ENSG00000072609"	"ENSG00000072609"	-1.09184943849627	2.64675532840939e-07
"ENSG00000072682"	"ENSG00000072682"	-1.20887938047486	0.00443215503592849
"ENSG00000072736"	"ENSG00000072736"	0.218303113892018	0.0303365247008126
"ENSG00000072756"	"ENSG00000072756"	1.23011523235213	8.05292571734557e-12
"ENSG00000072778"	"ENSG00000072778"	-0.714274219536724	0.0270273891856292
"ENSG00000072786"	"ENSG00000072786"	-0.733660673821495	0.00486918631072685
"ENSG00000072803"	"ENSG00000072803"	0.56520489901068	0.00016398602475777
"ENSG00000072818"	"ENSG00000072818"	1.42436903588443	0.00792885669472548
"ENSG00000072832"	"ENSG00000072832"	-0.435259496428125	0.0357914053844609
"ENSG00000073008"	"ENSG00000073008"	-0.850170497964562	0.018012519183697
"ENSG00000073009"	"ENSG00000073009"	-1.04108917454955	0.00140177539461714
"ENSG00000073050"	"ENSG00000073050"	-0.329718986734747	0.0187396156611886
"ENSG00000073350"	"ENSG00000073350"	-1.08830496363097	0.000275665878804645
"ENSG00000073464"	"ENSG00000073464"	0.736272880150722	0.01683601115496
"ENSG00000073536"	"ENSG00000073536"	1.37041373285735	3.35429134829999e-12
"ENSG00000073711"	"ENSG00000073711"	0.551709924770273	0.000296016672288986
"ENSG00000073712"	"ENSG00000073712"	-0.739754054619245	0.000420089505520395
"ENSG00000073792"	"ENSG00000073792"	-1.64679854359569	9.01743764058079e-10
"ENSG00000073910"	"ENSG00000073910"	-1.49408546375264	0.0469057538550379
"ENSG00000074054"	"ENSG00000074054"	-0.672651687889545	0.0181304763882037
"ENSG00000074211"	"ENSG00000074211"	-1.92594969032616	0.00185417110524968
"ENSG00000074603"	"ENSG00000074603"	-0.465577821368167	0.0286742654647321
"ENSG00000074621"	"ENSG00000074621"	0.564676891008562	0.0282546724155027
"ENSG00000074696"	"ENSG00000074696"	-0.574193149451341	0.00270505607039508
"ENSG00000074842"	"ENSG00000074842"	-1.67081507737539	3.31915810322074e-09
"ENSG00000074935"	"ENSG00000074935"	0.714268080963037	0.0017526262553857
"ENSG00000075234"	"ENSG00000075234"	0.611255913257516	0.00247892861310479
"ENSG00000075303"	"ENSG00000075303"	-0.993494743147902	2.44518433738674e-05
"ENSG00000075336"	"ENSG00000075336"	0.579979852673699	4.49775679299325e-05
"ENSG00000075399"	"ENSG00000075399"	0.8467183835343	0.00632050731158663
"ENSG00000075415"	"ENSG00000075415"	0.370294760484974	0.0208184841255583
