"genes"	"logFC"	"adj.P.Val"
"ENSG00000000003"	"ENSG00000000003"	0.226350660099974	0.165566526184813
"ENSG00000000419"	"ENSG00000000419"	0.268270281750471	0.105783546417352
"ENSG00000000457"	"ENSG00000000457"	-0.0833626819816802	0.603663107446578
"ENSG00000000460"	"ENSG00000000460"	0.879966721965581	9.5224099776104e-06
"ENSG00000001036"	"ENSG00000001036"	0.156405388903512	0.42830968592487
"ENSG00000001084"	"ENSG00000001084"	-0.0729765429156224	0.553442186728193
"ENSG00000001167"	"ENSG00000001167"	-0.0341860062687775	0.88229690407579
"ENSG00000001461"	"ENSG00000001461"	-0.687513844538148	0.0641689866934069
"ENSG00000001497"	"ENSG00000001497"	0.390010723529564	0.000310524296066464
"ENSG00000001561"	"ENSG00000001561"	-0.357999169141865	0.11078246698802
"ENSG00000001617"	"ENSG00000001617"	1.57455234355789	2.20811395896577e-07
"ENSG00000001629"	"ENSG00000001629"	-0.366095349561986	0.00947015493767346
"ENSG00000001630"	"ENSG00000001630"	0.592883191149818	0.0274105123959139
"ENSG00000001631"	"ENSG00000001631"	-0.0668827356062724	0.672575925348165
"ENSG00000002330"	"ENSG00000002330"	0.0183704412668995	0.943458440497459
"ENSG00000002549"	"ENSG00000002549"	0.588337734696878	6.06222034136359e-05
"ENSG00000002822"	"ENSG00000002822"	-0.0142443974356192	0.943948444649079
"ENSG00000002834"	"ENSG00000002834"	-0.246721538397196	0.215114257358074
"ENSG00000002919"	"ENSG00000002919"	0.139770049389199	0.147853338171223
"ENSG00000003056"	"ENSG00000003056"	0.135676868684262	0.352869291026569
"ENSG00000003096"	"ENSG00000003096"	-0.11811121165892	0.671220917070416
"ENSG00000003147"	"ENSG00000003147"	-1.29491185142307	0.00474369446359745
"ENSG00000003393"	"ENSG00000003393"	-0.0742421378138998	0.624031442126704
"ENSG00000003400"	"ENSG00000003400"	-0.315526596965515	0.208209010733682
"ENSG00000003402"	"ENSG00000003402"	-0.732736183966766	0.00221925449254446
"ENSG00000003509"	"ENSG00000003509"	-0.154839157771902	0.676851850703642
"ENSG00000003756"	"ENSG00000003756"	-0.36991976579099	0.0424300802257167
"ENSG00000003989"	"ENSG00000003989"	0.558928989943017	0.389251147491737
"ENSG00000004059"	"ENSG00000004059"	0.161622807890157	0.395544562167204
"ENSG00000004142"	"ENSG00000004142"	0.382681739886998	0.00181089180396476
"ENSG00000004399"	"ENSG00000004399"	0.112104850314621	0.828436649330638
"ENSG00000004455"	"ENSG00000004455"	0.282849903259565	0.0550985278310691
"ENSG00000004478"	"ENSG00000004478"	1.03744715929157	4.40821649229539e-06
"ENSG00000004487"	"ENSG00000004487"	0.266388501984698	0.0310777589822775
"ENSG00000004534"	"ENSG00000004534"	-0.282717647961415	0.117507323639128
"ENSG00000004660"	"ENSG00000004660"	0.0256852399976177	0.953951944608712
"ENSG00000004700"	"ENSG00000004700"	0.0887201810791636	0.513790451675535
"ENSG00000004766"	"ENSG00000004766"	-0.315279940420578	0.129913870463558
"ENSG00000004777"	"ENSG00000004777"	0.457605887108611	0.197045994903609
"ENSG00000004779"	"ENSG00000004779"	0.521395763786736	0.00152050310410565
"ENSG00000004864"	"ENSG00000004864"	-0.0430511857621791	0.791465067577429
"ENSG00000004866"	"ENSG00000004866"	0.781647841817223	0.000815392653491375
"ENSG00000004897"	"ENSG00000004897"	0.406792331128965	0.000249765523524489
