"genes"	"logFC"	"adj.P.Val"
"ENSG00000000003"	"ENSG00000000003"	0.0600672303396528	0.998537395322521
"ENSG00000000419"	"ENSG00000000419"	0.100896278580719	0.986170379428244
"ENSG00000000457"	"ENSG00000000457"	-0.169478921211377	0.935949062309813
"ENSG00000000460"	"ENSG00000000460"	0.00296664194807511	0.999895236991226
"ENSG00000001036"	"ENSG00000001036"	-0.175626444316331	0.948140031526456
"ENSG00000001084"	"ENSG00000001084"	0.150784907112567	0.889561137593123
"ENSG00000001167"	"ENSG00000001167"	0.030232882936547	0.998537395322521
"ENSG00000001461"	"ENSG00000001461"	1.14684213310234	0.144327312765488
"ENSG00000001497"	"ENSG00000001497"	-0.0796807069796986	0.980742052794105
"ENSG00000001561"	"ENSG00000001561"	0.205588102813978	0.966628966666068
"ENSG00000001617"	"ENSG00000001617"	-0.520967952151565	0.643805888547507
"ENSG00000001629"	"ENSG00000001629"	0.155586477462962	0.937230376248302
"ENSG00000001630"	"ENSG00000001630"	-0.0661072359131479	0.998537395322521
"ENSG00000001631"	"ENSG00000001631"	-0.0590639122481038	0.996526386114087
"ENSG00000002330"	"ENSG00000002330"	0.167835920933998	0.984419823763728
"ENSG00000002549"	"ENSG00000002549"	-0.0860837848196635	0.988017434777704
"ENSG00000002822"	"ENSG00000002822"	0.000112572794755495	0.999895236991226
"ENSG00000002834"	"ENSG00000002834"	0.148951492445973	0.982762593243429
"ENSG00000002919"	"ENSG00000002919"	0.0717095444615888	0.979206156502858
"ENSG00000003056"	"ENSG00000003056"	-0.0249693774568774	0.998537395322521
"ENSG00000003096"	"ENSG00000003096"	0.201014381727703	0.969046510325307
"ENSG00000003147"	"ENSG00000003147"	0.904463594422947	0.391058178120755
"ENSG00000003393"	"ENSG00000003393"	0.0552901433655252	0.998537395322521
"ENSG00000003400"	"ENSG00000003400"	-0.553753728377542	0.70630506285559
"ENSG00000003402"	"ENSG00000003402"	-1.09814543092062	0.237033560546085
"ENSG00000003509"	"ENSG00000003509"	-0.548446635384858	0.562232135239624
"ENSG00000003756"	"ENSG00000003756"	0.137257651579728	0.984419823763728
"ENSG00000003989"	"ENSG00000003989"	-0.836728308997876	0.908279106666303
"ENSG00000004059"	"ENSG00000004059"	-0.166648474871981	0.963051438857925
"ENSG00000004142"	"ENSG00000004142"	-0.14742609972212	0.924308572108178
"ENSG00000004399"	"ENSG00000004399"	0.361634313411624	0.961548293038748
"ENSG00000004455"	"ENSG00000004455"	-0.227252683989813	0.771803787974402
"ENSG00000004478"	"ENSG00000004478"	-0.355150859152661	0.672790941572313
"ENSG00000004487"	"ENSG00000004487"	-0.0825304914188874	0.986490214623033
"ENSG00000004534"	"ENSG00000004534"	0.0647546955906504	0.998537395322521
"ENSG00000004660"	"ENSG00000004660"	0.415675892704025	0.910331506189921
"ENSG00000004700"	"ENSG00000004700"	0.123219406704133	0.944227187825819
"ENSG00000004766"	"ENSG00000004766"	-0.142212360042734	0.971056146246331
"ENSG00000004777"	"ENSG00000004777"	0.910068844516737	0.194768628616405
"ENSG00000004779"	"ENSG00000004779"	-0.290228738048102	0.658857274761992
"ENSG00000004864"	"ENSG00000004864"	-0.0721538960133476	0.992857570851282
"ENSG00000004866"	"ENSG00000004866"	-0.29177205260332	0.707806904034165
"ENSG00000004897"	"ENSG00000004897"	0.0553395680882798	0.992857570851282
"ENSG00000004948"	"ENSG00000004948"	-2.50710812636942	0.136283578645559
"ENSG00000004961"	"ENSG00000004961"	-0.0905349139937199	0.982762593243429
"ENSG00000004975"	"ENSG00000004975"	0.108772978967125	0.968235100336757
"ENSG00000005007"	"ENSG00000005007"	-0.170724858423669	0.780488449929944
"ENSG00000005020"	"ENSG00000005020"	0.356377292711446	0.865856328230178
"ENSG00000005022"	"ENSG00000005022"	-0.07093660514941	0.998537395322521
"ENSG00000005059"	"ENSG00000005059"	0.589963720630089	0.340571069948359
"ENSG00000005075"	"ENSG00000005075"	0.0485489047186588	0.998537395322521
"ENSG00000005100"	"ENSG00000005100"	-0.0760016240361697	0.998537395322521
"ENSG00000005156"	"ENSG00000005156"	-0.129494419906013	0.935949062309813
"ENSG00000005175"	"ENSG00000005175"	-0.00120733447635786	0.999895236991226
"ENSG00000005187"	"ENSG00000005187"	-0.0225020601513822	0.998537395322521
"ENSG00000005189"	"ENSG00000005189"	-0.29666759791739	0.729600515828346
"ENSG00000005206"	"ENSG00000005206"	0.135704317520256	0.989991489682315
"ENSG00000005238"	"ENSG00000005238"	0.016163252034235	0.999445771674779
"ENSG00000005249"	"ENSG00000005249"	0.278029766782737	0.961694232094048
"ENSG00000005302"	"ENSG00000005302"	-0.0298337265367371	0.998537395322521
"ENSG00000005339"	"ENSG00000005339"	-0.0505088031148214	0.998537395322521
"ENSG00000005379"	"ENSG00000005379"	0.0704604081966235	0.998537395322521
"ENSG00000005436"	"ENSG00000005436"	-0.136829954068837	0.956815771863196
"ENSG00000005448"	"ENSG00000005448"	0.153486494551951	0.986170379428244
"ENSG00000005469"	"ENSG00000005469"	0.366040515387519	0.918433888094885
"ENSG00000005483"	"ENSG00000005483"	0.0315677846097558	0.998537395322521
"ENSG00000005486"	"ENSG00000005486"	0.0605463697600316	0.998537395322521
"ENSG00000005700"	"ENSG00000005700"	-0.226553288703932	0.707806904034165
"ENSG00000005801"	"ENSG00000005801"	0.0417086049963667	0.998537395322521
"ENSG00000005810"	"ENSG00000005810"	-0.0400909694487707	0.998537395322521
"ENSG00000005812"	"ENSG00000005812"	0.0909898881417015	0.991306362363036
"ENSG00000005882"	"ENSG00000005882"	0.210145209430998	0.986170379428244
"ENSG00000005884"	"ENSG00000005884"	0.221377742045879	0.998537395322521
"ENSG00000005889"	"ENSG00000005889"	0.0117412904660373	0.999895236991226
"ENSG00000005893"	"ENSG00000005893"	0.0117875081011534	0.998826755969677
"ENSG00000005955"	"ENSG00000005955"	-0.00895788829942731	0.998826755969677
"ENSG00000006007"	"ENSG00000006007"	-0.0708040070112959	0.993574356780903
"ENSG00000006015"	"ENSG00000006015"	-0.0585524739528819	0.998537395322521
"ENSG00000006016"	"ENSG00000006016"	-0.692443214384177	0.932814687014803
"ENSG00000006025"	"ENSG00000006025"	-0.254854473352916	0.961694232094048
"ENSG00000006042"	"ENSG00000006042"	-0.170883924737369	0.982762593243429
"ENSG00000006062"	"ENSG00000006062"	0.33796268581331	0.884877230923644
"ENSG00000006114"	"ENSG00000006114"	0.0353826454913948	0.998537395322521
"ENSG00000006118"	"ENSG00000006118"	0.0208003384300687	0.998537395322521
"ENSG00000006125"	"ENSG00000006125"	-0.104600314609325	0.969046510325307
"ENSG00000006194"	"ENSG00000006194"	0.256840300777119	0.484431296184636
"ENSG00000006282"	"ENSG00000006282"	0.0107562001457167	0.999895236991226
"ENSG00000006327"	"ENSG00000006327"	0.101010442844567	0.998537395322521
"ENSG00000006432"	"ENSG00000006432"	-0.0743988933829597	0.998537395322521
"ENSG00000006451"	"ENSG00000006451"	0.111753545425076	0.97145895378293
"ENSG00000006453"	"ENSG00000006453"	-0.352135297452369	0.601259858510273
"ENSG00000006459"	"ENSG00000006459"	-0.110542469539718	0.993574356780903
"ENSG00000006468"	"ENSG00000006468"	-0.178830963867332	0.964444225955168
"ENSG00000006530"	"ENSG00000006530"	-0.0854456752641375	0.964444225955168
"ENSG00000006576"	"ENSG00000006576"	-0.00204243862619326	0.999895236991226
"ENSG00000006607"	"ENSG00000006607"	0.59750530102884	0.325526140990246
"ENSG00000006625"	"ENSG00000006625"	0.211727131508077	0.938109185820996
"ENSG00000006634"	"ENSG00000006634"	-0.198770228916412	0.901049957586194
"ENSG00000006652"	"ENSG00000006652"	-0.122413208744468	0.988017434777704
"ENSG00000006695"	"ENSG00000006695"	-0.165285902030622	0.890472379515264
"ENSG00000006704"	"ENSG00000006704"	0.180712130928473	0.838332202125864
"ENSG00000006712"	"ENSG00000006712"	-0.0500377662000738	0.992266759684005
"ENSG00000006715"	"ENSG00000006715"	-0.068712611427603	0.992857570851282
"ENSG00000006740"	"ENSG00000006740"	0.0300648450419485	0.998537395322521
"ENSG00000006744"	"ENSG00000006744"	-0.236780811031238	0.438651483251047
"ENSG00000006757"	"ENSG00000006757"	-0.312963830982481	0.785740052164453
"ENSG00000006831"	"ENSG00000006831"	0.0481462472684561	0.998537395322521
"ENSG00000006837"	"ENSG00000006837"	-0.0231199275035459	0.998537395322521
"ENSG00000007047"	"ENSG00000007047"	0.224918833181323	0.876218863355667
"ENSG00000007062"	"ENSG00000007062"	0.140511782286463	0.986490214623033
"ENSG00000007080"	"ENSG00000007080"	-0.120743350283975	0.986170379428244
"ENSG00000007168"	"ENSG00000007168"	0.0348541089627468	0.998537395322521
"ENSG00000007202"	"ENSG00000007202"	-0.178473296401357	0.94465121613809
"ENSG00000007237"	"ENSG00000007237"	1.04076752234034	0.103669165975899
"ENSG00000007341"	"ENSG00000007341"	0.170095931650534	0.838544573825015
"ENSG00000007376"	"ENSG00000007376"	-0.0221581939641563	0.998537395322521
"ENSG00000007384"	"ENSG00000007384"	-0.387019658215005	0.898655456903006
"ENSG00000007392"	"ENSG00000007392"	0.0464557959814169	0.998537395322521
"ENSG00000007402"	"ENSG00000007402"	0.414316808216734	0.874809902506715
"ENSG00000007516"	"ENSG00000007516"	0.906016344221704	0.707806904034165
"ENSG00000007520"	"ENSG00000007520"	-0.160987268972547	0.964346751819239
"ENSG00000007541"	"ENSG00000007541"	0.0467346817911124	0.998537395322521
"ENSG00000007545"	"ENSG00000007545"	0.0464914832957852	0.998537395322521
"ENSG00000007866"	"ENSG00000007866"	-0.0303854926647413	0.998537395322521
"ENSG00000007923"	"ENSG00000007923"	-0.0502543185741057	0.998537395322521
"ENSG00000007944"	"ENSG00000007944"	0.995134187660917	0.386760835855341
"ENSG00000007968"	"ENSG00000007968"	0.224150257097888	0.990321491834907
"ENSG00000008018"	"ENSG00000008018"	0.0377870409327187	0.998537395322521
"ENSG00000008083"	"ENSG00000008083"	0.568945256905318	0.626219167374113
"ENSG00000008086"	"ENSG00000008086"	-0.169658345337672	0.998537395322521
"ENSG00000008128"	"ENSG00000008128"	0.112511456830176	0.986372013523246
"ENSG00000008130"	"ENSG00000008130"	0.46450969328273	0.053579407848609
"ENSG00000008256"	"ENSG00000008256"	-0.270744810921944	0.911604864146255
"ENSG00000008277"	"ENSG00000008277"	0.457385162657605	0.707806904034165
"ENSG00000008282"	"ENSG00000008282"	-0.404827207350633	0.324564229014265
"ENSG00000008283"	"ENSG00000008283"	-0.406392998400982	0.740111782423604
"ENSG00000008294"	"ENSG00000008294"	-0.0346180698274703	0.998537395322521
"ENSG00000008300"	"ENSG00000008300"	0.381130481849404	0.857796803531188
"ENSG00000008311"	"ENSG00000008311"	-0.217253830735045	0.98984942738535
"ENSG00000008323"	"ENSG00000008323"	0.288072865560587	0.953595683822742
"ENSG00000008324"	"ENSG00000008324"	-0.282243107876305	0.750367801857996
"ENSG00000008382"	"ENSG00000008382"	0.229886919708445	0.934677770237637
"ENSG00000008394"	"ENSG00000008394"	0.0346945005675398	0.998537395322521
"ENSG00000008405"	"ENSG00000008405"	-0.0939478755332058	0.982762593243429
"ENSG00000008516"	"ENSG00000008516"	-0.0799583394289357	0.998537395322521
"ENSG00000008710"	"ENSG00000008710"	0.162516363679789	0.986490214623033
"ENSG00000008838"	"ENSG00000008838"	-0.169399613906716	0.807377186445471
"ENSG00000008853"	"ENSG00000008853"	0.332495799852705	0.409184849594556
"ENSG00000008869"	"ENSG00000008869"	-0.184067416229317	0.956815771863196
"ENSG00000008952"	"ENSG00000008952"	0.104783221289505	0.96140485423019
"ENSG00000008988"	"ENSG00000008988"	-0.0288712259088898	0.998537395322521
"ENSG00000009307"	"ENSG00000009307"	-0.0569918093857357	0.998537395322521
"ENSG00000009335"	"ENSG00000009335"	0.00368580047838282	0.999895236991226
"ENSG00000009413"	"ENSG00000009413"	-0.215038954832903	0.908279106666303
"ENSG00000009724"	"ENSG00000009724"	0.217757647206051	0.992857570851282
"ENSG00000009780"	"ENSG00000009780"	-0.468406666794759	0.199774223133198
"ENSG00000009790"	"ENSG00000009790"	-0.144143118168207	0.986714988335091
"ENSG00000009830"	"ENSG00000009830"	-0.0550072782319053	0.996526386114087
"ENSG00000009844"	"ENSG00000009844"	0.0155787353905649	0.998537395322521
"ENSG00000009954"	"ENSG00000009954"	-0.0274768351337909	0.998537395322521
"ENSG00000010017"	"ENSG00000010017"	0.251156305179666	0.473493387297603
"ENSG00000010072"	"ENSG00000010072"	-0.137862470182907	0.86885179343998
"ENSG00000010165"	"ENSG00000010165"	-0.257371932074445	0.785565789857554
"ENSG00000010219"	"ENSG00000010219"	0.373912215850112	0.791178354456552
"ENSG00000010244"	"ENSG00000010244"	0.173811350741435	0.824322855716534
"ENSG00000010256"	"ENSG00000010256"	0.119595125727956	0.971056146246331
"ENSG00000010270"	"ENSG00000010270"	-0.189075813379744	0.902414086031105
"ENSG00000010278"	"ENSG00000010278"	0.637295627706956	0.212730588555647
"ENSG00000010292"	"ENSG00000010292"	0.0411079588577341	0.998537395322521
"ENSG00000010295"	"ENSG00000010295"	0.258580237280563	0.938109185820996
"ENSG00000010318"	"ENSG00000010318"	-0.316697485845801	0.87300901186075
"ENSG00000010322"	"ENSG00000010322"	0.183722646127208	0.918433888094885
"ENSG00000010361"	"ENSG00000010361"	0.103599601675171	0.992857570851282
"ENSG00000010404"	"ENSG00000010404"	0.453691952191504	0.856473934711663
"ENSG00000010539"	"ENSG00000010539"	-0.136782174787874	0.985657416294331
"ENSG00000010803"	"ENSG00000010803"	-0.395521502903332	0.550654238893388
"ENSG00000010810"	"ENSG00000010810"	0.60612396946391	0.16734375152588
"ENSG00000010818"	"ENSG00000010818"	-0.757823307626141	0.539768902601489
"ENSG00000011007"	"ENSG00000011007"	-0.0588266782328623	0.998537395322521
"ENSG00000011009"	"ENSG00000011009"	0.278400958707043	0.499117255532572
"ENSG00000011021"	"ENSG00000011021"	-0.137675052595175	0.991306362363036
"ENSG00000011028"	"ENSG00000011028"	-0.496300679219274	0.763182495177274
"ENSG00000011052"	"ENSG00000011052"	-0.390388332273867	0.409184849594556
"ENSG00000011105"	"ENSG00000011105"	-1.1891484686307	0.064870542811911
"ENSG00000011114"	"ENSG00000011114"	-0.0563111804663235	0.998537395322521
"ENSG00000011132"	"ENSG00000011132"	-0.225022631056625	0.860712324228388
"ENSG00000011143"	"ENSG00000011143"	-0.082974126158684	0.990321491834907
"ENSG00000011198"	"ENSG00000011198"	-0.526574689290854	0.0483946786729977
"ENSG00000011201"	"ENSG00000011201"	0.392652314618549	0.956815771863196
"ENSG00000011243"	"ENSG00000011243"	0.0476374279850361	0.998537395322521
"ENSG00000011258"	"ENSG00000011258"	0.147848287755106	0.991306362363036
"ENSG00000011275"	"ENSG00000011275"	0.0417398395857981	0.998537395322521
"ENSG00000011304"	"ENSG00000011304"	-0.114426596344463	0.997646870859665
"ENSG00000011376"	"ENSG00000011376"	-0.0652429365976949	0.992857570851282
"ENSG00000011405"	"ENSG00000011405"	-0.184491133147973	0.868010909650703
"ENSG00000011422"	"ENSG00000011422"	0.491688190807931	0.945573795258574
"ENSG00000011426"	"ENSG00000011426"	-0.176385957797571	0.938534222011853
"ENSG00000011451"	"ENSG00000011451"	-0.0769532154761578	0.996526386114087
"ENSG00000011454"	"ENSG00000011454"	0.061810916570162	0.998537395322521
"ENSG00000011478"	"ENSG00000011478"	-0.344761664040246	0.726743839187304
"ENSG00000011485"	"ENSG00000011485"	-0.0830113650805317	0.966036729513602
"ENSG00000011523"	"ENSG00000011523"	0.227722919343175	0.798415495849102
"ENSG00000011566"	"ENSG00000011566"	-0.0965120923590558	0.986490214623033
"ENSG00000011638"	"ENSG00000011638"	-0.421249608019381	0.38706097808116
"ENSG00000012061"	"ENSG00000012061"	0.10978087345197	0.982762593243429
"ENSG00000012171"	"ENSG00000012171"	-0.319483824937692	0.986170379428244
"ENSG00000012174"	"ENSG00000012174"	-0.192132287323345	0.960532018903146
"ENSG00000012211"	"ENSG00000012211"	0.560101783731222	0.380429143551826
"ENSG00000012232"	"ENSG00000012232"	-0.180758609148736	0.980240151631536
"ENSG00000012660"	"ENSG00000012660"	-0.626259594123754	0.217552361357239
"ENSG00000012822"	"ENSG00000012822"	0.101538182893121	0.998537395322521
"ENSG00000012963"	"ENSG00000012963"	-0.193637828003868	0.736028526612803
"ENSG00000012983"	"ENSG00000012983"	-0.246612990370408	0.730248696281502
"ENSG00000013016"	"ENSG00000013016"	0.759064078357893	0.409929105908234
"ENSG00000013275"	"ENSG00000013275"	0.0688012554753421	0.992857570851282
"ENSG00000013288"	"ENSG00000013288"	0.699528769870073	0.589142339292683
"ENSG00000013297"	"ENSG00000013297"	1.93477304959187	0.0319702803092682
"ENSG00000013306"	"ENSG00000013306"	-0.246271071645438	0.631108175185513
"ENSG00000013364"	"ENSG00000013364"	0.663738960797258	0.281642093093521
"ENSG00000013374"	"ENSG00000013374"	0.108966381054821	0.94465121613809
"ENSG00000013375"	"ENSG00000013375"	0.0399143450026713	0.998537395322521
"ENSG00000013392"	"ENSG00000013392"	0.150828265509513	0.992085767396002
"ENSG00000013441"	"ENSG00000013441"	0.0315985571868917	0.998537395322521
"ENSG00000013503"	"ENSG00000013503"	0.016730714157564	0.998537395322521
"ENSG00000013523"	"ENSG00000013523"	-0.126379453808423	0.979435049957886
"ENSG00000013561"	"ENSG00000013561"	-0.183915507210215	0.96140485423019
"ENSG00000013583"	"ENSG00000013583"	-0.0971547342115297	0.998537395322521
"ENSG00000013810"	"ENSG00000013810"	0.159523844413519	0.956815771863196
"ENSG00000014123"	"ENSG00000014123"	-0.0935396892781897	0.992857570851282
"ENSG00000014138"	"ENSG00000014138"	0.034755125835061	0.998537395322521
"ENSG00000014164"	"ENSG00000014164"	-0.00206880302788677	0.999895236991226
"ENSG00000014216"	"ENSG00000014216"	0.266632695243368	0.60762131197221
"ENSG00000014641"	"ENSG00000014641"	-0.232170465566412	0.767039030785753
"ENSG00000014824"	"ENSG00000014824"	-0.11108427286961	0.962250529858116
"ENSG00000014914"	"ENSG00000014914"	0.34946196128262	0.966628966666068
"ENSG00000014919"	"ENSG00000014919"	-0.251001750275715	0.38706097808116
"ENSG00000015133"	"ENSG00000015133"	-0.486483520296954	0.598379446498144
"ENSG00000015153"	"ENSG00000015153"	0.862770242812306	0.39830330727484
"ENSG00000015171"	"ENSG00000015171"	-0.323051748789616	0.71522649485369
"ENSG00000015475"	"ENSG00000015475"	0.432427077308718	0.390058366144392
"ENSG00000015479"	"ENSG00000015479"	-0.011516924628001	0.998537395322521
"ENSG00000015532"	"ENSG00000015532"	0.283644415777111	0.938534222011853
"ENSG00000015676"	"ENSG00000015676"	-0.121607469519888	0.94465121613809
"ENSG00000016391"	"ENSG00000016391"	0.388674341938397	0.551774821607845
"ENSG00000016864"	"ENSG00000016864"	0.186805828453759	0.868188522014493
"ENSG00000017260"	"ENSG00000017260"	0.0223114215028885	0.998537395322521
"ENSG00000017483"	"ENSG00000017483"	-0.0760644454836532	0.998537395322521
"ENSG00000017797"	"ENSG00000017797"	-0.115245585700591	0.982762593243429
"ENSG00000018189"	"ENSG00000018189"	0.035222457890384	0.998537395322521
"ENSG00000018408"	"ENSG00000018408"	0.275556266620565	0.951899431988877
"ENSG00000018510"	"ENSG00000018510"	-0.130763519311637	0.935949062309813
"ENSG00000018625"	"ENSG00000018625"	0.939313631300047	0.729600515828346
"ENSG00000018699"	"ENSG00000018699"	-0.052536492952246	0.998537395322521
"ENSG00000018869"	"ENSG00000018869"	0.0381437362164553	0.998537395322521
"ENSG00000019144"	"ENSG00000019144"	-0.162904267065137	0.938534222011853
"ENSG00000019485"	"ENSG00000019485"	-0.213338756810944	0.982762593243429
"ENSG00000019582"	"ENSG00000019582"	0.176513544626007	0.994134919861334
"ENSG00000019995"	"ENSG00000019995"	-0.0142284999855686	0.998537395322521
"ENSG00000020129"	"ENSG00000020129"	0.238222704446257	0.961548293038748
"ENSG00000020181"	"ENSG00000020181"	0.657374473172747	0.955302349225846
"ENSG00000020256"	"ENSG00000020256"	-0.159314457423369	0.916532624968127
"ENSG00000020426"	"ENSG00000020426"	-0.138310513925199	0.954621110619283
"ENSG00000020577"	"ENSG00000020577"	-0.125147069967338	0.998537395322521
"ENSG00000020922"	"ENSG00000020922"	-0.0760481935360387	0.991306362363036
"ENSG00000021300"	"ENSG00000021300"	0.0971793071404697	0.998537395322521
"ENSG00000021355"	"ENSG00000021355"	-0.716569318452193	0.549616828989182
"ENSG00000021574"	"ENSG00000021574"	0.0370221101214797	0.998537395322521
"ENSG00000021776"	"ENSG00000021776"	0.16329982446228	0.918074113196617
"ENSG00000021826"	"ENSG00000021826"	0.0589987428643819	0.998537395322521
"ENSG00000022267"	"ENSG00000022267"	0.272679963962383	0.966628966666068
"ENSG00000022277"	"ENSG00000022277"	-0.0183771208048218	0.998537395322521
"ENSG00000022567"	"ENSG00000022567"	-0.274504696580467	0.846438130291554
"ENSG00000022840"	"ENSG00000022840"	-0.0164507204422949	0.998537395322521
"ENSG00000022976"	"ENSG00000022976"	-0.126937157126043	0.986490214623033
"ENSG00000023041"	"ENSG00000023041"	-0.103999073682099	0.985657416294331
"ENSG00000023171"	"ENSG00000023171"	0.836864652059413	0.465174737567427
"ENSG00000023191"	"ENSG00000023191"	-0.197356394037238	0.685799083665469
"ENSG00000023228"	"ENSG00000023228"	-0.0361940837719879	0.998537395322521
