"genes"	"logFC"	"adj.P.Val"
"ENSG00000027001"	"ENSG00000027001"	-0.414636110098236	0.0063607061579846
"ENSG00000027075"	"ENSG00000027075"	-2.23851823710573	6.77570027672078e-06
"ENSG00000027697"	"ENSG00000027697"	0.720985059326707	2.2061596956711e-05
"ENSG00000027847"	"ENSG00000027847"	0.351696141138006	0.00697083016803495
"ENSG00000028310"	"ENSG00000028310"	-0.421996136532851	0.0249975627010544
"ENSG00000028528"	"ENSG00000028528"	-0.301430963565921	0.0106209416392334
"ENSG00000028839"	"ENSG00000028839"	0.507307503182547	5.22396977383913e-05
"ENSG00000029153"	"ENSG00000029153"	-1.20768169462165	1.89709057183681e-09
"ENSG00000029534"	"ENSG00000029534"	-1.48296030920532	0.00708702230194745
"ENSG00000030582"	"ENSG00000030582"	-0.556831476323078	0.00711815889583678
"ENSG00000031823"	"ENSG00000031823"	0.401471648737529	0.000633113473769071
"ENSG00000032742"	"ENSG00000032742"	0.932410771054322	5.62199938116303e-05
"ENSG00000033011"	"ENSG00000033011"	-0.609481900953109	0.00120921625341764
"ENSG00000033050"	"ENSG00000033050"	0.37815154942408	0.00188230454601602
"ENSG00000033178"	"ENSG00000033178"	-0.311884671868406	0.0416804223754148
"ENSG00000033327"	"ENSG00000033327"	-1.36703398782204	0.0356463953181447
"ENSG00000034053"	"ENSG00000034053"	-0.692576454608686	0.000351807764446264
"ENSG00000034693"	"ENSG00000034693"	-0.356857673281681	0.00540186252983873
"ENSG00000035115"	"ENSG00000035115"	-0.896780075691364	0.00995354318486108
"ENSG00000035141"	"ENSG00000035141"	-0.502905813613236	0.00391312797266547
"ENSG00000035681"	"ENSG00000035681"	-0.660908845807921	2.98111487338903e-06
"ENSG00000035687"	"ENSG00000035687"	-0.426976679162696	0.0258097005614805
"ENSG00000037637"	"ENSG00000037637"	0.424482740752684	0.00216674552081221
"ENSG00000037757"	"ENSG00000037757"	-0.42189261306952	0.039005209989647
