"genes"	"logFC"	"adj.P.Val"
"ENSG00000000003"	"ENSG00000000003"	0.0938427560036486	0.642806849572184
"ENSG00000000419"	"ENSG00000000419"	-0.285047014520423	0.0518695367728744
"ENSG00000000457"	"ENSG00000000457"	0.165954747329679	0.361696045656974
"ENSG00000000460"	"ENSG00000000460"	-0.0167995367642213	0.942608176862705
"ENSG00000001036"	"ENSG00000001036"	0.440887720816966	0.00769340507610059
"ENSG00000001084"	"ENSG00000001084"	-0.0299120986779382	0.848904700963005
"ENSG00000001167"	"ENSG00000001167"	-0.281692574305395	0.122219347812377
"ENSG00000001461"	"ENSG00000001461"	0.862768243504333	0.0129789745395444
"ENSG00000001497"	"ENSG00000001497"	-0.151768981943093	0.15955429283735
"ENSG00000001561"	"ENSG00000001561"	0.451787127906811	0.0556624622845858
"ENSG00000001617"	"ENSG00000001617"	-1.17175047575462	2.61357913000079e-05
"ENSG00000001629"	"ENSG00000001629"	0.0112584351512917	0.958726138886277
"ENSG00000001630"	"ENSG00000001630"	-0.462913350339655	0.110131130553732
"ENSG00000001631"	"ENSG00000001631"	0.0425231004284754	0.806795315997147
"ENSG00000002330"	"ENSG00000002330"	0.0957623929716056	0.756050340551851
"ENSG00000002549"	"ENSG00000002549"	0.0886587759108552	0.609088391123495
"ENSG00000002822"	"ENSG00000002822"	-0.0512862846427646	0.816333906673965
"ENSG00000002834"	"ENSG00000002834"	-0.0478025514543479	0.86661720803762
"ENSG00000002919"	"ENSG00000002919"	0.0764312719648936	0.474942273298522
"ENSG00000003056"	"ENSG00000003056"	0.430142408149816	0.00269195963628629
"ENSG00000003096"	"ENSG00000003096"	0.313285065575661	0.251660550911281
"ENSG00000003147"	"ENSG00000003147"	1.09300501409106	9.99233840128716e-05
"ENSG00000003393"	"ENSG00000003393"	-0.218019838645626	0.136499629375236
"ENSG00000003400"	"ENSG00000003400"	-0.498290018985002	0.16493834024569
"ENSG00000003402"	"ENSG00000003402"	-0.604670780914685	0.12246463602958
"ENSG00000003509"	"ENSG00000003509"	0.712518476303069	0.00389150198944682
"ENSG00000003756"	"ENSG00000003756"	-0.0426253198152882	0.871568156539696
"ENSG00000003989"	"ENSG00000003989"	0.823096371558214	0.166165177750674
"ENSG00000004059"	"ENSG00000004059"	-0.180323027602131	0.38190848219395
"ENSG00000004142"	"ENSG00000004142"	-0.0467067794849907	0.787522564223717
"ENSG00000004399"	"ENSG00000004399"	-0.567102062978669	0.110648784967642
"ENSG00000004455"	"ENSG00000004455"	0.118457261413401	0.481958372036644
"ENSG00000004478"	"ENSG00000004478"	-0.28373394996767	0.166850575793037
"ENSG00000004487"	"ENSG00000004487"	-0.254850813629568	0.0558737322440856
"ENSG00000004534"	"ENSG00000004534"	-0.122278499174056	0.578979201096572
"ENSG00000004660"	"ENSG00000004660"	1.53672741682889	2.17457241823351e-06
"ENSG00000004700"	"ENSG00000004700"	0.00265645469491549	0.987926167125784
"ENSG00000004766"	"ENSG00000004766"	0.369011896685924	0.0198520878444106
"ENSG00000004777"	"ENSG00000004777"	-0.350878102698146	0.232247443585437
"ENSG00000004779"	"ENSG00000004779"	0.0933608439524676	0.635791841125039
"ENSG00000004864"	"ENSG00000004864"	-0.438644952484307	0.00191449955439958
"ENSG00000004866"	"ENSG00000004866"	0.642668142174466	9.85058982965602e-05
"ENSG00000004897"	"ENSG00000004897"	-0.0477220228909241	0.736074780253298
"ENSG00000004948"	"ENSG00000004948"	-4.21919527170801	1.50027445744528e-08
"ENSG00000004961"	"ENSG00000004961"	0.0866771917294997	0.531848987095835
"ENSG00000004975"	"ENSG00000004975"	-0.264865326524617	0.0342336030231612
"ENSG00000005007"	"ENSG00000005007"	0.0499333410159313	0.72885048177987
"ENSG00000005020"	"ENSG00000005020"	0.389930346498673	0.161140056600692
"ENSG00000005022"	"ENSG00000005022"	-0.106417528825775	0.632926614600468
"ENSG00000005059"	"ENSG00000005059"	0.774060657339652	0.000563030626232621
"ENSG00000005075"	"ENSG00000005075"	0.011917395420519	0.961551333412058
"ENSG00000005100"	"ENSG00000005100"	-0.0159448873703747	0.97246800946833
"ENSG00000005156"	"ENSG00000005156"	0.172322218731824	0.156835639636212
"ENSG00000005175"	"ENSG00000005175"	0.0922641894673832	0.474232509666878
"ENSG00000005187"	"ENSG00000005187"	0.0514249989898485	0.858000627634982
"ENSG00000005189"	"ENSG00000005189"	0.367281678368707	0.0526592555436312
"ENSG00000005206"	"ENSG00000005206"	-0.0823413675655269	0.774648567033986
"ENSG00000005238"	"ENSG00000005238"	-0.433963625650434	0.0722734862093681
"ENSG00000005249"	"ENSG00000005249"	1.56498922798284	2.78010063855485e-08
"ENSG00000005302"	"ENSG00000005302"	0.026989340555442	0.893800192506203
"ENSG00000005339"	"ENSG00000005339"	-0.383436489689756	0.430731237806545
"ENSG00000005379"	"ENSG00000005379"	1.13052936354001	0.045707431969033
"ENSG00000005436"	"ENSG00000005436"	0.0433591408998728	0.818236404652341
"ENSG00000005448"	"ENSG00000005448"	0.740342116206433	0.000388662999093401
"ENSG00000005469"	"ENSG00000005469"	0.727604086405477	0.00869620340565554
"ENSG00000005483"	"ENSG00000005483"	-0.536182693315143	0.000816602560458504
"ENSG00000005486"	"ENSG00000005486"	-0.178549163885522	0.432013461279605
"ENSG00000005700"	"ENSG00000005700"	-0.0749107533074334	0.64195917246651
"ENSG00000005801"	"ENSG00000005801"	0.100310329574481	0.56671127054116
"ENSG00000005810"	"ENSG00000005810"	-0.231202948289928	0.356214283874373
"ENSG00000005812"	"ENSG00000005812"	0.139870412492177	0.411662136157792
"ENSG00000005882"	"ENSG00000005882"	0.267798120489072	0.373319090865468
"ENSG00000005884"	"ENSG00000005884"	0.618237580345536	0.239856770234014
"ENSG00000005889"	"ENSG00000005889"	-0.0473901546063376	0.889112961942898
"ENSG00000005893"	"ENSG00000005893"	-0.307416235814751	0.0278419599742443
"ENSG00000005955"	"ENSG00000005955"	0.107711355107712	0.413806249357284
"ENSG00000006007"	"ENSG00000006007"	0.290969906217946	0.0523940451605632
"ENSG00000006015"	"ENSG00000006015"	0.171386735730237	0.565900791537591
"ENSG00000006016"	"ENSG00000006016"	-0.506633912648237	0.477548182378506
"ENSG00000006025"	"ENSG00000006025"	0.0663591359471138	0.859988754476945
"ENSG00000006042"	"ENSG00000006042"	-0.579082871056076	0.00168397668662774
"ENSG00000006062"	"ENSG00000006062"	0.366494008721454	0.16112765786837
"ENSG00000006114"	"ENSG00000006114"	0.12268523357772	0.492059080468156
"ENSG00000006118"	"ENSG00000006118"	-0.205736750984863	0.244494801538407
"ENSG00000006125"	"ENSG00000006125"	-0.122839988563979	0.381133046095537
"ENSG00000006194"	"ENSG00000006194"	-0.00341436821887608	0.984791542211848
"ENSG00000006282"	"ENSG00000006282"	0.458597113896428	0.0877156249656918
"ENSG00000006327"	"ENSG00000006327"	0.21972184426552	0.528523638297976
"ENSG00000006432"	"ENSG00000006432"	-0.452400463969656	0.29034895868202
"ENSG00000006451"	"ENSG00000006451"	0.0611239816793532	0.721514851729921
"ENSG00000006453"	"ENSG00000006453"	-0.0484951535719382	0.834487271215703
"ENSG00000006459"	"ENSG00000006459"	-0.901366931154991	2.61617862258385e-05
"ENSG00000006468"	"ENSG00000006468"	0.86855535163046	1.3465089435272e-05
"ENSG00000006530"	"ENSG00000006530"	0.215301859228098	0.024796391965887
"ENSG00000006576"	"ENSG00000006576"	0.00997943254121392	0.962335844441208
"ENSG00000006607"	"ENSG00000006607"	-0.556840910311613	0.0116259228882849
"ENSG00000006625"	"ENSG00000006625"	0.436620055676433	0.0125166697703316
"ENSG00000006634"	"ENSG00000006634"	0.0899884356669425	0.608970884842045
"ENSG00000006652"	"ENSG00000006652"	0.440781356138739	0.0237501506956036
"ENSG00000006695"	"ENSG00000006695"	0.0762141879636085	0.622501224205426
"ENSG00000006704"	"ENSG00000006704"	-0.274494236620622	0.0191463604265609
"ENSG00000006712"	"ENSG00000006712"	0.203232782301792	0.0238071286328304
"ENSG00000006715"	"ENSG00000006715"	0.0775027529465868	0.620030825557021
"ENSG00000006740"	"ENSG00000006740"	0.483201921752001	0.00243515668636731
"ENSG00000006744"	"ENSG00000006744"	0.0618316643655454	0.630329032365335
"ENSG00000006757"	"ENSG00000006757"	-0.0660625794428782	0.754057889142821
"ENSG00000006831"	"ENSG00000006831"	-0.301104818009453	0.0113293671107211
"ENSG00000006837"	"ENSG00000006837"	0.0763722841219483	0.533866450377366
"ENSG00000007047"	"ENSG00000007047"	-0.428185869753656	0.00900785793276273
"ENSG00000007062"	"ENSG00000007062"	0.533599895624232	0.0164689573083979
"ENSG00000007080"	"ENSG00000007080"	-0.178770835093507	0.339845009525715
"ENSG00000007168"	"ENSG00000007168"	0.107036437160788	0.297433018160695
"ENSG00000007202"	"ENSG00000007202"	-0.195516846454293	0.29978532185682
"ENSG00000007237"	"ENSG00000007237"	-0.641172806202021	0.0166261829890448
"ENSG00000007341"	"ENSG00000007341"	-0.00158593595226542	0.993688582783699
"ENSG00000007376"	"ENSG00000007376"	0.168871175706831	0.239856770234014
"ENSG00000007384"	"ENSG00000007384"	-1.17752938450327	4.75730438266295e-05
"ENSG00000007392"	"ENSG00000007392"	0.174693370067939	0.424084252961851
"ENSG00000007402"	"ENSG00000007402"	-0.318148313664167	0.341097430494218
"ENSG00000007516"	"ENSG00000007516"	-0.513513782468173	0.342548809992028
"ENSG00000007520"	"ENSG00000007520"	0.0496235131973117	0.82884563663094
"ENSG00000007541"	"ENSG00000007541"	-0.20468656841523	0.287444811636122
"ENSG00000007545"	"ENSG00000007545"	-0.268427969779719	0.176514672920875
"ENSG00000007866"	"ENSG00000007866"	-0.138082793091615	0.612877917663748
"ENSG00000007923"	"ENSG00000007923"	-0.0760642261374151	0.675048628417413
"ENSG00000007944"	"ENSG00000007944"	1.48392415334265	3.21935293568822e-05
"ENSG00000007968"	"ENSG00000007968"	0.0909755550564244	0.856807530937155
"ENSG00000008018"	"ENSG00000008018"	0.0600047411132945	0.772447075128149
"ENSG00000008083"	"ENSG00000008083"	1.42353387489014	3.13498088229819e-06
"ENSG00000008086"	"ENSG00000008086"	-0.215135425267367	0.717973332519012
"ENSG00000008128"	"ENSG00000008128"	-0.0624934705072597	0.771468596292877
"ENSG00000008130"	"ENSG00000008130"	-0.0984896863190601	0.48165105861776
"ENSG00000008256"	"ENSG00000008256"	-0.177887576321563	0.477070836681005
"ENSG00000008277"	"ENSG00000008277"	0.382727779370943	0.161499830821886
"ENSG00000008282"	"ENSG00000008282"	-0.421274319108218	0.00679211154047034
"ENSG00000008283"	"ENSG00000008283"	0.105280763098658	0.667215333818102
"ENSG00000008294"	"ENSG00000008294"	-0.129097632933378	0.523149363785635
"ENSG00000008300"	"ENSG00000008300"	0.00974366931310477	0.980192765972519
"ENSG00000008311"	"ENSG00000008311"	1.69281963594982	1.54791989372107e-06
"ENSG00000008323"	"ENSG00000008323"	-0.397620555477498	0.201140970355417
"ENSG00000008324"	"ENSG00000008324"	0.588675325324099	0.000497418754642274
"ENSG00000008382"	"ENSG00000008382"	-0.166177363541146	0.471235927950301
"ENSG00000008394"	"ENSG00000008394"	0.144501856913626	0.401508182266229
"ENSG00000008405"	"ENSG00000008405"	-0.183245955204915	0.159465758100047
"ENSG00000008516"	"ENSG00000008516"	0.417066655682227	0.191688496143209
"ENSG00000008710"	"ENSG00000008710"	-0.174501323214582	0.558042830002249
"ENSG00000008838"	"ENSG00000008838"	-0.119614160239464	0.312943365390363
"ENSG00000008853"	"ENSG00000008853"	-0.00488237404719616	0.983123749867449
"ENSG00000008869"	"ENSG00000008869"	-0.149980584562714	0.45937614143495
"ENSG00000008952"	"ENSG00000008952"	0.104190583694966	0.409335339015196
"ENSG00000008988"	"ENSG00000008988"	0.0679469633718472	0.81260625580291
"ENSG00000009307"	"ENSG00000009307"	-0.118507730948746	0.459408810595429
"ENSG00000009335"	"ENSG00000009335"	-0.288746626262371	0.0183588684772873
"ENSG00000009413"	"ENSG00000009413"	-0.270302899721874	0.142608748770867
"ENSG00000009724"	"ENSG00000009724"	-0.581008317957152	0.1644670901741
"ENSG00000009780"	"ENSG00000009780"	0.138913741916772	0.426491803068378
"ENSG00000009790"	"ENSG00000009790"	0.154336219287986	0.566677357226722
"ENSG00000009830"	"ENSG00000009830"	-0.292592588157762	0.019701460122096
"ENSG00000009844"	"ENSG00000009844"	-0.0472078981390345	0.762537659107409
"ENSG00000009954"	"ENSG00000009954"	-0.109651784535941	0.688596373683133
"ENSG00000010017"	"ENSG00000010017"	-0.283398740814826	0.0105341680481496
"ENSG00000010072"	"ENSG00000010072"	-0.00967865051991179	0.951227113998485
"ENSG00000010165"	"ENSG00000010165"	0.0928730885768667	0.64302507966554
"ENSG00000010219"	"ENSG00000010219"	0.197925173427107	0.504523811930023
"ENSG00000010244"	"ENSG00000010244"	0.110876222769019	0.408926084224837
"ENSG00000010256"	"ENSG00000010256"	-0.0815199581838115	0.659187301932131
"ENSG00000010270"	"ENSG00000010270"	0.0518051508521502	0.789431250299094
"ENSG00000010278"	"ENSG00000010278"	-0.102563671551158	0.721398744300855
"ENSG00000010292"	"ENSG00000010292"	-0.480914726217013	0.0479613196329196
"ENSG00000010295"	"ENSG00000010295"	-0.0893011639659598	0.780459670701128
"ENSG00000010318"	"ENSG00000010318"	-0.0284640038562882	0.923092251827468
"ENSG00000010322"	"ENSG00000010322"	-0.101546832139287	0.594031267927133
"ENSG00000010361"	"ENSG00000010361"	0.0328157974807883	0.904969187144867
"ENSG00000010404"	"ENSG00000010404"	-0.0141859531690085	0.980098838517578
"ENSG00000010539"	"ENSG00000010539"	-0.0783226508057471	0.758859560317477
"ENSG00000010803"	"ENSG00000010803"	0.0284844479880828	0.91717298525499
"ENSG00000010810"	"ENSG00000010810"	0.527395118471984	0.00479827518186087
"ENSG00000010818"	"ENSG00000010818"	-0.00992404585453333	0.984791542211848
"ENSG00000011007"	"ENSG00000011007"	-0.101182864193537	0.58840888358677
"ENSG00000011009"	"ENSG00000011009"	-0.0726356190033473	0.650459416560437
"ENSG00000011021"	"ENSG00000011021"	-0.062734053172961	0.848751143056077
"ENSG00000011028"	"ENSG00000011028"	-1.58524125598191	1.96280009842614e-07
"ENSG00000011052"	"ENSG00000011052"	-0.0310901021060896	0.896698042046994
"ENSG00000011105"	"ENSG00000011105"	-0.782546294680023	0.00318234335531422
"ENSG00000011114"	"ENSG00000011114"	-0.156754218244907	0.316667285291953
"ENSG00000011132"	"ENSG00000011132"	0.0986536929081945	0.634470591399289
"ENSG00000011143"	"ENSG00000011143"	0.154218995105518	0.3190726298169
"ENSG00000011198"	"ENSG00000011198"	0.0915023322296697	0.584786053872638
"ENSG00000011201"	"ENSG00000011201"	0.043153580616659	0.938844266052437
"ENSG00000011243"	"ENSG00000011243"	0.0181191570613191	0.95043075718128
"ENSG00000011258"	"ENSG00000011258"	0.0973609041020351	0.760414605930274
"ENSG00000011275"	"ENSG00000011275"	-0.254021835756268	0.110492818767575
"ENSG00000011304"	"ENSG00000011304"	-0.176208066854453	0.583809833767869
"ENSG00000011376"	"ENSG00000011376"	0.155690072084169	0.290452534631555
"ENSG00000011405"	"ENSG00000011405"	-0.208927910544012	0.132328786669178
"ENSG00000011422"	"ENSG00000011422"	0.729823502483292	0.14385130831024
