Chimpanzee Human
ENSG00000111110 0.534356797903682 0.30889051450425
ENSG00000111144 0.980256004868931 0.167388628275002
ENSG00000111145 0.624713730033763 0.321478659876001
ENSG00000111186 0.454123478912817 0.19638763341213
ENSG00000111196 0.670959971184275 0.168484199542974
ENSG00000111203 0.325171711684068 0.158632571358776
ENSG00000111206 0.325269555965266 0.0822800579077458
ENSG00000111215 0.458115845950922 0.273953415923307
ENSG00000111224 0.56418505685159 0.287792342638585
ENSG00000111237 0.289480882662614 0.312178973875654
ENSG00000111249 0.53538228147243 0.155898184215096
ENSG00000111261 0.580365134612117 0.749163060047457
ENSG00000111266 0.138277446363535 0.44181920696976
ENSG00000111269 0.0613726958750767 0.242877101086598
ENSG00000111271 0.287157670767869 0.226789551760874
ENSG00000111275 0.527285424922484 0.101499555434261
ENSG00000111276 0.0672468166631396 0.321642541600802
ENSG00000111300 0.266915918526966 0.128392060527534
ENSG00000111319 0.813052287813216 0.527518867828692
ENSG00000111321 0.896777207714356 0.367383332452068
ENSG00000111325 0.535796523461541 0.293635532469522
ENSG00000111328 0.871134566054017 0.230630886880464
ENSG00000111361 0.19610316298158 0.182081223590619
ENSG00000111364 0.518086406944685 0.690787394660289
ENSG00000111371 0.554056204053803 0.0588160092184143
ENSG00000111412 0.75677731327633 0.326227497028626
ENSG00000111445 0.908876530952645 0.193756600222315
ENSG00000111450 0.703614787418273 0.0500509559633715
ENSG00000111530 0.356500833795833 0.235534634831467
ENSG00000111554 0.692495410473221 0.0565185911313673
ENSG00000111596 0.852134965698358 0.255748986976207
ENSG00000111602 0.364659184688257 0.417931704958383
ENSG00000111605 0.79243529473944 0.310509007168058
ENSG00000111615 0.077560950114112 0.106585762698279
ENSG00000111641 0.153314280733539 0.85687268367579
ENSG00000111647 0.0600466943338293 0.695583735461095
ENSG00000111652 0.714614175764123 0.401266147379284
ENSG00000111653 0.925893287436066 0.103658593894251
ENSG00000111664 0.204769217422029 0.0692931527199958
ENSG00000111665 0.418790149438806 0.0820056634991878
ENSG00000111666 0.156776743906022 0.614140464680432
ENSG00000111667 0.657276405467002 0.271115486159364
ENSG00000111670 0.492655408140805 0.405356073787751
ENSG00000111671 0.084132976359812 0.0644799455803546
ENSG00000111674 0.973759085181657 0.821098909919665
ENSG00000111676 0.069251380602284 0.0762500605437277
ENSG00000111679 0.578566579882952 0.117942723459807
ENSG00000111684 0.154722243507749 0.39644552638323
ENSG00000111707 0.150755130051526 0.626220437291523
ENSG00000111725 0.421381187173167 0.173575333476376
ENSG00000111726 0.0929065499114687 0.120720854328737
ENSG00000111731 0.458832136082586 0.336433221434124
ENSG00000111737 0.849113764920586 0.107048695822569
ENSG00000111752 0.317282546057923 0.177204850847489
ENSG00000111785 0.733545943007041 0.525877974472198
ENSG00000111786 0.587330968025886 0.103415327194184
ENSG00000111790 0.351492053379851 0.521319122302809
ENSG00000111802 0.378363370793343 0.0852786807993398
ENSG00000111843 0.385246516873879 0.175631463434411
ENSG00000111845 0.279634759788508 0.791201740398805
ENSG00000111846 0.299354811282808 0.971315486891542
ENSG00000111850 0.869252960770291 0.076857629589823
ENSG00000111859 0.621281250705024 0.234331037661514
ENSG00000111877 0.0670682234161001 0.126907922254251
ENSG00000111879 0.78268907329977 0.495670562958712
ENSG00000111880 0.699598530127514 0.482271708658576
ENSG00000111885 0.762726429060226 0.130615324528036
ENSG00000111897 0.441624009266304 0.592917713563493
ENSG00000111906 0.836552857019356 0.242534799460014
ENSG00000111907 0.803061785851778 0.808930778380283
ENSG00000111911 0.288248060455618 0.379599348968608
ENSG00000111912 0.487738683773006 0.465166400413698
ENSG00000111913 0.727268769089097 0.46998012352089
ENSG00000111962 0.0628464730809147 0.27622448373268
ENSG00000112033 0.412364136961254 0.385087123094367
ENSG00000112039 0.255148450941592 0.751289383633627
ENSG00000112096 0.394200182828077 0.245390225125175
ENSG00000112118 0.686337806217762 0.271471107694932
ENSG00000112144 0.122713873947069 0.292950539093517
ENSG00000112167 0.633387427046948 0.0848429864762426
ENSG00000112182 0.22613098494493 0.198011845661223
ENSG00000112183 0.920707630036007 0.295906192590934
ENSG00000112186 0.441078186648672 0.302324051384663
ENSG00000112200 0.303383708248457 0.154474805216079
ENSG00000112208 0.261131805669664 0.911113980500626
ENSG00000112218 0.520352223469779 0.130034272392444
ENSG00000112234 0.652641313336768 0.553680694176478
ENSG00000112237 0.608399109910934 0.420789739839468
ENSG00000112249 0.859192655363723 0.25411948747404
ENSG00000112280 0.891122370966342 0.178703653318363
ENSG00000112290 0.989604322810906 0.0743185128919746
ENSG00000112293 0.409125359735633 0.786391381090837
ENSG00000112294 0.16629560976343 0.481338137094489
ENSG00000112297 0.684238280919529 0.933223027623919
ENSG00000112304 0.841171953911807 0.300729478365145
ENSG00000112306 0.272196304039176 0.0593236449741923
ENSG00000112335 0.40536047209942 0.0576745460395232
ENSG00000112339 0.282699834935336 0.188960727627623
ENSG00000112357 0.204312539455146 0.0565492022076788
ENSG00000112378 0.589343320642731 0.835766606510566
ENSG00000112406 0.181190404981126 0.0592183209168999
ENSG00000112414 0.165968058844885 0.350216714725441
ENSG00000112419 0.545761055642407 0.254281322053846
ENSG00000112473 0.50751071307757 0.556739567867809
ENSG00000112511 0.270252778611136 0.183310970473215
ENSG00000112531 0.111108406991998 0.333907495448375
ENSG00000112541 0.547519038939647 0.833326530618913
ENSG00000112559 0.27012520707652 0.491964570974306
ENSG00000112576 0.251411329521182 0.879013251398604
ENSG00000112584 0.0513041586262153 0.688745813593601
ENSG00000112592 0.440988115485938 0.374069226028507
ENSG00000112640 0.533737628931279 0.267269107254229
ENSG00000112651 0.244039988277044 0.0512243869977009
ENSG00000112655 0.977978872245419 0.223850298280483
ENSG00000112664 0.277854773804744 0.230029689544004
ENSG00000112667 0.804263624383492 0.0982123588419939
ENSG00000112679 0.150456578160764 0.510259497464746
ENSG00000112685 0.573641779047222 0.382336170546718
ENSG00000112697 0.0924970094388875 0.227603890106295
ENSG00000112701 0.276602297578019 0.274205949206262
ENSG00000112715 0.251564230505149 0.177499472533206
ENSG00000112759 0.576224594986412 0.80661529177146
ENSG00000112773 0.443449851887741 0.2514295300006
ENSG00000112787 0.473347559502707 0.157807502177615
ENSG00000112812 0.884898615232163 0.77848208159393
ENSG00000112851 0.91963144693123 0.0756118288245731
ENSG00000112852 0.445870306479317 0.635342729325848
ENSG00000112874 0.120048113038009 0.604952050343448
ENSG00000112877 0.107140220858656 0.270854305528963
ENSG00000112893 0.12031466598566 0.359064990904012
ENSG00000112902 0.265649609762645 0.328388853221782
ENSG00000112941 0.694273483459486 0.401528131828903
ENSG00000112984 0.730685932950013 0.318508827299666
ENSG00000112992 0.219645871079218 0.22072373966408
ENSG00000113013 0.709065045858474 0.251179831432602
ENSG00000113048 0.657918187231772 0.196436000303806
ENSG00000113068 0.760526837161747 0.320280898627019
ENSG00000113083 0.716456082991021 0.414304638668944
ENSG00000113108 0.475843152015292 0.423335112293861
ENSG00000113119 0.14697533440801 0.305620871040307
ENSG00000113140 0.71220939791576 0.21308533765218
ENSG00000113141 0.191528471322714 0.0546243089373391
ENSG00000113163 0.300555642480974 0.369800407873628
ENSG00000113205 0.567699004426461 0.0753253794127289
ENSG00000113209 0.547093075080604 0.534673467356763
ENSG00000113248 0.457474105457284 0.797096317182299
ENSG00000113269 0.296326535413794 0.191652768106492
ENSG00000113272 0.927854392679495 0.607156575749819
ENSG00000113273 0.447050051425671 0.0512770153458841
ENSG00000113282 0.240329340453801 0.477890434329363
ENSG00000113296 0.110052650461244 0.516515841494318
ENSG00000113318 0.681958291431846 0.179198179397876
ENSG00000113319 0.932680903760357 0.357103665460255
ENSG00000113328 0.21510100983086 0.20025809778641
ENSG00000113360 0.0802353731437112 0.0647696882965517
ENSG00000113368 0.691091902009203 0.687422171521222
ENSG00000113384 0.505594285643461 0.0966631250742864
ENSG00000113391 0.752969421759866 0.0995315091731546
ENSG00000113441 0.207544280079716 0.205829203687348
ENSG00000113448 0.124467140108145 0.109243801120501
ENSG00000113456 0.158545607158707 0.191826855103135
ENSG00000113522 0.0804368054868935 0.353083983941074
ENSG00000113532 0.0556696743875729 0.613590237614789
ENSG00000113552 0.335116037176661 0.483910400150652
ENSG00000113569 0.464363178310854 0.219936436034065
ENSG00000113575 0.30892370369883 0.0757511533123602
ENSG00000113580 0.55444371482687 0.671751891031599
ENSG00000113593 0.515446986819336 0.104297366896657
ENSG00000113594 0.602235580193792 0.118414706708704
ENSG00000113597 0.258727102405303 0.0519170027325231
ENSG00000113615 0.4790399460602 0.076328708305674
ENSG00000113621 0.461417016035173 0.151049802052281
ENSG00000113643 0.151114294567622 0.101352869595224
ENSG00000113645 0.603848425173679 0.0658503634892331
ENSG00000113648 0.828644491003133 0.396318761770854
ENSG00000113649 0.758908785665577 0.603143355816733
ENSG00000113657 0.132440951060847 0.890955086315661
ENSG00000113658 0.49141788011667 0.190965872539475
ENSG00000113712 0.470315034559027 0.135890143023278
ENSG00000113716 0.68269957890854 0.592954939017939
ENSG00000113721 0.681946378876284 0.25853782216771
ENSG00000113734 0.403169655591755 0.0589851924388339
ENSG00000113739 0.796041110031724 0.164407592744512
ENSG00000113742 0.594988442895298 0.0890700429772745
ENSG00000113758 0.524172636829283 0.387829704345632
ENSG00000113761 0.974735769240545 0.465260831415422
ENSG00000113790 0.421761157230081 0.266612226249636
ENSG00000113810 0.176855072805147 0.646969462546141
ENSG00000113811 0.742309971853896 0.394697911759509
ENSG00000113812 0.147583158391417 0.410420923455495
ENSG00000113966 0.873418111019954 0.134053295093303
ENSG00000113971 0.702172366203552 0.0979787625807164
ENSG00000114021 0.376823526158754 0.467521426245422
ENSG00000114026 0.415723784032676 0.0679674690122267
ENSG00000114054 0.274040312812325 0.486722478968498
ENSG00000114062 0.584188243500085 0.446429125690414
ENSG00000114115 0.873437333189385 0.0893234868815812
ENSG00000114120 0.508833972097126 0.0957188215735943
ENSG00000114125 0.736061392213348 0.101388512851814
ENSG00000114126 0.469844544478658 0.368119422995282
ENSG00000114127 0.280022692277743 0.0872012587063553
ENSG00000114200 0.886427752030935 0.235218972634498
ENSG00000114251 0.709205816951468 0.934512538620043
ENSG00000114268 0.588007432903982 0.384253740865179
ENSG00000114270 0.961970006082039 0.199824918191395
ENSG00000114279 0.456429448261526 0.154091880022689
ENSG00000114302 0.644263870681473 0.10635793666004
ENSG00000114315 0.412617906493438 0.230989544924506
ENSG00000114316 0.475006478987222 0.15842862693477
ENSG00000114331 0.279291642326115 0.111166277219787
ENSG00000114346 0.109274789298603 0.103296968845804
ENSG00000114353 0.0809219786161883 0.924905715936812
ENSG00000114354 0.738599696385037 0.141117535493222
ENSG00000114383 0.240826572271623 0.265070311860417
ENSG00000114395 0.931208140610187 0.13018446440251
ENSG00000114405 0.758648745152189 0.0966494038899481
ENSG00000114416 0.214991979980853 0.175450862201558
ENSG00000114423 0.161520172844812 0.0820707462054674
ENSG00000114446 0.740634312527812 0.230089133663543
ENSG00000114480 0.244740726814012 0.286582185165085
ENSG00000114529 0.0519498101120499 0.379403452450784
ENSG00000114544 0.699101778156999 0.293422640075723
ENSG00000114554 0.31891870360413 0.0965924783483919
ENSG00000114626 0.84559863510484 0.932177338098264
ENSG00000114631 0.630624784727763 0.470171944967916
ENSG00000114646 0.487946171865158 0.196005357294655
ENSG00000114650 0.355372961341072 0.753838748326531
ENSG00000114686 0.419690181022609 0.0574803553975078
ENSG00000114698 0.475217283278815 0.142754750200897
ENSG00000114735 0.307879139463788 0.0504765833295053
ENSG00000114737 0.391125127494312 0.190079568351806
ENSG00000114738 0.487796575637882 0.573287101314463
ENSG00000114739 0.496637987519774 0.372497673471029
ENSG00000114742 0.411879963451236 0.767937779540249
ENSG00000114744 0.591397791146678 0.177773515839491
ENSG00000114779 0.551709377317145 0.256781926787542
ENSG00000114784 0.422330055240628 0.170249338407946
ENSG00000114786 0.322998882755417 0.161695851278457
ENSG00000114790 0.433306024524656 0.790398570601376
ENSG00000114796 0.104746998018219 0.69487149477338
ENSG00000114805 0.876950318691546 0.277158010901617
ENSG00000114812 0.55534130459247 0.535813063936403
ENSG00000114853 0.0606011821815262 0.865666678572309
ENSG00000114854 0.314538989071419 0.371786212985099
ENSG00000114857 0.62206778730111 0.147549135099649
ENSG00000114859 0.83475049144434 0.183388085123064
ENSG00000114861 0.551772210416019 0.703829593319693
ENSG00000114904 0.110229714441106 0.495657506567092
ENSG00000114923 0.0778063917207148 0.44311571093136
ENSG00000114933 0.946786065035483 0.178874333571112
ENSG00000114948 0.334433491047977 0.442206948429043
ENSG00000114978 0.0963665434699721 0.0600665614959501
ENSG00000114982 0.68223027369897 0.471181227847765
ENSG00000114988 0.513584361072153 0.184832247388423
ENSG00000114993 0.298991640854584 0.178433559987623
ENSG00000115073 0.11330309627539 0.193805715833012
ENSG00000115084 0.795095032703495 0.279586480714197
ENSG00000115085 0.978913943549621 0.516960591035009
ENSG00000115109 0.532331380586659 0.132354019362061
ENSG00000115129 0.890914593488006 0.0582905275396248
ENSG00000115137 0.761409623115302 0.713413984036172
ENSG00000115138 0.449414308530328 0.579679176104666
ENSG00000115145 0.585006647097049 0.212549983811724
ENSG00000115170 0.411930480641791 0.915446436038271
ENSG00000115183 0.453588770798206 0.21611876005585
ENSG00000115204 0.809150479166734 0.0624378609944084
ENSG00000115211 0.465415836257612 0.0844905894218442
ENSG00000115226 0.504277088022183 0.71844828553825
ENSG00000115233 0.550479800792749 0.144718836613131
ENSG00000115234 0.646251309924865 0.0543017496562571
ENSG00000115239 0.220688818882036 0.957357513231202
ENSG00000115271 0.594375449195504 0.145681963389684
ENSG00000115274 0.89057030073396 0.358032689542942
ENSG00000115275 0.515291181984544 0.680554052930066
ENSG00000115289 0.668301079364989 0.146989082289847
ENSG00000115290 0.111627074549553 0.81200764690543
ENSG00000115307 0.234065121720186 0.0874978311861281
ENSG00000115317 0.373634502584466 0.248339950527822
ENSG00000115318 0.343194628019599 0.550744057764809
ENSG00000115325 0.427695274614612 0.213467224165178
ENSG00000115350 0.38124565380922 0.111736417514707
ENSG00000115355 0.968729179543191 0.0692650559365194
ENSG00000115364 0.190338498652249 0.269932540982517
ENSG00000115365 0.852125462123915 0.271783974010151
ENSG00000115368 0.149973303551067 0.709842633868255
ENSG00000115392 0.859476303105922 0.113354207291874
ENSG00000115414 0.777414392185992 0.267450754155363
ENSG00000115415 0.403889018906549 0.341008599223329
ENSG00000115419 0.638073984255354 0.448906739856934
ENSG00000115421 0.813620964468902 0.064989845682343
ENSG00000115425 0.819022114191065 0.291875329474182
ENSG00000115457 0.426149045387273 0.361066902495712
ENSG00000115461 0.882416961441991 0.900081552157591
ENSG00000115464 0.501154595978683 0.0557651220551487
ENSG00000115468 0.712339388344544 0.352183247412851
ENSG00000115486 0.371233863154091 0.54103209433161
ENSG00000115504 0.28703062399254 0.0548678911856515
ENSG00000115524 0.31157314476024 0.533198978282513
ENSG00000115525 0.967255447735119 0.464844324032701
ENSG00000115556 0.651427938541205 0.30723616835829
ENSG00000115561 0.590224544010674 0.087424665745846
ENSG00000115641 0.490764578046683 0.129488537219661
ENSG00000115648 0.570706686775272 0.33877239136113
ENSG00000115649 0.174228516222452 0.50856503156305
ENSG00000115657 0.143557639676626 0.803739741802453
ENSG00000115661 0.785519972316787 0.0711673130112933
ENSG00000115677 0.874171044189598 0.12562325095223
ENSG00000115687 0.962544684812878 0.628592840940461
ENSG00000115694 0.144867910069119 0.0686388677996785
ENSG00000115750 0.772845255260634 0.34677146190844
ENSG00000115758 0.96579361919846 0.280950990347028
ENSG00000115760 0.519834232914436 0.0741261095972978
ENSG00000115762 0.90100577425732 0.149902542991109
ENSG00000115806 0.199346618573955 0.442501747448357
ENSG00000115816 0.175635311962089 0.240733436218605
ENSG00000115825 0.801174943151482 0.214143692144335
ENSG00000115827 0.388935494487 0.14486149156976
ENSG00000115828 0.632645446522661 0.0815269384802388
ENSG00000115839 0.649106287856342 0.100554059277802
ENSG00000115840 0.844735492555723 0.595360261645402
ENSG00000115841 0.429418701131115 0.78140828806618
ENSG00000115866 0.462525043482955 0.437858820230768
ENSG00000115884 0.258045888128824 0.160424667440418
ENSG00000115902 0.815057848336885 0.678862534117096
ENSG00000115904 0.544236974942824 0.0703985594760086
ENSG00000115935 0.657982296993718 0.146307400783443
ENSG00000115946 0.466182438298041 0.0772144013392189
ENSG00000115947 0.975039600320465 0.0818022972185664
ENSG00000115966 0.910479148848371 0.174334228040133
ENSG00000115998 0.675444181020219 0.336914701567984
ENSG00000116005 0.382809020690759 0.510559594254571
ENSG00000116017 0.734224310827197 0.125356659744925
ENSG00000116030 0.52352760874789 0.0543134648846446
ENSG00000116062 0.0835271271378331 0.605595844344579
ENSG00000116120 0.839903975978808 0.11378045557795
ENSG00000116128 0.0986018616988227 0.0870979860313189
ENSG00000116133 0.761761861007202 0.082470914305975
ENSG00000116141 0.828525193388504 0.0617296472336358
ENSG00000116157 0.774756022970982 0.480580321861023
ENSG00000116161 0.0716233949071085 0.228973538622955
ENSG00000116171 0.216412347951756 0.19781972182856
ENSG00000116191 0.450709931049768 0.336294080910152
ENSG00000116205 0.586634065854901 0.984865362375759
ENSG00000116209 0.220002116621913 0.108945021663312
ENSG00000116213 0.995279542962077 0.878344471855897
ENSG00000116251 0.664108641852883 0.136928503554089
ENSG00000116260 0.752764255470431 0.762217145124915
ENSG00000116266 0.452415436341579 0.0692429412937727
ENSG00000116273 0.594069730270979 0.140540098395763
ENSG00000116285 0.624305186402581 0.0987881460013453
ENSG00000116350 0.304163895929998 0.630015884613445
ENSG00000116396 0.331598388844288 0.667885419318383
ENSG00000116406 0.483395645804415 0.247957933266965
ENSG00000116455 0.925561229283628 0.215433274292717
ENSG00000116473 0.331376807196752 0.57815170802056
ENSG00000116489 0.597878403082699 0.115983319107412
ENSG00000116497 0.085826429742099 0.36935622041142
ENSG00000116514 0.249289309339548 0.589374834622834
ENSG00000116521 0.881331941834836 0.237676952466417
ENSG00000116525 0.306155986722325 0.553782732059586
ENSG00000116560 0.441091250151069 0.11635709643601
ENSG00000116574 0.401975684731701 0.372905906943471
ENSG00000116580 0.476642323185194 0.19227661804361
ENSG00000116584 0.279697079236058 0.699075898620377
ENSG00000116586 0.187613100840586 0.0766646257665711
ENSG00000116604 0.883933934676724 0.106657711551169
ENSG00000116661 0.559051132228363 0.882042892990611
ENSG00000116668 0.534270199523485 0.545520465737208
ENSG00000116675 0.867324616686241 0.258303347413111
ENSG00000116678 0.520350414842222 0.0620580039807073
ENSG00000116679 0.700743859627606 0.283320085990345
ENSG00000116685 0.270651599806481 0.676640914964152
ENSG00000116691 0.190454789998436 0.246880566075182
ENSG00000116704 0.320745271966765 0.314883338827292
ENSG00000116717 0.360315672094993 0.0986271786013541
ENSG00000116741 0.120909237257367 0.294574999526678
ENSG00000116747 0.849917415543036 0.106173582830695
ENSG00000116750 0.249084237527691 0.48770970072214
ENSG00000116752 0.456281366614272 0.456865532139988
ENSG00000116754 0.518989367030701 0.476110801442702
ENSG00000116761 0.825778292531982 0.31606545823346
ENSG00000116774 0.973230944849521 0.731024479005264
ENSG00000116786 0.245225649233556 0.165994167548624
ENSG00000116791 0.472445070573414 0.619807854899692
ENSG00000116793 0.387143606181918 0.982331255315649
ENSG00000116809 0.0589614669635574 0.82161468726645
ENSG00000116852 0.586445563170147 0.661855962761562
ENSG00000116857 0.187297700510567 0.529478728780858
ENSG00000116863 0.202495034682188 0.503138338537417
ENSG00000116871 0.137886485002405 0.66737672373092
ENSG00000116874 0.254917967519673 0.856842956453438
ENSG00000116885 0.617637622095465 0.947995791670975
ENSG00000116898 0.625920474055899 0.256153076887092
ENSG00000116903 0.407000628623816 0.891412141109136
ENSG00000116906 0.997954863159932 0.815399214569069
ENSG00000116922 0.93579952611707 0.546245210336259
ENSG00000116957 0.331888458824064 0.604756488290446
ENSG00000116962 0.74053510126189 0.333141675319019
ENSG00000116977 0.70491971307034 0.339128554536846
ENSG00000116991 0.710082014072307 0.305942440930623
ENSG00000117010 0.731301430406588 0.221585447717178
ENSG00000117016 0.671073716041225 0.412700243705203
ENSG00000117054 0.149107710478159 0.327776130114222
ENSG00000117069 0.524792481902537 0.717712348177794
ENSG00000117115 0.904713788619298 0.143637654108456
ENSG00000117118 0.296843629608314 0.218124272847505
ENSG00000117122 0.785010411216532 0.168542000482534
ENSG00000117133 0.52221962773539 0.322653544789099
ENSG00000117139 0.398775046966712 0.306150565642927
ENSG00000117143 0.420250687539789 0.48036507091638
ENSG00000117153 0.116488498630504 0.100424855563233
ENSG00000117154 0.640777034271747 0.92624874154963
ENSG00000117155 0.62273187141151 0.422985145120669
ENSG00000117174 0.754768567394252 0.246185734582481
ENSG00000117222 0.610567133646453 0.211403729407151
ENSG00000117245 0.699026901338235 0.630859356017624
ENSG00000117266 0.635794392140973 0.1337555270979
ENSG00000117280 0.662411265858416 0.0502575207910543
ENSG00000117305 0.083630871941778 0.427844838704118
ENSG00000117308 0.20060662693034 0.145265607196819
ENSG00000117318 0.898523343858433 0.407950190816439
ENSG00000117335 0.624137299708373 0.365697450432372
ENSG00000117360 0.264038996448166 0.303760610386968
ENSG00000117362 0.597853658418531 0.28668610449059
ENSG00000117385 0.481502660932443 0.688020391860751
ENSG00000117394 0.687598121396727 0.214750454666762
ENSG00000117395 0.413274879868492 0.161931056217545
ENSG00000117407 0.957926412977086 0.385286506465748
ENSG00000117408 0.297615077389152 0.0577347515174109
ENSG00000117410 0.649480740028554 0.2421311115615
ENSG00000117419 0.412018129599198 0.398769231910116
ENSG00000117475 0.912020691163159 0.684000853927245
ENSG00000117479 0.196799814304689 0.712840477409236
ENSG00000117480 0.849238387558833 0.470606691691469
ENSG00000117481 0.691419324044752 0.312360692085795
ENSG00000117505 0.422847682997243 0.149697174589849
ENSG00000117519 0.345509411401112 0.778165668204858
ENSG00000117525 0.416675926536403 0.541901361243035
ENSG00000117528 0.490968273902979 0.366726806413395
ENSG00000117533 0.656389703189283 0.096469586103006
ENSG00000117569 0.645076003102993 0.855639683459329
ENSG00000117593 0.453273635363778 0.09304370559848
ENSG00000117595 0.523023910658183 0.706306375924277
ENSG00000117597 0.802360004364151 0.497402936712437
ENSG00000117602 0.684915822953812 0.402579439091136
ENSG00000117614 0.56331192005955 0.134272378779607
ENSG00000117620 0.386604436203291 0.117362026047858
ENSG00000117625 0.943205631708263 0.336909664650059
ENSG00000117632 0.616999065829692 0.0599221739300149
ENSG00000117640 0.545210544061573 0.453588773452646
ENSG00000117643 0.90462602127985 0.362347841826836
ENSG00000117650 0.771309610461774 0.11969764845163
ENSG00000117691 0.573849390341275 0.136518970559495
ENSG00000117697 0.578479110721298 0.362638584925901
ENSG00000117724 0.690003026827942 0.654015732154694
ENSG00000117748 0.50919118278277 0.280761583889893
ENSG00000117751 0.381000277940295 0.893286995124977
ENSG00000117791 0.218897608980438 0.260817349500055
ENSG00000117834 0.431678560774574 0.436641972915633
ENSG00000117862 0.287565331302116 0.0851416516238555
ENSG00000117877 0.705129399518168 0.150062986482968
ENSG00000117899 0.882122937459735 0.596102228676407
ENSG00000117906 0.316037986898707 0.171277947164803
ENSG00000117984 0.563840030451603 0.230175973774534
ENSG00000118007 0.715935785476067 0.519745510580549
ENSG00000118096 0.725289603415554 0.446238230139221
ENSG00000118162 0.227944091249911 0.0590233100537665
ENSG00000118197 0.513554823341932 0.622226361648037
ENSG00000118200 0.377061429169733 0.0649682073765315
ENSG00000118217 0.41517745375299 0.241833381223775
ENSG00000118242 0.358886982525918 0.413639907897605
ENSG00000118246 0.0773085986781863 0.366929388038179
ENSG00000118257 0.709130067085091 0.54451781783225
ENSG00000118276 0.860326154539157 0.850116546122825
ENSG00000118292 0.757842340389574 0.333939164693023
ENSG00000118298 0.967070511905577 0.208038876819514
ENSG00000118363 0.582146155769594 0.0818481263778588
ENSG00000118369 0.288153054819842 0.70481563928933
ENSG00000118402 0.506549024834811 0.181617161359255
ENSG00000118412 0.147332655674625 0.36285162764739
ENSG00000118418 0.274467117662201 0.0752190409419263
ENSG00000118454 0.120535734609738 0.0759921634959257
ENSG00000118495 0.439847265857039 0.414606152019376
ENSG00000118503 0.126065831645176 0.440278891238188
ENSG00000118507 0.455433869141819 0.872905583551607
ENSG00000118508 0.480813024663792 0.0785529037696022
ENSG00000118515 0.843451300087845 0.963335759428759
ENSG00000118518 0.922648258111045 0.0671616876348762
ENSG00000118564 0.973548555673563 0.462523252755576
ENSG00000118579 0.335630213246853 0.0751815009541121
ENSG00000118600 0.223543195813429 0.0803237222075655
ENSG00000118640 0.522813054049472 0.0800897763052434
ENSG00000118655 0.106678012928867 0.236223298352698
ENSG00000118690 0.319789182037123 0.142681841319776
ENSG00000118705 0.507496226158028 0.311592306819726
ENSG00000118707 0.686622656546653 0.114140539933377
ENSG00000118777 0.593260376379143 0.575873620005844
ENSG00000118785 0.478477776160502 0.406524716198296
ENSG00000118816 0.0724185878397634 0.58661888656773
ENSG00000118922 0.198866791505255 0.374678581917121
ENSG00000118960 0.835693037885921 0.448443633724221
ENSG00000118961 0.603465449553673 0.133319818686488
ENSG00000118965 0.666898368768185 0.163505724701275
ENSG00000118971 0.539495754097233 0.986981632464545
ENSG00000118985 0.531458647098621 0.743824557242082
ENSG00000119041 0.346439436754661 0.244828065567325
ENSG00000119139 0.930171665255987 0.486675565347324
ENSG00000119185 0.524050787375466 0.173290872283569
ENSG00000119203 0.837831278252158 0.136041050812454
ENSG00000119231 0.653682735706427 0.426549719060987
ENSG00000119242 0.387589157759901 0.507116657527937
ENSG00000119280 0.854161162262892 0.192757393409145
ENSG00000119314 0.525766592604178 0.05767562058803
ENSG00000119318 0.42854435085105 0.243508081091217
ENSG00000119326 0.0696083820393467 0.0707634744968126
ENSG00000119333 0.891816861382832 0.203522016085122
ENSG00000119383 0.4584147393688 0.575380966137338
ENSG00000119397 0.254900320330179 0.0645370440996655
ENSG00000119401 0.263355973251387 0.0738405987723625
ENSG00000119402 0.223643278941016 0.0561650073600031
ENSG00000119403 0.462338182413964 0.486154586586059
ENSG00000119408 0.386271727952084 0.107594774746018
ENSG00000119414 0.696715367527591 0.600223878861884
ENSG00000119421 0.401808009207546 0.242198913708314
ENSG00000119446 0.252366127012216 0.237792970834944
ENSG00000119471 0.405143165910588 0.17813545095375
ENSG00000119487 0.171504935030787 0.0924381295229167
ENSG00000119509 0.303273617440742 0.360160242942787
ENSG00000119514 0.69115408962909 0.545053210274985
ENSG00000119522 0.63905343701556 0.471215957373561
ENSG00000119523 0.263311687774364 0.190316058185563
ENSG00000119537 0.459031396411498 0.396226058696377
ENSG00000119547 0.63335798080627 0.516436711391449
ENSG00000119559 0.115546040568597 0.205656078651677
ENSG00000119599 0.657746953649561 0.788444721249513
ENSG00000119638 0.118492619356703 0.182902868934857
ENSG00000119640 0.899174530840902 0.440164328833194
ENSG00000119661 0.183387912419608 0.218522036597533
ENSG00000119669 0.509870435488688 0.820896593531533
ENSG00000119681 0.766787105114813 0.863603623635228
ENSG00000119684 0.554069141953186 0.640934497625831
ENSG00000119685 0.609951507483827 0.136795708275991
ENSG00000119686 0.693410245300659 0.325012838871714
ENSG00000119688 0.559955594109716 0.163431716641561
ENSG00000119689 0.952318092482583 0.0568683658511006
ENSG00000119703 0.0706314373393965 0.296021431959313
ENSG00000119705 0.694204055722106 0.111622586689388
ENSG00000119707 0.285501535446211 0.296892127138825
ENSG00000119711 0.0940810430649497 0.703802433733306
ENSG00000119720 0.479731693185335 0.446130965155793
ENSG00000119737 0.24951919387192 0.554966947047543
ENSG00000119760 0.226445408592225 0.584632633299293
ENSG00000119771 0.718980522095189 0.210392679283889
ENSG00000119772 0.809525454818258 0.147089884259983
ENSG00000119778 0.682238455147203 0.146370477900432
